timestamp,namespace,pod,cpu(m),memory(Mi)
2026-01-24T04:43:32,minishop,gateway-service-68ff9dfb68-4l79c,490,137
2026-01-24T04:43:32,minishop,gateway-service-68ff9dfb68-hvzqb,488,136
2026-01-24T04:43:32,minishop,gateway-service-68ff9dfb68-kmm59,45,192
2026-01-24T04:43:32,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:43:32,minishop,product-service-5b66b9564b-h8x4v,13,162
2026-01-24T04:43:35,minishop,gateway-service-68ff9dfb68-4l79c,490,137
2026-01-24T04:43:35,minishop,gateway-service-68ff9dfb68-hvzqb,488,136
2026-01-24T04:43:35,minishop,gateway-service-68ff9dfb68-kmm59,45,192
2026-01-24T04:43:35,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:43:35,minishop,product-service-5b66b9564b-h8x4v,13,162
2026-01-24T04:43:37,minishop,gateway-service-68ff9dfb68-4l79c,490,137
2026-01-24T04:43:37,minishop,gateway-service-68ff9dfb68-hvzqb,488,136
2026-01-24T04:43:37,minishop,gateway-service-68ff9dfb68-kmm59,45,192
2026-01-24T04:43:37,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:43:37,minishop,product-service-5b66b9564b-h8x4v,13,162
2026-01-24T04:43:40,minishop,gateway-service-68ff9dfb68-4l79c,490,137
2026-01-24T04:43:40,minishop,gateway-service-68ff9dfb68-hvzqb,488,136
2026-01-24T04:43:40,minishop,gateway-service-68ff9dfb68-kmm59,45,192
2026-01-24T04:43:40,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:43:40,minishop,product-service-5b66b9564b-h8x4v,13,162
2026-01-24T04:43:42,minishop,gateway-service-68ff9dfb68-4l79c,490,137
2026-01-24T04:43:42,minishop,gateway-service-68ff9dfb68-hvzqb,488,136
2026-01-24T04:43:42,minishop,gateway-service-68ff9dfb68-kmm59,45,192
2026-01-24T04:43:42,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:43:42,minishop,product-service-5b66b9564b-h8x4v,13,162
2026-01-24T04:43:45,minishop,gateway-service-68ff9dfb68-4l79c,242,159
2026-01-24T04:43:45,minishop,gateway-service-68ff9dfb68-hvzqb,203,156
2026-01-24T04:43:45,minishop,gateway-service-68ff9dfb68-kmm59,39,192
2026-01-24T04:43:45,minishop,order-service-578dc67d78-bffmv,6,158
2026-01-24T04:43:45,minishop,product-service-5b66b9564b-h8x4v,31,162
2026-01-24T04:43:47,minishop,gateway-service-68ff9dfb68-4l79c,242,159
2026-01-24T04:43:47,minishop,gateway-service-68ff9dfb68-hvzqb,203,156
2026-01-24T04:43:47,minishop,gateway-service-68ff9dfb68-kmm59,39,192
2026-01-24T04:43:47,minishop,order-service-578dc67d78-bffmv,6,158
2026-01-24T04:43:47,minishop,product-service-5b66b9564b-h8x4v,31,162
2026-01-24T04:43:50,minishop,gateway-service-68ff9dfb68-4l79c,242,159
2026-01-24T04:43:50,minishop,gateway-service-68ff9dfb68-hvzqb,203,156
2026-01-24T04:43:50,minishop,gateway-service-68ff9dfb68-kmm59,39,192
2026-01-24T04:43:50,minishop,order-service-578dc67d78-bffmv,6,158
2026-01-24T04:43:50,minishop,product-service-5b66b9564b-h8x4v,31,162
2026-01-24T04:43:52,minishop,gateway-service-68ff9dfb68-4l79c,242,159
2026-01-24T04:43:52,minishop,gateway-service-68ff9dfb68-hvzqb,203,156
2026-01-24T04:43:52,minishop,gateway-service-68ff9dfb68-kmm59,39,192
2026-01-24T04:43:52,minishop,order-service-578dc67d78-bffmv,6,158
2026-01-24T04:43:52,minishop,product-service-5b66b9564b-h8x4v,31,162
2026-01-24T04:43:55,minishop,gateway-service-68ff9dfb68-4l79c,242,159
2026-01-24T04:43:55,minishop,gateway-service-68ff9dfb68-hvzqb,203,156
2026-01-24T04:43:55,minishop,gateway-service-68ff9dfb68-kmm59,39,192
2026-01-24T04:43:55,minishop,order-service-578dc67d78-bffmv,6,158
2026-01-24T04:43:55,minishop,product-service-5b66b9564b-h8x4v,31,162
