timestamp,namespace,pod,cpu(m),memory(Mi)
2026-01-24T04:38:12,minishop,gateway-service-68ff9dfb68-kmm59,64,192
2026-01-24T04:38:12,minishop,order-service-578dc67d78-bffmv,7,158
2026-01-24T04:38:12,minishop,product-service-5b66b9564b-h8x4v,14,162
2026-01-24T04:38:15,minishop,gateway-service-68ff9dfb68-kmm59,64,192
2026-01-24T04:38:15,minishop,order-service-578dc67d78-bffmv,7,158
2026-01-24T04:38:15,minishop,product-service-5b66b9564b-h8x4v,14,162
2026-01-24T04:38:17,minishop,gateway-service-68ff9dfb68-kmm59,64,192
2026-01-24T04:38:17,minishop,order-service-578dc67d78-bffmv,7,158
2026-01-24T04:38:17,minishop,product-service-5b66b9564b-h8x4v,14,162
2026-01-24T04:38:20,minishop,gateway-service-68ff9dfb68-kmm59,64,192
2026-01-24T04:38:20,minishop,order-service-578dc67d78-bffmv,7,158
2026-01-24T04:38:20,minishop,product-service-5b66b9564b-h8x4v,14,162
2026-01-24T04:38:22,minishop,gateway-service-68ff9dfb68-kmm59,64,192
2026-01-24T04:38:22,minishop,order-service-578dc67d78-bffmv,7,158
2026-01-24T04:38:22,minishop,product-service-5b66b9564b-h8x4v,14,162
2026-01-24T04:38:25,minishop,gateway-service-68ff9dfb68-kmm59,64,192
2026-01-24T04:38:25,minishop,order-service-578dc67d78-bffmv,7,158
2026-01-24T04:38:25,minishop,product-service-5b66b9564b-h8x4v,14,162
2026-01-24T04:38:27,minishop,gateway-service-68ff9dfb68-kmm59,64,192
2026-01-24T04:38:27,minishop,order-service-578dc67d78-bffmv,7,158
2026-01-24T04:38:27,minishop,product-service-5b66b9564b-h8x4v,14,162
2026-01-24T04:38:30,minishop,gateway-service-68ff9dfb68-kmm59,64,192
2026-01-24T04:38:30,minishop,order-service-578dc67d78-bffmv,7,158
2026-01-24T04:38:30,minishop,product-service-5b66b9564b-h8x4v,14,162
2026-01-24T04:38:32,minishop,gateway-service-68ff9dfb68-kmm59,64,192
2026-01-24T04:38:32,minishop,order-service-578dc67d78-bffmv,7,158
2026-01-24T04:38:32,minishop,product-service-5b66b9564b-h8x4v,14,162
2026-01-24T04:38:35,minishop,gateway-service-68ff9dfb68-kmm59,64,192
2026-01-24T04:38:35,minishop,order-service-578dc67d78-bffmv,7,158
2026-01-24T04:38:35,minishop,product-service-5b66b9564b-h8x4v,14,162
2026-01-24T04:38:37,minishop,gateway-service-68ff9dfb68-kmm59,64,192
2026-01-24T04:38:37,minishop,order-service-578dc67d78-bffmv,7,158
2026-01-24T04:38:37,minishop,product-service-5b66b9564b-h8x4v,14,162
2026-01-24T04:38:40,minishop,gateway-service-68ff9dfb68-kmm59,64,192
2026-01-24T04:38:40,minishop,order-service-578dc67d78-bffmv,7,158
2026-01-24T04:38:40,minishop,product-service-5b66b9564b-h8x4v,14,162
2026-01-24T04:38:42,minishop,gateway-service-68ff9dfb68-kmm59,64,192
2026-01-24T04:38:42,minishop,order-service-578dc67d78-bffmv,7,158
2026-01-24T04:38:42,minishop,product-service-5b66b9564b-h8x4v,14,162
2026-01-24T04:38:45,minishop,fortio-fe5b712a,51,5
2026-01-24T04:38:45,minishop,gateway-service-68ff9dfb68-kmm59,153,192
2026-01-24T04:38:45,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:38:45,minishop,product-service-5b66b9564b-h8x4v,35,162
2026-01-24T04:38:47,minishop,fortio-fe5b712a,51,5
2026-01-24T04:38:47,minishop,gateway-service-68ff9dfb68-kmm59,153,192
2026-01-24T04:38:47,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:38:47,minishop,product-service-5b66b9564b-h8x4v,35,162
2026-01-24T04:38:50,minishop,fortio-fe5b712a,51,5
2026-01-24T04:38:50,minishop,gateway-service-68ff9dfb68-kmm59,153,192
2026-01-24T04:38:50,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:38:50,minishop,product-service-5b66b9564b-h8x4v,35,162
2026-01-24T04:38:52,minishop,fortio-fe5b712a,51,5
2026-01-24T04:38:52,minishop,gateway-service-68ff9dfb68-kmm59,153,192
2026-01-24T04:38:52,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:38:52,minishop,product-service-5b66b9564b-h8x4v,35,162
2026-01-24T04:38:55,minishop,fortio-fe5b712a,51,5
2026-01-24T04:38:55,minishop,gateway-service-68ff9dfb68-kmm59,153,192
2026-01-24T04:38:55,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:38:55,minishop,product-service-5b66b9564b-h8x4v,35,162
