timestamp,namespace,pod,cpu(m),memory(Mi)
2026-01-24T04:49:04,minishop,gateway-service-68ff9dfb68-4l79c,46,171
2026-01-24T04:49:04,minishop,gateway-service-68ff9dfb68-4ppdj,141,176
2026-01-24T04:49:04,minishop,gateway-service-68ff9dfb68-89grp,58,166
2026-01-24T04:49:04,minishop,gateway-service-68ff9dfb68-hvzqb,39,168
2026-01-24T04:49:04,minishop,gateway-service-68ff9dfb68-kmm59,26,191
2026-01-24T04:49:04,minishop,gateway-service-68ff9dfb68-z6rgf,58,169
2026-01-24T04:49:04,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:49:04,minishop,product-service-5b66b9564b-h8x4v,32,163
2026-01-24T04:49:07,minishop,gateway-service-68ff9dfb68-4l79c,46,171
2026-01-24T04:49:07,minishop,gateway-service-68ff9dfb68-4ppdj,141,176
2026-01-24T04:49:07,minishop,gateway-service-68ff9dfb68-89grp,58,166
2026-01-24T04:49:07,minishop,gateway-service-68ff9dfb68-hvzqb,39,168
2026-01-24T04:49:07,minishop,gateway-service-68ff9dfb68-kmm59,26,191
2026-01-24T04:49:07,minishop,gateway-service-68ff9dfb68-z6rgf,58,169
2026-01-24T04:49:07,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:49:07,minishop,product-service-5b66b9564b-h8x4v,32,163
2026-01-24T04:49:10,minishop,gateway-service-68ff9dfb68-4l79c,46,171
2026-01-24T04:49:10,minishop,gateway-service-68ff9dfb68-4ppdj,141,176
2026-01-24T04:49:10,minishop,gateway-service-68ff9dfb68-89grp,58,166
2026-01-24T04:49:10,minishop,gateway-service-68ff9dfb68-hvzqb,39,168
2026-01-24T04:49:10,minishop,gateway-service-68ff9dfb68-kmm59,26,191
2026-01-24T04:49:10,minishop,gateway-service-68ff9dfb68-z6rgf,58,169
2026-01-24T04:49:10,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:49:10,minishop,product-service-5b66b9564b-h8x4v,32,163
2026-01-24T04:49:12,minishop,gateway-service-68ff9dfb68-4l79c,46,171
2026-01-24T04:49:12,minishop,gateway-service-68ff9dfb68-4ppdj,141,176
2026-01-24T04:49:12,minishop,gateway-service-68ff9dfb68-89grp,58,166
2026-01-24T04:49:12,minishop,gateway-service-68ff9dfb68-hvzqb,39,168
2026-01-24T04:49:12,minishop,gateway-service-68ff9dfb68-kmm59,26,191
2026-01-24T04:49:12,minishop,gateway-service-68ff9dfb68-z6rgf,58,169
2026-01-24T04:49:12,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:49:12,minishop,product-service-5b66b9564b-h8x4v,32,163
2026-01-24T04:49:15,minishop,gateway-service-68ff9dfb68-4l79c,46,171
2026-01-24T04:49:15,minishop,gateway-service-68ff9dfb68-4ppdj,141,176
2026-01-24T04:49:15,minishop,gateway-service-68ff9dfb68-89grp,58,166
2026-01-24T04:49:15,minishop,gateway-service-68ff9dfb68-hvzqb,39,168
2026-01-24T04:49:15,minishop,gateway-service-68ff9dfb68-kmm59,26,191
2026-01-24T04:49:15,minishop,gateway-service-68ff9dfb68-z6rgf,58,169
2026-01-24T04:49:15,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:49:15,minishop,product-service-5b66b9564b-h8x4v,32,163
2026-01-24T04:49:17,minishop,gateway-service-68ff9dfb68-4l79c,46,171
2026-01-24T04:49:17,minishop,gateway-service-68ff9dfb68-4ppdj,141,176
2026-01-24T04:49:17,minishop,gateway-service-68ff9dfb68-89grp,58,166
2026-01-24T04:49:17,minishop,gateway-service-68ff9dfb68-hvzqb,39,168
2026-01-24T04:49:17,minishop,gateway-service-68ff9dfb68-kmm59,26,191
2026-01-24T04:49:17,minishop,gateway-service-68ff9dfb68-z6rgf,58,169
2026-01-24T04:49:17,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:49:17,minishop,product-service-5b66b9564b-h8x4v,32,163
2026-01-24T04:49:20,minishop,gateway-service-68ff9dfb68-4l79c,46,171
2026-01-24T04:49:20,minishop,gateway-service-68ff9dfb68-4ppdj,141,176
2026-01-24T04:49:20,minishop,gateway-service-68ff9dfb68-89grp,58,166
2026-01-24T04:49:20,minishop,gateway-service-68ff9dfb68-hvzqb,39,168
2026-01-24T04:49:20,minishop,gateway-service-68ff9dfb68-kmm59,26,191
2026-01-24T04:49:20,minishop,gateway-service-68ff9dfb68-z6rgf,58,169
2026-01-24T04:49:20,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:49:20,minishop,product-service-5b66b9564b-h8x4v,32,163
2026-01-24T04:49:23,minishop,gateway-service-68ff9dfb68-4l79c,46,171
2026-01-24T04:49:23,minishop,gateway-service-68ff9dfb68-4ppdj,141,176
2026-01-24T04:49:23,minishop,gateway-service-68ff9dfb68-89grp,58,166
2026-01-24T04:49:23,minishop,gateway-service-68ff9dfb68-hvzqb,39,168
2026-01-24T04:49:23,minishop,gateway-service-68ff9dfb68-kmm59,26,191
2026-01-24T04:49:23,minishop,gateway-service-68ff9dfb68-z6rgf,58,169
2026-01-24T04:49:23,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:49:23,minishop,product-service-5b66b9564b-h8x4v,32,163
2026-01-24T04:49:25,minishop,gateway-service-68ff9dfb68-4l79c,46,171
2026-01-24T04:49:25,minishop,gateway-service-68ff9dfb68-4ppdj,141,176
2026-01-24T04:49:25,minishop,gateway-service-68ff9dfb68-89grp,58,166
2026-01-24T04:49:25,minishop,gateway-service-68ff9dfb68-hvzqb,39,168
2026-01-24T04:49:25,minishop,gateway-service-68ff9dfb68-kmm59,26,191
2026-01-24T04:49:25,minishop,gateway-service-68ff9dfb68-z6rgf,58,169
2026-01-24T04:49:25,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:49:25,minishop,product-service-5b66b9564b-h8x4v,32,163
2026-01-24T04:49:28,minishop,gateway-service-68ff9dfb68-4l79c,46,171
2026-01-24T04:49:28,minishop,gateway-service-68ff9dfb68-4ppdj,141,176
2026-01-24T04:49:28,minishop,gateway-service-68ff9dfb68-89grp,58,166
2026-01-24T04:49:28,minishop,gateway-service-68ff9dfb68-hvzqb,39,168
2026-01-24T04:49:28,minishop,gateway-service-68ff9dfb68-kmm59,26,191
2026-01-24T04:49:28,minishop,gateway-service-68ff9dfb68-z6rgf,58,169
2026-01-24T04:49:28,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:49:28,minishop,product-service-5b66b9564b-h8x4v,32,163
2026-01-24T04:49:31,minishop,gateway-service-68ff9dfb68-4l79c,46,171
2026-01-24T04:49:31,minishop,gateway-service-68ff9dfb68-4ppdj,141,176
2026-01-24T04:49:31,minishop,gateway-service-68ff9dfb68-89grp,58,166
2026-01-24T04:49:31,minishop,gateway-service-68ff9dfb68-hvzqb,39,168
2026-01-24T04:49:31,minishop,gateway-service-68ff9dfb68-kmm59,26,191
2026-01-24T04:49:31,minishop,gateway-service-68ff9dfb68-z6rgf,58,169
2026-01-24T04:49:31,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:49:31,minishop,product-service-5b66b9564b-h8x4v,32,163
2026-01-24T04:49:34,minishop,gateway-service-68ff9dfb68-4l79c,46,171
2026-01-24T04:49:34,minishop,gateway-service-68ff9dfb68-4ppdj,141,176
2026-01-24T04:49:34,minishop,gateway-service-68ff9dfb68-89grp,58,166
2026-01-24T04:49:34,minishop,gateway-service-68ff9dfb68-hvzqb,39,168
2026-01-24T04:49:34,minishop,gateway-service-68ff9dfb68-kmm59,26,191
2026-01-24T04:49:34,minishop,gateway-service-68ff9dfb68-z6rgf,58,169
2026-01-24T04:49:34,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:49:34,minishop,product-service-5b66b9564b-h8x4v,32,163
2026-01-24T04:49:36,minishop,gateway-service-68ff9dfb68-4l79c,46,171
2026-01-24T04:49:36,minishop,gateway-service-68ff9dfb68-4ppdj,141,176
2026-01-24T04:49:36,minishop,gateway-service-68ff9dfb68-89grp,58,166
2026-01-24T04:49:36,minishop,gateway-service-68ff9dfb68-hvzqb,39,168
2026-01-24T04:49:36,minishop,gateway-service-68ff9dfb68-kmm59,26,191
2026-01-24T04:49:36,minishop,gateway-service-68ff9dfb68-z6rgf,58,169
2026-01-24T04:49:36,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:49:36,minishop,product-service-5b66b9564b-h8x4v,32,163
2026-01-24T04:49:39,minishop,gateway-service-68ff9dfb68-4l79c,46,171
2026-01-24T04:49:39,minishop,gateway-service-68ff9dfb68-4ppdj,141,176
2026-01-24T04:49:39,minishop,gateway-service-68ff9dfb68-89grp,58,166
2026-01-24T04:49:39,minishop,gateway-service-68ff9dfb68-hvzqb,39,168
2026-01-24T04:49:39,minishop,gateway-service-68ff9dfb68-kmm59,26,191
2026-01-24T04:49:39,minishop,gateway-service-68ff9dfb68-z6rgf,58,169
2026-01-24T04:49:39,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:49:39,minishop,product-service-5b66b9564b-h8x4v,32,163
2026-01-24T04:49:42,minishop,gateway-service-68ff9dfb68-4l79c,46,171
2026-01-24T04:49:42,minishop,gateway-service-68ff9dfb68-4ppdj,141,176
2026-01-24T04:49:42,minishop,gateway-service-68ff9dfb68-89grp,58,166
2026-01-24T04:49:42,minishop,gateway-service-68ff9dfb68-hvzqb,39,168
2026-01-24T04:49:42,minishop,gateway-service-68ff9dfb68-kmm59,26,191
2026-01-24T04:49:42,minishop,gateway-service-68ff9dfb68-z6rgf,58,169
2026-01-24T04:49:42,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:49:42,minishop,product-service-5b66b9564b-h8x4v,32,163
2026-01-24T04:49:45,minishop,fortio-7a410c63,63,5
2026-01-24T04:49:45,minishop,gateway-service-68ff9dfb68-4l79c,58,172
2026-01-24T04:49:45,minishop,gateway-service-68ff9dfb68-4ppdj,225,178
2026-01-24T04:49:45,minishop,gateway-service-68ff9dfb68-89grp,121,171
2026-01-24T04:49:45,minishop,gateway-service-68ff9dfb68-hvzqb,62,168
2026-01-24T04:49:45,minishop,gateway-service-68ff9dfb68-kmm59,38,191
2026-01-24T04:49:45,minishop,gateway-service-68ff9dfb68-z6rgf,106,173
2026-01-24T04:49:45,minishop,order-service-578dc67d78-bffmv,6,158
2026-01-24T04:49:45,minishop,product-service-5b66b9564b-h8x4v,54,163
2026-01-24T04:49:48,minishop,fortio-7a410c63,63,5
2026-01-24T04:49:48,minishop,gateway-service-68ff9dfb68-4l79c,58,172
2026-01-24T04:49:48,minishop,gateway-service-68ff9dfb68-4ppdj,225,178
2026-01-24T04:49:48,minishop,gateway-service-68ff9dfb68-89grp,121,171
2026-01-24T04:49:48,minishop,gateway-service-68ff9dfb68-hvzqb,62,168
2026-01-24T04:49:48,minishop,gateway-service-68ff9dfb68-kmm59,38,191
2026-01-24T04:49:48,minishop,gateway-service-68ff9dfb68-z6rgf,106,173
2026-01-24T04:49:48,minishop,order-service-578dc67d78-bffmv,6,158
2026-01-24T04:49:48,minishop,product-service-5b66b9564b-h8x4v,54,163
