timestamp,namespace,pod,cpu(m),memory(Mi)
2026-01-24T04:51:48,minishop,gateway-service-68ff9dfb68-4l79c,10,172
2026-01-24T04:51:48,minishop,gateway-service-68ff9dfb68-4ppdj,97,179
2026-01-24T04:51:48,minishop,gateway-service-68ff9dfb68-89grp,54,173
2026-01-24T04:51:48,minishop,gateway-service-68ff9dfb68-hvzqb,27,168
2026-01-24T04:51:48,minishop,gateway-service-68ff9dfb68-kmm59,15,192
2026-01-24T04:51:48,minishop,gateway-service-68ff9dfb68-z6rgf,98,174
2026-01-24T04:51:48,minishop,order-service-578dc67d78-bffmv,17,158
2026-01-24T04:51:48,minishop,product-service-5b66b9564b-h8x4v,22,163
2026-01-24T04:51:50,minishop,gateway-service-68ff9dfb68-4l79c,10,172
2026-01-24T04:51:50,minishop,gateway-service-68ff9dfb68-4ppdj,97,179
2026-01-24T04:51:50,minishop,gateway-service-68ff9dfb68-89grp,54,173
2026-01-24T04:51:50,minishop,gateway-service-68ff9dfb68-hvzqb,27,168
2026-01-24T04:51:50,minishop,gateway-service-68ff9dfb68-kmm59,15,192
2026-01-24T04:51:50,minishop,gateway-service-68ff9dfb68-z6rgf,98,174
2026-01-24T04:51:50,minishop,order-service-578dc67d78-bffmv,17,158
2026-01-24T04:51:50,minishop,product-service-5b66b9564b-h8x4v,22,163
2026-01-24T04:51:53,minishop,gateway-service-68ff9dfb68-4l79c,10,172
2026-01-24T04:51:53,minishop,gateway-service-68ff9dfb68-4ppdj,97,179
2026-01-24T04:51:53,minishop,gateway-service-68ff9dfb68-89grp,54,173
2026-01-24T04:51:53,minishop,gateway-service-68ff9dfb68-hvzqb,27,168
2026-01-24T04:51:53,minishop,gateway-service-68ff9dfb68-kmm59,15,192
2026-01-24T04:51:53,minishop,gateway-service-68ff9dfb68-z6rgf,98,174
2026-01-24T04:51:53,minishop,order-service-578dc67d78-bffmv,17,158
2026-01-24T04:51:53,minishop,product-service-5b66b9564b-h8x4v,22,163
2026-01-24T04:51:55,minishop,gateway-service-68ff9dfb68-4l79c,10,172
2026-01-24T04:51:55,minishop,gateway-service-68ff9dfb68-4ppdj,97,179
2026-01-24T04:51:55,minishop,gateway-service-68ff9dfb68-89grp,54,173
2026-01-24T04:51:55,minishop,gateway-service-68ff9dfb68-hvzqb,27,168
2026-01-24T04:51:55,minishop,gateway-service-68ff9dfb68-kmm59,15,192
2026-01-24T04:51:55,minishop,gateway-service-68ff9dfb68-z6rgf,98,174
2026-01-24T04:51:55,minishop,order-service-578dc67d78-bffmv,17,158
2026-01-24T04:51:55,minishop,product-service-5b66b9564b-h8x4v,22,163
2026-01-24T04:51:58,minishop,gateway-service-68ff9dfb68-4l79c,10,172
2026-01-24T04:51:58,minishop,gateway-service-68ff9dfb68-4ppdj,97,179
2026-01-24T04:51:58,minishop,gateway-service-68ff9dfb68-89grp,54,173
2026-01-24T04:51:58,minishop,gateway-service-68ff9dfb68-hvzqb,27,168
2026-01-24T04:51:58,minishop,gateway-service-68ff9dfb68-kmm59,15,192
2026-01-24T04:51:58,minishop,gateway-service-68ff9dfb68-z6rgf,98,174
2026-01-24T04:51:58,minishop,order-service-578dc67d78-bffmv,17,158
2026-01-24T04:51:58,minishop,product-service-5b66b9564b-h8x4v,22,163
2026-01-24T04:52:00,minishop,gateway-service-68ff9dfb68-4l79c,10,172
2026-01-24T04:52:00,minishop,gateway-service-68ff9dfb68-4ppdj,97,179
2026-01-24T04:52:00,minishop,gateway-service-68ff9dfb68-89grp,54,173
2026-01-24T04:52:00,minishop,gateway-service-68ff9dfb68-hvzqb,27,168
2026-01-24T04:52:00,minishop,gateway-service-68ff9dfb68-kmm59,15,192
2026-01-24T04:52:00,minishop,gateway-service-68ff9dfb68-z6rgf,98,174
2026-01-24T04:52:00,minishop,order-service-578dc67d78-bffmv,17,158
2026-01-24T04:52:00,minishop,product-service-5b66b9564b-h8x4v,22,163
2026-01-24T04:52:03,minishop,gateway-service-68ff9dfb68-4l79c,10,172
2026-01-24T04:52:03,minishop,gateway-service-68ff9dfb68-4ppdj,97,179
2026-01-24T04:52:03,minishop,gateway-service-68ff9dfb68-89grp,54,173
2026-01-24T04:52:03,minishop,gateway-service-68ff9dfb68-hvzqb,27,168
2026-01-24T04:52:03,minishop,gateway-service-68ff9dfb68-kmm59,15,192
2026-01-24T04:52:03,minishop,gateway-service-68ff9dfb68-z6rgf,98,174
2026-01-24T04:52:03,minishop,order-service-578dc67d78-bffmv,17,158
2026-01-24T04:52:03,minishop,product-service-5b66b9564b-h8x4v,22,163
2026-01-24T04:52:05,minishop,gateway-service-68ff9dfb68-4l79c,10,172
2026-01-24T04:52:05,minishop,gateway-service-68ff9dfb68-4ppdj,97,179
2026-01-24T04:52:05,minishop,gateway-service-68ff9dfb68-89grp,54,173
2026-01-24T04:52:05,minishop,gateway-service-68ff9dfb68-hvzqb,27,168
2026-01-24T04:52:05,minishop,gateway-service-68ff9dfb68-kmm59,15,192
2026-01-24T04:52:05,minishop,gateway-service-68ff9dfb68-z6rgf,98,174
2026-01-24T04:52:05,minishop,order-service-578dc67d78-bffmv,17,158
2026-01-24T04:52:05,minishop,product-service-5b66b9564b-h8x4v,22,163
2026-01-24T04:52:08,minishop,gateway-service-68ff9dfb68-4l79c,10,172
2026-01-24T04:52:08,minishop,gateway-service-68ff9dfb68-4ppdj,97,179
2026-01-24T04:52:08,minishop,gateway-service-68ff9dfb68-89grp,54,173
2026-01-24T04:52:08,minishop,gateway-service-68ff9dfb68-hvzqb,27,168
2026-01-24T04:52:08,minishop,gateway-service-68ff9dfb68-kmm59,15,192
2026-01-24T04:52:08,minishop,gateway-service-68ff9dfb68-z6rgf,98,174
2026-01-24T04:52:08,minishop,order-service-578dc67d78-bffmv,17,158
2026-01-24T04:52:08,minishop,product-service-5b66b9564b-h8x4v,22,163
2026-01-24T04:52:10,minishop,gateway-service-68ff9dfb68-4l79c,10,172
2026-01-24T04:52:10,minishop,gateway-service-68ff9dfb68-4ppdj,97,179
2026-01-24T04:52:10,minishop,gateway-service-68ff9dfb68-89grp,54,173
2026-01-24T04:52:10,minishop,gateway-service-68ff9dfb68-hvzqb,27,168
2026-01-24T04:52:10,minishop,gateway-service-68ff9dfb68-kmm59,15,192
2026-01-24T04:52:10,minishop,gateway-service-68ff9dfb68-z6rgf,98,174
2026-01-24T04:52:10,minishop,order-service-578dc67d78-bffmv,17,158
2026-01-24T04:52:10,minishop,product-service-5b66b9564b-h8x4v,22,163
2026-01-24T04:52:13,minishop,gateway-service-68ff9dfb68-4l79c,10,172
2026-01-24T04:52:13,minishop,gateway-service-68ff9dfb68-4ppdj,97,179
2026-01-24T04:52:13,minishop,gateway-service-68ff9dfb68-89grp,54,173
2026-01-24T04:52:13,minishop,gateway-service-68ff9dfb68-hvzqb,27,168
2026-01-24T04:52:13,minishop,gateway-service-68ff9dfb68-kmm59,15,192
2026-01-24T04:52:13,minishop,gateway-service-68ff9dfb68-z6rgf,98,174
2026-01-24T04:52:13,minishop,order-service-578dc67d78-bffmv,17,158
2026-01-24T04:52:13,minishop,product-service-5b66b9564b-h8x4v,22,163
2026-01-24T04:52:15,minishop,gateway-service-68ff9dfb68-4l79c,10,172
2026-01-24T04:52:15,minishop,gateway-service-68ff9dfb68-4ppdj,97,179
2026-01-24T04:52:15,minishop,gateway-service-68ff9dfb68-89grp,54,173
2026-01-24T04:52:15,minishop,gateway-service-68ff9dfb68-hvzqb,27,168
2026-01-24T04:52:15,minishop,gateway-service-68ff9dfb68-kmm59,15,192
2026-01-24T04:52:15,minishop,gateway-service-68ff9dfb68-z6rgf,98,174
2026-01-24T04:52:15,minishop,order-service-578dc67d78-bffmv,17,158
2026-01-24T04:52:15,minishop,product-service-5b66b9564b-h8x4v,22,163
2026-01-24T04:52:18,minishop,gateway-service-68ff9dfb68-4l79c,10,172
2026-01-24T04:52:18,minishop,gateway-service-68ff9dfb68-4ppdj,97,179
2026-01-24T04:52:18,minishop,gateway-service-68ff9dfb68-89grp,54,173
2026-01-24T04:52:18,minishop,gateway-service-68ff9dfb68-hvzqb,27,168
2026-01-24T04:52:18,minishop,gateway-service-68ff9dfb68-kmm59,15,192
2026-01-24T04:52:18,minishop,gateway-service-68ff9dfb68-z6rgf,98,174
2026-01-24T04:52:18,minishop,order-service-578dc67d78-bffmv,17,158
2026-01-24T04:52:18,minishop,product-service-5b66b9564b-h8x4v,22,163
2026-01-24T04:52:20,minishop,gateway-service-68ff9dfb68-4l79c,10,172
2026-01-24T04:52:20,minishop,gateway-service-68ff9dfb68-4ppdj,97,179
2026-01-24T04:52:20,minishop,gateway-service-68ff9dfb68-89grp,54,173
2026-01-24T04:52:20,minishop,gateway-service-68ff9dfb68-hvzqb,27,168
2026-01-24T04:52:20,minishop,gateway-service-68ff9dfb68-kmm59,15,192
2026-01-24T04:52:20,minishop,gateway-service-68ff9dfb68-z6rgf,98,174
2026-01-24T04:52:20,minishop,order-service-578dc67d78-bffmv,17,158
2026-01-24T04:52:20,minishop,product-service-5b66b9564b-h8x4v,22,163
2026-01-24T04:52:22,minishop,gateway-service-68ff9dfb68-4l79c,10,172
2026-01-24T04:52:22,minishop,gateway-service-68ff9dfb68-4ppdj,97,179
2026-01-24T04:52:22,minishop,gateway-service-68ff9dfb68-89grp,54,173
2026-01-24T04:52:22,minishop,gateway-service-68ff9dfb68-hvzqb,27,168
2026-01-24T04:52:22,minishop,gateway-service-68ff9dfb68-kmm59,15,192
2026-01-24T04:52:22,minishop,gateway-service-68ff9dfb68-z6rgf,98,174
2026-01-24T04:52:22,minishop,order-service-578dc67d78-bffmv,17,158
2026-01-24T04:52:22,minishop,product-service-5b66b9564b-h8x4v,22,163
2026-01-24T04:52:25,minishop,gateway-service-68ff9dfb68-4l79c,10,172
2026-01-24T04:52:25,minishop,gateway-service-68ff9dfb68-4ppdj,97,179
2026-01-24T04:52:25,minishop,gateway-service-68ff9dfb68-89grp,54,173
2026-01-24T04:52:25,minishop,gateway-service-68ff9dfb68-hvzqb,27,168
2026-01-24T04:52:25,minishop,gateway-service-68ff9dfb68-kmm59,15,192
