timestamp,namespace,pod,cpu(m),memory(Mi)
2026-01-24T05:00:25,minishop,gateway-service-68ff9dfb68-4l79c,53,176
2026-01-24T05:00:25,minishop,gateway-service-68ff9dfb68-4ppdj,14,178
2026-01-24T05:00:25,minishop,gateway-service-68ff9dfb68-89grp,22,181
2026-01-24T05:00:25,minishop,gateway-service-68ff9dfb68-hvzqb,27,177
2026-01-24T05:00:25,minishop,gateway-service-68ff9dfb68-kmm59,13,192
2026-01-24T05:00:25,minishop,gateway-service-68ff9dfb68-z6rgf,47,176
2026-01-24T05:00:25,minishop,order-service-578dc67d78-bffmv,4,159
2026-01-24T05:00:25,minishop,product-service-5b66b9564b-h8x4v,22,163
2026-01-24T05:00:27,minishop,gateway-service-68ff9dfb68-4l79c,53,176
2026-01-24T05:00:27,minishop,gateway-service-68ff9dfb68-4ppdj,14,178
2026-01-24T05:00:27,minishop,gateway-service-68ff9dfb68-89grp,22,181
2026-01-24T05:00:27,minishop,gateway-service-68ff9dfb68-hvzqb,27,177
2026-01-24T05:00:27,minishop,gateway-service-68ff9dfb68-kmm59,13,192
2026-01-24T05:00:27,minishop,gateway-service-68ff9dfb68-z6rgf,47,176
2026-01-24T05:00:27,minishop,order-service-578dc67d78-bffmv,4,159
2026-01-24T05:00:27,minishop,product-service-5b66b9564b-h8x4v,22,163
2026-01-24T05:00:30,minishop,gateway-service-68ff9dfb68-4l79c,53,176
2026-01-24T05:00:30,minishop,gateway-service-68ff9dfb68-4ppdj,14,178
2026-01-24T05:00:30,minishop,gateway-service-68ff9dfb68-89grp,22,181
2026-01-24T05:00:30,minishop,gateway-service-68ff9dfb68-hvzqb,27,177
2026-01-24T05:00:30,minishop,gateway-service-68ff9dfb68-kmm59,13,192
2026-01-24T05:00:30,minishop,gateway-service-68ff9dfb68-z6rgf,47,176
2026-01-24T05:00:30,minishop,order-service-578dc67d78-bffmv,4,159
2026-01-24T05:00:30,minishop,product-service-5b66b9564b-h8x4v,22,163
2026-01-24T05:00:32,minishop,gateway-service-68ff9dfb68-4l79c,53,176
2026-01-24T05:00:32,minishop,gateway-service-68ff9dfb68-4ppdj,14,178
2026-01-24T05:00:32,minishop,gateway-service-68ff9dfb68-89grp,22,181
2026-01-24T05:00:32,minishop,gateway-service-68ff9dfb68-hvzqb,27,177
2026-01-24T05:00:32,minishop,gateway-service-68ff9dfb68-kmm59,13,192
2026-01-24T05:00:32,minishop,gateway-service-68ff9dfb68-z6rgf,47,176
2026-01-24T05:00:32,minishop,order-service-578dc67d78-bffmv,4,159
2026-01-24T05:00:32,minishop,product-service-5b66b9564b-h8x4v,22,163
2026-01-24T05:00:35,minishop,gateway-service-68ff9dfb68-4l79c,53,176
2026-01-24T05:00:35,minishop,gateway-service-68ff9dfb68-4ppdj,14,178
2026-01-24T05:00:35,minishop,gateway-service-68ff9dfb68-89grp,22,181
2026-01-24T05:00:35,minishop,gateway-service-68ff9dfb68-hvzqb,27,177
