timestamp,namespace,pod,cpu(m),memory(Mi)
2026-01-24T04:46:21,minishop,gateway-service-68ff9dfb68-4l79c,84,166
2026-01-24T04:46:21,minishop,gateway-service-68ff9dfb68-4ppdj,486,109
2026-01-24T04:46:21,minishop,gateway-service-68ff9dfb68-89grp,486,105
2026-01-24T04:46:21,minishop,gateway-service-68ff9dfb68-hvzqb,128,166
2026-01-24T04:46:21,minishop,gateway-service-68ff9dfb68-kmm59,26,192
2026-01-24T04:46:21,minishop,gateway-service-68ff9dfb68-z6rgf,488,106
2026-01-24T04:46:21,minishop,order-service-578dc67d78-bffmv,9,158
2026-01-24T04:46:21,minishop,product-service-5b66b9564b-h8x4v,19,162
2026-01-24T04:46:23,minishop,gateway-service-68ff9dfb68-4l79c,84,166
2026-01-24T04:46:23,minishop,gateway-service-68ff9dfb68-4ppdj,486,109
2026-01-24T04:46:23,minishop,gateway-service-68ff9dfb68-89grp,486,105
2026-01-24T04:46:23,minishop,gateway-service-68ff9dfb68-hvzqb,128,166
2026-01-24T04:46:23,minishop,gateway-service-68ff9dfb68-kmm59,26,192
2026-01-24T04:46:23,minishop,gateway-service-68ff9dfb68-z6rgf,488,106
2026-01-24T04:46:23,minishop,order-service-578dc67d78-bffmv,9,158
2026-01-24T04:46:23,minishop,product-service-5b66b9564b-h8x4v,19,162
2026-01-24T04:46:26,minishop,gateway-service-68ff9dfb68-4l79c,84,166
2026-01-24T04:46:26,minishop,gateway-service-68ff9dfb68-4ppdj,486,109
2026-01-24T04:46:26,minishop,gateway-service-68ff9dfb68-89grp,486,105
2026-01-24T04:46:26,minishop,gateway-service-68ff9dfb68-hvzqb,128,166
2026-01-24T04:46:26,minishop,gateway-service-68ff9dfb68-kmm59,26,192
2026-01-24T04:46:26,minishop,gateway-service-68ff9dfb68-z6rgf,488,106
2026-01-24T04:46:26,minishop,order-service-578dc67d78-bffmv,9,158
2026-01-24T04:46:26,minishop,product-service-5b66b9564b-h8x4v,19,162
2026-01-24T04:46:29,minishop,gateway-service-68ff9dfb68-4l79c,84,166
2026-01-24T04:46:29,minishop,gateway-service-68ff9dfb68-4ppdj,486,109
2026-01-24T04:46:29,minishop,gateway-service-68ff9dfb68-89grp,486,105
2026-01-24T04:46:29,minishop,gateway-service-68ff9dfb68-hvzqb,128,166
2026-01-24T04:46:29,minishop,gateway-service-68ff9dfb68-kmm59,26,192
2026-01-24T04:46:29,minishop,gateway-service-68ff9dfb68-z6rgf,488,106
2026-01-24T04:46:29,minishop,order-service-578dc67d78-bffmv,9,158
2026-01-24T04:46:29,minishop,product-service-5b66b9564b-h8x4v,19,162
2026-01-24T04:46:32,minishop,gateway-service-68ff9dfb68-4l79c,84,166
2026-01-24T04:46:32,minishop,gateway-service-68ff9dfb68-4ppdj,486,109
2026-01-24T04:46:32,minishop,gateway-service-68ff9dfb68-89grp,486,105
2026-01-24T04:46:32,minishop,gateway-service-68ff9dfb68-hvzqb,128,166
2026-01-24T04:46:32,minishop,gateway-service-68ff9dfb68-kmm59,26,192
2026-01-24T04:46:32,minishop,gateway-service-68ff9dfb68-z6rgf,488,106
2026-01-24T04:46:32,minishop,order-service-578dc67d78-bffmv,9,158
2026-01-24T04:46:32,minishop,product-service-5b66b9564b-h8x4v,19,162
2026-01-24T04:46:35,minishop,gateway-service-68ff9dfb68-4l79c,84,166
2026-01-24T04:46:35,minishop,gateway-service-68ff9dfb68-4ppdj,486,109
