LAST SEEN   TYPE      REASON              OBJECT                                  MESSAGE
12m         Normal    Started             pod/fortio-fca4d6e0                     Started container fortio-fca4d6e0
12m         Normal    Created             pod/fortio-fca4d6e0                     Created container: fortio-fca4d6e0
11m         Normal    Scheduled           pod/fortio-2e5704fc                     Successfully assigned minishop/fortio-2e5704fc to minikube
11m         Normal    Started             pod/fortio-2e5704fc                     Started container fortio-2e5704fc
11m         Normal    Pulled              pod/fortio-2e5704fc                     Container image "fortio/fortio:1.63.0" already present on machine
11m         Normal    Created             pod/fortio-2e5704fc                     Created container: fortio-2e5704fc
11m         Normal    Scheduled           pod/fortio-19ecaf76                     Successfully assigned minishop/fortio-19ecaf76 to minikube
11m         Normal    Pulled              pod/fortio-19ecaf76                     Container image "fortio/fortio:1.63.0" already present on machine
11m         Normal    Created             pod/fortio-19ecaf76                     Created container: fortio-19ecaf76
11m         Normal    Started             pod/fortio-19ecaf76                     Started container fortio-19ecaf76
10m         Normal    Scheduled           pod/fortio-143ce05a                     Successfully assigned minishop/fortio-143ce05a to minikube
10m         Normal    Started             pod/fortio-143ce05a                     Started container fortio-143ce05a
10m         Normal    Created             pod/fortio-143ce05a                     Created container: fortio-143ce05a
10m         Normal    Pulled              pod/fortio-143ce05a                     Container image "fortio/fortio:1.63.0" already present on machine
10m         Normal    Scheduled           pod/fortio-fe5b712a                     Successfully assigned minishop/fortio-fe5b712a to minikube
10m         Normal    Started             pod/fortio-fe5b712a                     Started container fortio-fe5b712a
10m         Normal    Pulled              pod/fortio-fe5b712a                     Container image "fortio/fortio:1.63.0" already present on machine
10m         Normal    Created             pod/fortio-fe5b712a                     Created container: fortio-fe5b712a
9m55s       Normal    Scheduled           pod/fortio-978f51a2                     Successfully assigned minishop/fortio-978f51a2 to minikube
9m54s       Normal    Started             pod/fortio-978f51a2                     Started container fortio-978f51a2
9m54s       Normal    Pulled              pod/fortio-978f51a2                     Container image "fortio/fortio:1.63.0" already present on machine
9m54s       Normal    Created             pod/fortio-978f51a2                     Created container: fortio-978f51a2
9m46s       Normal    Scheduled           pod/fortio-92e54f87                     Successfully assigned minishop/fortio-92e54f87 to minikube
9m45s       Normal    Created             pod/fortio-92e54f87                     Created container: fortio-92e54f87
9m45s       Normal    Pulled              pod/fortio-92e54f87                     Container image "fortio/fortio:1.63.0" already present on machine
9m44s       Normal    Started             pod/fortio-92e54f87                     Started container fortio-92e54f87
9m4s        Normal    Scheduled           pod/fortio-e95fc817                     Successfully assigned minishop/fortio-e95fc817 to minikube
9m3s        Normal    Created             pod/fortio-e95fc817                     Created container: fortio-e95fc817
9m3s        Normal    Pulled              pod/fortio-e95fc817                     Container image "fortio/fortio:1.63.0" already present on machine
9m2s        Normal    Started             pod/fortio-e95fc817                     Started container fortio-e95fc817
8m54s       Normal    Scheduled           pod/fortio-f564c2d3                     Successfully assigned minishop/fortio-f564c2d3 to minikube
8m53s       Normal    Pulled              pod/fortio-f564c2d3                     Container image "fortio/fortio:1.63.0" already present on machine
8m53s       Normal    Created             pod/fortio-f564c2d3                     Created container: fortio-f564c2d3
8m53s       Normal    Started             pod/fortio-f564c2d3                     Started container fortio-f564c2d3
8m13s       Normal    Scheduled           pod/fortio-02af395d                     Successfully assigned minishop/fortio-02af395d to minikube
8m12s       Normal    Pulled              pod/fortio-02af395d                     Container image "fortio/fortio:1.63.0" already present on machine
8m11s       Normal    Created             pod/fortio-02af395d                     Created container: fortio-02af395d
8m11s       Normal    Started             pod/fortio-02af395d                     Started container fortio-02af395d
8m3s        Normal    Scheduled           pod/fortio-1fdb3e76                     Successfully assigned minishop/fortio-1fdb3e76 to minikube
8m2s        Normal    Pulled              pod/fortio-1fdb3e76                     Container image "fortio/fortio:1.63.0" already present on machine
8m2s        Normal    Created             pod/fortio-1fdb3e76                     Created container: fortio-1fdb3e76
8m1s        Normal    Started             pod/fortio-1fdb3e76                     Started container fortio-1fdb3e76
7m21s       Normal    Scheduled           pod/nettest                             Successfully assigned minishop/nettest to minikube
7m19s       Normal    Started             pod/nettest                             Started container nettest
7m19s       Normal    Created             pod/nettest                             Created container: nettest
7m19s       Normal    Pulled              pod/nettest                             Container image "busybox:1.36" already present on machine
7m15s       Normal    Scheduled           pod/fortio-b1572f9c                     Successfully assigned minishop/fortio-b1572f9c to minikube
7m14s       Normal    Pulled              pod/fortio-b1572f9c                     Container image "fortio/fortio:1.63.0" already present on machine
7m14s       Normal    Created             pod/fortio-b1572f9c                     Created container: fortio-b1572f9c
7m13s       Normal    Started             pod/fortio-b1572f9c                     Started container fortio-b1572f9c
7m7s        Normal    SuccessfulRescale   horizontalpodautoscaler/gateway-hpa     New size: 3; reason: cpu resource utilization (percentage of request) above target
7m7s        Normal    ScalingReplicaSet   deployment/gateway-service              Scaled up replica set gateway-service-68ff9dfb68 from 1 to 3
7m7s        Normal    SuccessfulCreate    replicaset/gateway-service-68ff9dfb68   Created pod: gateway-service-68ff9dfb68-hvzqb
7m7s        Normal    SuccessfulCreate    replicaset/gateway-service-68ff9dfb68   Created pod: gateway-service-68ff9dfb68-4l79c
7m7s        Normal    Scheduled           pod/gateway-service-68ff9dfb68-hvzqb    Successfully assigned minishop/gateway-service-68ff9dfb68-hvzqb to minikube
7m7s        Normal    Scheduled           pod/gateway-service-68ff9dfb68-4l79c    Successfully assigned minishop/gateway-service-68ff9dfb68-4l79c to minikube
7m5s        Normal    Created             pod/gateway-service-68ff9dfb68-hvzqb    Created container: gateway-service
7m5s        Normal    Pulled              pod/gateway-service-68ff9dfb68-hvzqb    Container image "minishop/gateway-service:0.1" already present on machine
7m5s        Normal    Pulled              pod/gateway-service-68ff9dfb68-4l79c    Container image "minishop/gateway-service:0.1" already present on machine
7m5s        Normal    Created             pod/gateway-service-68ff9dfb68-4l79c    Created container: gateway-service
7m4s        Normal    Scheduled           pod/fortio-5f081bad                     Successfully assigned minishop/fortio-5f081bad to minikube
7m4s        Normal    Started             pod/gateway-service-68ff9dfb68-hvzqb    Started container gateway-service
7m4s        Normal    Started             pod/gateway-service-68ff9dfb68-4l79c    Started container gateway-service
7m3s        Normal    Started             pod/fortio-5f081bad                     Started container fortio-5f081bad
7m3s        Normal    Created             pod/fortio-5f081bad                     Created container: fortio-5f081bad
7m3s        Normal    Pulled              pod/fortio-5f081bad                     Container image "fortio/fortio:1.63.0" already present on machine
6m21s       Warning   Unhealthy           pod/gateway-service-68ff9dfb68-hvzqb    Startup probe failed: Get "http://10.244.2.213:8081/actuator/health": dial tcp 10.244.2.213:8081: connect: connection refused
6m21s       Warning   Unhealthy           pod/gateway-service-68ff9dfb68-4l79c    Startup probe failed: Get "http://10.244.2.212:8081/actuator/health": dial tcp 10.244.2.212:8081: connect: connection refused
6m21s       Normal    Scheduled           pod/fortio-368fabc0                     Successfully assigned minishop/fortio-368fabc0 to minikube
6m20s       Normal    Created             pod/fortio-368fabc0                     Created container: fortio-368fabc0
6m20s       Normal    Started             pod/fortio-368fabc0                     Started container fortio-368fabc0
6m20s       Normal    Pulled              pod/fortio-368fabc0                     Container image "fortio/fortio:1.63.0" already present on machine
6m15s       Warning   Unhealthy           pod/gateway-service-68ff9dfb68-hvzqb    Startup probe failed: Get "http://10.244.2.213:8081/actuator/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
6m15s       Warning   Unhealthy           pod/gateway-service-68ff9dfb68-4l79c    Startup probe failed: Get "http://10.244.2.212:8081/actuator/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
6m10s       Normal    Scheduled           pod/fortio-a26ed17b                     Successfully assigned minishop/fortio-a26ed17b to minikube
6m9s        Normal    Pulled              pod/fortio-a26ed17b                     Container image "fortio/fortio:1.63.0" already present on machine
6m8s        Normal    Created             pod/fortio-a26ed17b                     Created container: fortio-a26ed17b
6m8s        Normal    Started             pod/fortio-a26ed17b                     Started container fortio-a26ed17b
5m26s       Normal    Scheduled           pod/fortio-caebd375                     Successfully assigned minishop/fortio-caebd375 to minikube
5m25s       Normal    Started             pod/fortio-caebd375                     Started container fortio-caebd375
5m25s       Normal    Pulled              pod/fortio-caebd375                     Container image "fortio/fortio:1.63.0" already present on machine
5m25s       Normal    Created             pod/fortio-caebd375                     Created container: fortio-caebd375
5m15s       Normal    Scheduled           pod/fortio-f31489d2                     Successfully assigned minishop/fortio-f31489d2 to minikube
5m14s       Normal    Created             pod/fortio-f31489d2                     Created container: fortio-f31489d2
5m14s       Normal    Pulled              pod/fortio-f31489d2                     Container image "fortio/fortio:1.63.0" already present on machine
5m13s       Normal    Started             pod/fortio-f31489d2                     Started container fortio-f31489d2
4m33s       Normal    Scheduled           pod/fortio-cf8b7029                     Successfully assigned minishop/fortio-cf8b7029 to minikube
4m32s       Normal    Pulled              pod/fortio-cf8b7029                     Container image "fortio/fortio:1.63.0" already present on machine
4m32s       Normal    Created             pod/fortio-cf8b7029                     Created container: fortio-cf8b7029
4m31s       Normal    Started             pod/fortio-cf8b7029                     Started container fortio-cf8b7029
4m22s       Normal    Scheduled           pod/fortio-20ac5814                     Successfully assigned minishop/fortio-20ac5814 to minikube
4m21s       Normal    Pulled              pod/fortio-20ac5814                     Container image "fortio/fortio:1.63.0" already present on machine
4m21s       Normal    Created             pod/fortio-20ac5814                     Created container: fortio-20ac5814
4m21s       Normal    Started             pod/fortio-20ac5814                     Started container fortio-20ac5814
4m6s        Normal    SuccessfulCreate    replicaset/gateway-service-68ff9dfb68   Created pod: gateway-service-68ff9dfb68-z6rgf
4m6s        Normal    Scheduled           pod/gateway-service-68ff9dfb68-4ppdj    Successfully assigned minishop/gateway-service-68ff9dfb68-4ppdj to minikube
4m6s        Normal    ScalingReplicaSet   deployment/gateway-service              Scaled up replica set gateway-service-68ff9dfb68 from 3 to 6
4m6s        Normal    SuccessfulCreate    replicaset/gateway-service-68ff9dfb68   Created pod: gateway-service-68ff9dfb68-4ppdj
4m6s        Normal    SuccessfulCreate    replicaset/gateway-service-68ff9dfb68   Created pod: gateway-service-68ff9dfb68-89grp
4m6s        Normal    SuccessfulRescale   horizontalpodautoscaler/gateway-hpa     New size: 6; reason: cpu resource utilization (percentage of request) above target
4m6s        Normal    Scheduled           pod/gateway-service-68ff9dfb68-z6rgf    Successfully assigned minishop/gateway-service-68ff9dfb68-z6rgf to minikube
4m6s        Normal    Scheduled           pod/gateway-service-68ff9dfb68-89grp    Successfully assigned minishop/gateway-service-68ff9dfb68-89grp to minikube
4m4s        Normal    Pulled              pod/gateway-service-68ff9dfb68-z6rgf    Container image "minishop/gateway-service:0.1" already present on machine
4m4s        Normal    Created             pod/gateway-service-68ff9dfb68-4ppdj    Created container: gateway-service
4m4s        Normal    Created             pod/gateway-service-68ff9dfb68-z6rgf    Created container: gateway-service
4m4s        Normal    Pulled              pod/gateway-service-68ff9dfb68-4ppdj    Container image "minishop/gateway-service:0.1" already present on machine
4m4s        Normal    Pulled              pod/gateway-service-68ff9dfb68-89grp    Container image "minishop/gateway-service:0.1" already present on machine
4m4s        Normal    Created             pod/gateway-service-68ff9dfb68-89grp    Created container: gateway-service
4m3s        Normal    Started             pod/gateway-service-68ff9dfb68-89grp    Started container gateway-service
4m3s        Normal    Started             pod/gateway-service-68ff9dfb68-4ppdj    Started container gateway-service
4m3s        Normal    Started             pod/gateway-service-68ff9dfb68-z6rgf    Started container gateway-service
3m6s        Warning   Unhealthy           pod/gateway-service-68ff9dfb68-z6rgf    Startup probe failed: Get "http://10.244.2.221:8081/actuator/health": dial tcp 10.244.2.221:8081: connect: connection refused
3m6s        Warning   Unhealthy           pod/gateway-service-68ff9dfb68-89grp    Startup probe failed: Get "http://10.244.2.222:8081/actuator/health": dial tcp 10.244.2.222:8081: connect: connection refused
3m6s        Warning   Unhealthy           pod/gateway-service-68ff9dfb68-4ppdj    Startup probe failed: Get "http://10.244.2.223:8081/actuator/health": dial tcp 10.244.2.223:8081: connect: connection refused
3m32s       Normal    Scheduled           pod/fortio-16704acf                     Successfully assigned minishop/fortio-16704acf to minikube
3m31s       Normal    Pulled              pod/fortio-16704acf                     Container image "fortio/fortio:1.63.0" already present on machine
3m30s       Normal    Created             pod/fortio-16704acf                     Created container: fortio-16704acf
3m30s       Normal    Started             pod/fortio-16704acf                     Started container fortio-16704acf
3m20s       Normal    Scheduled           pod/fortio-d634eaf1                     Successfully assigned minishop/fortio-d634eaf1 to minikube
3m18s       Normal    Started             pod/fortio-d634eaf1                     Started container fortio-d634eaf1
3m18s       Normal    Created             pod/fortio-d634eaf1                     Created container: fortio-d634eaf1
3m18s       Normal    Pulled              pod/fortio-d634eaf1                     Container image "fortio/fortio:1.63.0" already present on machine
3m          Warning   Unhealthy           pod/gateway-service-68ff9dfb68-z6rgf    Startup probe failed: Get "http://10.244.2.221:8081/actuator/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
3m          Warning   Unhealthy           pod/gateway-service-68ff9dfb68-89grp    Startup probe failed: Get "http://10.244.2.222:8081/actuator/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
3m          Warning   Unhealthy           pod/gateway-service-68ff9dfb68-4ppdj    Startup probe failed: Get "http://10.244.2.223:8081/actuator/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
2m38s       Normal    Scheduled           pod/fortio-71dce2bf                     Successfully assigned minishop/fortio-71dce2bf to minikube
2m36s       Normal    Pulled              pod/fortio-71dce2bf                     Container image "fortio/fortio:1.63.0" already present on machine
2m36s       Normal    Created             pod/fortio-71dce2bf                     Created container: fortio-71dce2bf
2m36s       Normal    Started             pod/fortio-71dce2bf                     Started container fortio-71dce2bf
2m24s       Normal    Scheduled           pod/fortio-e3fb8a01                     Successfully assigned minishop/fortio-e3fb8a01 to minikube
2m23s       Normal    Created             pod/fortio-e3fb8a01                     Created container: fortio-e3fb8a01
2m23s       Normal    Pulled              pod/fortio-e3fb8a01                     Container image "fortio/fortio:1.63.0" already present on machine
2m22s       Normal    Started             pod/fortio-e3fb8a01                     Started container fortio-e3fb8a01
101s        Normal    Scheduled           pod/fortio-6d20cbf7                     Successfully assigned minishop/fortio-6d20cbf7 to minikube
100s        Normal    Started             pod/fortio-6d20cbf7                     Started container fortio-6d20cbf7
100s        Normal    Created             pod/fortio-6d20cbf7                     Created container: fortio-6d20cbf7
100s        Normal    Pulled              pod/fortio-6d20cbf7                     Container image "fortio/fortio:1.63.0" already present on machine
91s         Normal    Scheduled           pod/fortio-d7e8c93f                     Successfully assigned minishop/fortio-d7e8c93f to minikube
90s         Normal    Started             pod/fortio-d7e8c93f                     Started container fortio-d7e8c93f
90s         Normal    Pulled              pod/fortio-d7e8c93f                     Container image "fortio/fortio:1.63.0" already present on machine
90s         Normal    Created             pod/fortio-d7e8c93f                     Created container: fortio-d7e8c93f
47s         Normal    Scheduled           pod/fortio-24bf1ae7                     Successfully assigned minishop/fortio-24bf1ae7 to minikube
45s         Normal    Started             pod/fortio-24bf1ae7                     Started container fortio-24bf1ae7
45s         Normal    Pulled              pod/fortio-24bf1ae7                     Container image "fortio/fortio:1.63.0" already present on machine
45s         Normal    Created             pod/fortio-24bf1ae7                     Created container: fortio-24bf1ae7
36s         Normal    Scheduled           pod/fortio-9a8e5240                     Successfully assigned minishop/fortio-9a8e5240 to minikube
35s         Normal    Pulled              pod/fortio-9a8e5240                     Container image "fortio/fortio:1.63.0" already present on machine
35s         Normal    Started             pod/fortio-9a8e5240                     Started container fortio-9a8e5240
35s         Normal    Created             pod/fortio-9a8e5240                     Created container: fortio-9a8e5240
