timestamp,namespace,pod,cpu(m),memory(Mi)
2026-01-24T04:35:34,minishop,gateway-service-68ff9dfb68-kmm59,67,191
2026-01-24T04:35:34,minishop,order-service-578dc67d78-bffmv,6,158
2026-01-24T04:35:34,minishop,product-service-5b66b9564b-h8x4v,19,162
2026-01-24T04:35:37,minishop,gateway-service-68ff9dfb68-kmm59,67,191
2026-01-24T04:35:37,minishop,order-service-578dc67d78-bffmv,6,158
2026-01-24T04:35:37,minishop,product-service-5b66b9564b-h8x4v,19,162
2026-01-24T04:35:39,minishop,gateway-service-68ff9dfb68-kmm59,67,191
2026-01-24T04:35:39,minishop,order-service-578dc67d78-bffmv,6,158
2026-01-24T04:35:39,minishop,product-service-5b66b9564b-h8x4v,19,162
2026-01-24T04:35:42,minishop,gateway-service-68ff9dfb68-kmm59,67,191
2026-01-24T04:35:42,minishop,order-service-578dc67d78-bffmv,6,158
2026-01-24T04:35:42,minishop,product-service-5b66b9564b-h8x4v,19,162
2026-01-24T04:35:44,minishop,gateway-service-68ff9dfb68-kmm59,113,192
2026-01-24T04:35:44,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:35:44,minishop,product-service-5b66b9564b-h8x4v,26,162
2026-01-24T04:35:47,minishop,gateway-service-68ff9dfb68-kmm59,113,192
2026-01-24T04:35:47,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:35:47,minishop,product-service-5b66b9564b-h8x4v,26,162
2026-01-24T04:35:49,minishop,gateway-service-68ff9dfb68-kmm59,113,192
2026-01-24T04:35:49,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:35:49,minishop,product-service-5b66b9564b-h8x4v,26,162
2026-01-24T04:35:52,minishop,gateway-service-68ff9dfb68-kmm59,113,192
2026-01-24T04:35:52,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:35:52,minishop,product-service-5b66b9564b-h8x4v,26,162
2026-01-24T04:35:54,minishop,gateway-service-68ff9dfb68-kmm59,113,192
2026-01-24T04:35:54,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:35:54,minishop,product-service-5b66b9564b-h8x4v,26,162
2026-01-24T04:35:57,minishop,gateway-service-68ff9dfb68-kmm59,113,192
2026-01-24T04:35:57,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:35:57,minishop,product-service-5b66b9564b-h8x4v,26,162
2026-01-24T04:35:59,minishop,gateway-service-68ff9dfb68-kmm59,113,192
2026-01-24T04:35:59,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:35:59,minishop,product-service-5b66b9564b-h8x4v,26,162
2026-01-24T04:36:02,minishop,gateway-service-68ff9dfb68-kmm59,113,192
2026-01-24T04:36:02,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:36:02,minishop,product-service-5b66b9564b-h8x4v,26,162
2026-01-24T04:36:04,minishop,gateway-service-68ff9dfb68-kmm59,113,192
2026-01-24T04:36:04,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:36:04,minishop,product-service-5b66b9564b-h8x4v,26,162
2026-01-24T04:36:07,minishop,gateway-service-68ff9dfb68-kmm59,113,192
2026-01-24T04:36:07,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:36:07,minishop,product-service-5b66b9564b-h8x4v,26,162
2026-01-24T04:36:09,minishop,gateway-service-68ff9dfb68-kmm59,113,192
2026-01-24T04:36:09,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:36:09,minishop,product-service-5b66b9564b-h8x4v,26,162
2026-01-24T04:36:12,minishop,gateway-service-68ff9dfb68-kmm59,113,192
2026-01-24T04:36:12,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:36:12,minishop,product-service-5b66b9564b-h8x4v,26,162
2026-01-24T04:36:15,minishop,gateway-service-68ff9dfb68-kmm59,113,192
2026-01-24T04:36:15,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:36:15,minishop,product-service-5b66b9564b-h8x4v,26,162
2026-01-24T04:36:17,minishop,gateway-service-68ff9dfb68-kmm59,113,192
2026-01-24T04:36:17,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:36:17,minishop,product-service-5b66b9564b-h8x4v,26,162
