LAST SEEN   TYPE      REASON              OBJECT                                  MESSAGE
3m11s       Normal    Pulled              pod/fortio-f360d9c7                     Container image "fortio/fortio:1.63.0" already present on machine
3m11s       Normal    Created             pod/fortio-f360d9c7                     Created container: fortio-f360d9c7
3m11s       Normal    Started             pod/fortio-f360d9c7                     Started container fortio-f360d9c7
2m31s       Normal    Scheduled           pod/fortio-1fe09d32                     Successfully assigned minishop/fortio-1fe09d32 to minikube
2m31s       Normal    Created             pod/fortio-1fe09d32                     Created container: fortio-1fe09d32
2m31s       Normal    Pulled              pod/fortio-1fe09d32                     Container image "fortio/fortio:1.63.0" already present on machine
2m30s       Normal    Started             pod/fortio-1fe09d32                     Started container fortio-1fe09d32
2m20s       Normal    Scheduled           pod/fortio-530189d7                     Successfully assigned minishop/fortio-530189d7 to minikube
2m20s       Normal    Created             pod/fortio-530189d7                     Created container: fortio-530189d7
2m20s       Normal    Pulled              pod/fortio-530189d7                     Container image "fortio/fortio:1.63.0" already present on machine
2m20s       Normal    Started             pod/fortio-530189d7                     Started container fortio-530189d7
3s          Warning   FailedCreate        job/hybrid-set-min-high-29487120        Error creating: pods "hybrid-set-min-high-29487120-" is forbidden: error looking up service account minishop/autoscaler-sa: serviceaccount "autoscaler-sa" not found
2m6s        Normal    SuccessfulCreate    cronjob/hybrid-set-min-high             Created job hybrid-set-min-high-29487120
101s        Normal    Scheduled           pod/fortio-53e9afd4                     Successfully assigned minishop/fortio-53e9afd4 to minikube
100s        Normal    Started             pod/fortio-53e9afd4                     Started container fortio-53e9afd4
100s        Normal    Pulled              pod/fortio-53e9afd4                     Container image "fortio/fortio:1.63.0" already present on machine
100s        Normal    Created             pod/fortio-53e9afd4                     Created container: fortio-53e9afd4
90s         Normal    Scheduled           pod/fortio-68079e5b                     Successfully assigned minishop/fortio-68079e5b to minikube
90s         Normal    Created             pod/fortio-68079e5b                     Created container: fortio-68079e5b
90s         Normal    Pulled              pod/fortio-68079e5b                     Container image "fortio/fortio:1.63.0" already present on machine
89s         Normal    Started             pod/fortio-68079e5b                     Started container fortio-68079e5b
48s         Normal    Scheduled           pod/fortio-27b513c9                     Successfully assigned minishop/fortio-27b513c9 to minikube
48s         Normal    Created             pod/fortio-27b513c9                     Created container: fortio-27b513c9
48s         Normal    Pulled              pod/fortio-27b513c9                     Container image "fortio/fortio:1.63.0" already present on machine
47s         Normal    Started             pod/fortio-27b513c9                     Started container fortio-27b513c9
37s         Normal    Scheduled           pod/fortio-9be5487d                     Successfully assigned minishop/fortio-9be5487d to minikube
36s         Normal    Started             pod/fortio-9be5487d                     Started container fortio-9be5487d
36s         Normal    Pulled              pod/fortio-9be5487d                     Container image "fortio/fortio:1.63.0" already present on machine
36s         Normal    Created             pod/fortio-9be5487d                     Created container: fortio-9be5487d
