timestamp,namespace,pod,cpu(m),memory(Mi)
2026-01-24T05:01:17,minishop,gateway-service-68ff9dfb68-4l79c,45,176
2026-01-24T05:01:17,minishop,gateway-service-68ff9dfb68-4ppdj,65,179
2026-01-24T05:01:17,minishop,gateway-service-68ff9dfb68-89grp,41,177
2026-01-24T05:01:17,minishop,gateway-service-68ff9dfb68-hvzqb,21,178
2026-01-24T05:01:17,minishop,gateway-service-68ff9dfb68-kmm59,36,192
2026-01-24T05:01:17,minishop,gateway-service-68ff9dfb68-z6rgf,15,176
2026-01-24T05:01:17,minishop,order-service-578dc67d78-bffmv,4,159
2026-01-24T05:01:17,minishop,product-service-5b66b9564b-h8x4v,30,163
2026-01-24T05:01:20,minishop,gateway-service-68ff9dfb68-4l79c,45,176
2026-01-24T05:01:20,minishop,gateway-service-68ff9dfb68-4ppdj,65,179
2026-01-24T05:01:20,minishop,gateway-service-68ff9dfb68-89grp,41,177
2026-01-24T05:01:20,minishop,gateway-service-68ff9dfb68-hvzqb,21,178
2026-01-24T05:01:20,minishop,gateway-service-68ff9dfb68-kmm59,36,192
2026-01-24T05:01:20,minishop,gateway-service-68ff9dfb68-z6rgf,15,176
2026-01-24T05:01:20,minishop,order-service-578dc67d78-bffmv,4,159
2026-01-24T05:01:20,minishop,product-service-5b66b9564b-h8x4v,30,163
2026-01-24T05:01:23,minishop,gateway-service-68ff9dfb68-4l79c,45,176
2026-01-24T05:01:23,minishop,gateway-service-68ff9dfb68-4ppdj,65,179
2026-01-24T05:01:23,minishop,gateway-service-68ff9dfb68-89grp,41,177
2026-01-24T05:01:23,minishop,gateway-service-68ff9dfb68-hvzqb,21,178
2026-01-24T05:01:23,minishop,gateway-service-68ff9dfb68-kmm59,36,192
2026-01-24T05:01:23,minishop,gateway-service-68ff9dfb68-z6rgf,15,176
2026-01-24T05:01:23,minishop,order-service-578dc67d78-bffmv,4,159
2026-01-24T05:01:23,minishop,product-service-5b66b9564b-h8x4v,30,163
2026-01-24T05:01:25,minishop,gateway-service-68ff9dfb68-4l79c,45,176
2026-01-24T05:01:25,minishop,gateway-service-68ff9dfb68-4ppdj,65,179
