LAST SEEN   TYPE      REASON              OBJECT                                  MESSAGE
8m2s        Normal    Created             pod/fortio-143ce05a                     Created container: fortio-143ce05a
8m2s        Normal    Started             pod/fortio-143ce05a                     Started container fortio-143ce05a
8m2s        Normal    Pulled              pod/fortio-143ce05a                     Container image "fortio/fortio:1.63.0" already present on machine
7m53s       Normal    Scheduled           pod/fortio-fe5b712a                     Successfully assigned minishop/fortio-fe5b712a to minikube
7m52s       Normal    Started             pod/fortio-fe5b712a                     Started container fortio-fe5b712a
7m52s       Normal    Created             pod/fortio-fe5b712a                     Created container: fortio-fe5b712a
7m52s       Normal    Pulled              pod/fortio-fe5b712a                     Container image "fortio/fortio:1.63.0" already present on machine
7m12s       Normal    Scheduled           pod/fortio-978f51a2                     Successfully assigned minishop/fortio-978f51a2 to minikube
7m11s       Normal    Created             pod/fortio-978f51a2                     Created container: fortio-978f51a2
7m11s       Normal    Started             pod/fortio-978f51a2                     Started container fortio-978f51a2
7m11s       Normal    Pulled              pod/fortio-978f51a2                     Container image "fortio/fortio:1.63.0" already present on machine
7m3s        Normal    Scheduled           pod/fortio-92e54f87                     Successfully assigned minishop/fortio-92e54f87 to minikube
7m2s        Normal    Created             pod/fortio-92e54f87                     Created container: fortio-92e54f87
7m2s        Normal    Pulled              pod/fortio-92e54f87                     Container image "fortio/fortio:1.63.0" already present on machine
7m1s        Normal    Started             pod/fortio-92e54f87                     Started container fortio-92e54f87
6m21s       Normal    Scheduled           pod/fortio-e95fc817                     Successfully assigned minishop/fortio-e95fc817 to minikube
6m20s       Normal    Created             pod/fortio-e95fc817                     Created container: fortio-e95fc817
6m20s       Normal    Pulled              pod/fortio-e95fc817                     Container image "fortio/fortio:1.63.0" already present on machine
6m19s       Normal    Started             pod/fortio-e95fc817                     Started container fortio-e95fc817
6m11s       Normal    Scheduled           pod/fortio-f564c2d3                     Successfully assigned minishop/fortio-f564c2d3 to minikube
6m10s       Normal    Started             pod/fortio-f564c2d3                     Started container fortio-f564c2d3
6m10s       Normal    Created             pod/fortio-f564c2d3                     Created container: fortio-f564c2d3
6m10s       Normal    Pulled              pod/fortio-f564c2d3                     Container image "fortio/fortio:1.63.0" already present on machine
5m30s       Normal    Scheduled           pod/fortio-02af395d                     Successfully assigned minishop/fortio-02af395d to minikube
5m29s       Normal    Pulled              pod/fortio-02af395d                     Container image "fortio/fortio:1.63.0" already present on machine
5m28s       Normal    Created             pod/fortio-02af395d                     Created container: fortio-02af395d
5m28s       Normal    Started             pod/fortio-02af395d                     Started container fortio-02af395d
5m20s       Normal    Scheduled           pod/fortio-1fdb3e76                     Successfully assigned minishop/fortio-1fdb3e76 to minikube
5m19s       Normal    Created             pod/fortio-1fdb3e76                     Created container: fortio-1fdb3e76
5m19s       Normal    Pulled              pod/fortio-1fdb3e76                     Container image "fortio/fortio:1.63.0" already present on machine
5m18s       Normal    Started             pod/fortio-1fdb3e76                     Started container fortio-1fdb3e76
4m38s       Normal    Scheduled           pod/nettest                             Successfully assigned minishop/nettest to minikube
4m36s       Normal    Pulled              pod/nettest                             Container image "busybox:1.36" already present on machine
4m36s       Normal    Started             pod/nettest                             Started container nettest
4m36s       Normal    Created             pod/nettest                             Created container: nettest
4m32s       Normal    Scheduled           pod/fortio-b1572f9c                     Successfully assigned minishop/fortio-b1572f9c to minikube
4m31s       Normal    Pulled              pod/fortio-b1572f9c                     Container image "fortio/fortio:1.63.0" already present on machine
4m31s       Normal    Created             pod/fortio-b1572f9c                     Created container: fortio-b1572f9c
4m30s       Normal    Started             pod/fortio-b1572f9c                     Started container fortio-b1572f9c
4m24s       Normal    Scheduled           pod/gateway-service-68ff9dfb68-hvzqb    Successfully assigned minishop/gateway-service-68ff9dfb68-hvzqb to minikube
4m24s       Normal    Scheduled           pod/gateway-service-68ff9dfb68-4l79c    Successfully assigned minishop/gateway-service-68ff9dfb68-4l79c to minikube
4m24s       Normal    SuccessfulRescale   horizontalpodautoscaler/gateway-hpa     New size: 3; reason: cpu resource utilization (percentage of request) above target
4m24s       Normal    ScalingReplicaSet   deployment/gateway-service              Scaled up replica set gateway-service-68ff9dfb68 from 1 to 3
4m24s       Normal    SuccessfulCreate    replicaset/gateway-service-68ff9dfb68   Created pod: gateway-service-68ff9dfb68-hvzqb
4m24s       Normal    SuccessfulCreate    replicaset/gateway-service-68ff9dfb68   Created pod: gateway-service-68ff9dfb68-4l79c
4m22s       Normal    Pulled              pod/gateway-service-68ff9dfb68-hvzqb    Container image "minishop/gateway-service:0.1" already present on machine
4m22s       Normal    Pulled              pod/gateway-service-68ff9dfb68-4l79c    Container image "minishop/gateway-service:0.1" already present on machine
4m22s       Normal    Created             pod/gateway-service-68ff9dfb68-hvzqb    Created container: gateway-service
4m22s       Normal    Created             pod/gateway-service-68ff9dfb68-4l79c    Created container: gateway-service
4m21s       Normal    Scheduled           pod/fortio-5f081bad                     Successfully assigned minishop/fortio-5f081bad to minikube
4m21s       Normal    Started             pod/gateway-service-68ff9dfb68-hvzqb    Started container gateway-service
4m21s       Normal    Started             pod/gateway-service-68ff9dfb68-4l79c    Started container gateway-service
4m20s       Normal    Pulled              pod/fortio-5f081bad                     Container image "fortio/fortio:1.63.0" already present on machine
4m20s       Normal    Created             pod/fortio-5f081bad                     Created container: fortio-5f081bad
4m20s       Normal    Started             pod/fortio-5f081bad                     Started container fortio-5f081bad
3m38s       Warning   Unhealthy           pod/gateway-service-68ff9dfb68-hvzqb    Startup probe failed: Get "http://10.244.2.213:8081/actuator/health": dial tcp 10.244.2.213:8081: connect: connection refused
3m38s       Warning   Unhealthy           pod/gateway-service-68ff9dfb68-4l79c    Startup probe failed: Get "http://10.244.2.212:8081/actuator/health": dial tcp 10.244.2.212:8081: connect: connection refused
3m38s       Normal    Scheduled           pod/fortio-368fabc0                     Successfully assigned minishop/fortio-368fabc0 to minikube
3m37s       Normal    Created             pod/fortio-368fabc0                     Created container: fortio-368fabc0
3m37s       Normal    Started             pod/fortio-368fabc0                     Started container fortio-368fabc0
3m37s       Normal    Pulled              pod/fortio-368fabc0                     Container image "fortio/fortio:1.63.0" already present on machine
3m32s       Warning   Unhealthy           pod/gateway-service-68ff9dfb68-4l79c    Startup probe failed: Get "http://10.244.2.212:8081/actuator/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
3m32s       Warning   Unhealthy           pod/gateway-service-68ff9dfb68-hvzqb    Startup probe failed: Get "http://10.244.2.213:8081/actuator/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
3m27s       Normal    Scheduled           pod/fortio-a26ed17b                     Successfully assigned minishop/fortio-a26ed17b to minikube
3m26s       Normal    Pulled              pod/fortio-a26ed17b                     Container image "fortio/fortio:1.63.0" already present on machine
3m25s       Normal    Started             pod/fortio-a26ed17b                     Started container fortio-a26ed17b
3m25s       Normal    Created             pod/fortio-a26ed17b                     Created container: fortio-a26ed17b
2m43s       Normal    Scheduled           pod/fortio-caebd375                     Successfully assigned minishop/fortio-caebd375 to minikube
2m42s       Normal    Created             pod/fortio-caebd375                     Created container: fortio-caebd375
2m42s       Normal    Started             pod/fortio-caebd375                     Started container fortio-caebd375
2m42s       Normal    Pulled              pod/fortio-caebd375                     Container image "fortio/fortio:1.63.0" already present on machine
2m32s       Normal    Scheduled           pod/fortio-f31489d2                     Successfully assigned minishop/fortio-f31489d2 to minikube
2m31s       Normal    Pulled              pod/fortio-f31489d2                     Container image "fortio/fortio:1.63.0" already present on machine
2m31s       Normal    Created             pod/fortio-f31489d2                     Created container: fortio-f31489d2
2m30s       Normal    Started             pod/fortio-f31489d2                     Started container fortio-f31489d2
110s        Normal    Scheduled           pod/fortio-cf8b7029                     Successfully assigned minishop/fortio-cf8b7029 to minikube
109s        Normal    Pulled              pod/fortio-cf8b7029                     Container image "fortio/fortio:1.63.0" already present on machine
109s        Normal    Created             pod/fortio-cf8b7029                     Created container: fortio-cf8b7029
108s        Normal    Started             pod/fortio-cf8b7029                     Started container fortio-cf8b7029
99s         Normal    Scheduled           pod/fortio-20ac5814                     Successfully assigned minishop/fortio-20ac5814 to minikube
98s         Normal    Created             pod/fortio-20ac5814                     Created container: fortio-20ac5814
98s         Normal    Pulled              pod/fortio-20ac5814                     Container image "fortio/fortio:1.63.0" already present on machine
98s         Normal    Started             pod/fortio-20ac5814                     Started container fortio-20ac5814
83s         Normal    Scheduled           pod/gateway-service-68ff9dfb68-4ppdj    Successfully assigned minishop/gateway-service-68ff9dfb68-4ppdj to minikube
83s         Normal    SuccessfulCreate    replicaset/gateway-service-68ff9dfb68   Created pod: gateway-service-68ff9dfb68-z6rgf
83s         Normal    Scheduled           pod/gateway-service-68ff9dfb68-z6rgf    Successfully assigned minishop/gateway-service-68ff9dfb68-z6rgf to minikube
83s         Normal    ScalingReplicaSet   deployment/gateway-service              Scaled up replica set gateway-service-68ff9dfb68 from 3 to 6
83s         Normal    SuccessfulCreate    replicaset/gateway-service-68ff9dfb68   Created pod: gateway-service-68ff9dfb68-4ppdj
83s         Normal    SuccessfulCreate    replicaset/gateway-service-68ff9dfb68   Created pod: gateway-service-68ff9dfb68-89grp
83s         Normal    Scheduled           pod/gateway-service-68ff9dfb68-89grp    Successfully assigned minishop/gateway-service-68ff9dfb68-89grp to minikube
83s         Normal    SuccessfulRescale   horizontalpodautoscaler/gateway-hpa     New size: 6; reason: cpu resource utilization (percentage of request) above target
81s         Normal    Created             pod/gateway-service-68ff9dfb68-89grp    Created container: gateway-service
81s         Normal    Pulled              pod/gateway-service-68ff9dfb68-89grp    Container image "minishop/gateway-service:0.1" already present on machine
81s         Normal    Created             pod/gateway-service-68ff9dfb68-4ppdj    Created container: gateway-service
81s         Normal    Pulled              pod/gateway-service-68ff9dfb68-4ppdj    Container image "minishop/gateway-service:0.1" already present on machine
81s         Normal    Created             pod/gateway-service-68ff9dfb68-z6rgf    Created container: gateway-service
81s         Normal    Pulled              pod/gateway-service-68ff9dfb68-z6rgf    Container image "minishop/gateway-service:0.1" already present on machine
80s         Normal    Started             pod/gateway-service-68ff9dfb68-4ppdj    Started container gateway-service
80s         Normal    Started             pod/gateway-service-68ff9dfb68-z6rgf    Started container gateway-service
80s         Normal    Started             pod/gateway-service-68ff9dfb68-89grp    Started container gateway-service
23s         Warning   Unhealthy           pod/gateway-service-68ff9dfb68-4ppdj    Startup probe failed: Get "http://10.244.2.223:8081/actuator/health": dial tcp 10.244.2.223:8081: connect: connection refused
23s         Warning   Unhealthy           pod/gateway-service-68ff9dfb68-z6rgf    Startup probe failed: Get "http://10.244.2.221:8081/actuator/health": dial tcp 10.244.2.221:8081: connect: connection refused
23s         Warning   Unhealthy           pod/gateway-service-68ff9dfb68-89grp    Startup probe failed: Get "http://10.244.2.222:8081/actuator/health": dial tcp 10.244.2.222:8081: connect: connection refused
49s         Normal    Scheduled           pod/fortio-16704acf                     Successfully assigned minishop/fortio-16704acf to minikube
48s         Normal    Pulled              pod/fortio-16704acf                     Container image "fortio/fortio:1.63.0" already present on machine
47s         Normal    Started             pod/fortio-16704acf                     Started container fortio-16704acf
47s         Normal    Created             pod/fortio-16704acf                     Created container: fortio-16704acf
37s         Normal    Scheduled           pod/fortio-d634eaf1                     Successfully assigned minishop/fortio-d634eaf1 to minikube
35s         Normal    Started             pod/fortio-d634eaf1                     Started container fortio-d634eaf1
35s         Normal    Created             pod/fortio-d634eaf1                     Created container: fortio-d634eaf1
35s         Normal    Pulled              pod/fortio-d634eaf1                     Container image "fortio/fortio:1.63.0" already present on machine
17s         Warning   Unhealthy           pod/gateway-service-68ff9dfb68-z6rgf    Startup probe failed: Get "http://10.244.2.221:8081/actuator/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
17s         Warning   Unhealthy           pod/gateway-service-68ff9dfb68-4ppdj    Startup probe failed: Get "http://10.244.2.223:8081/actuator/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
17s         Warning   Unhealthy           pod/gateway-service-68ff9dfb68-89grp    Startup probe failed: Get "http://10.244.2.222:8081/actuator/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
