timestamp,namespace,pod,cpu(m),memory(Mi)
2026-01-24T04:57:12,minishop,gateway-service-68ff9dfb68-z6rgf,35,176
2026-01-24T04:57:12,minishop,order-service-578dc67d78-bffmv,6,158
2026-01-24T04:57:12,minishop,product-service-5b66b9564b-h8x4v,19,163
2026-01-24T04:57:15,minishop,gateway-service-68ff9dfb68-4l79c,9,173
2026-01-24T04:57:15,minishop,gateway-service-68ff9dfb68-4ppdj,8,179
2026-01-24T04:57:15,minishop,gateway-service-68ff9dfb68-89grp,97,179
2026-01-24T04:57:15,minishop,gateway-service-68ff9dfb68-hvzqb,27,177
2026-01-24T04:57:15,minishop,gateway-service-68ff9dfb68-kmm59,6,192
2026-01-24T04:57:15,minishop,gateway-service-68ff9dfb68-z6rgf,35,176
2026-01-24T04:57:15,minishop,order-service-578dc67d78-bffmv,6,158
2026-01-24T04:57:15,minishop,product-service-5b66b9564b-h8x4v,19,163
2026-01-24T04:57:17,minishop,gateway-service-68ff9dfb68-4l79c,9,173
2026-01-24T04:57:17,minishop,gateway-service-68ff9dfb68-4ppdj,8,179
2026-01-24T04:57:17,minishop,gateway-service-68ff9dfb68-89grp,97,179
2026-01-24T04:57:17,minishop,gateway-service-68ff9dfb68-hvzqb,27,177
2026-01-24T04:57:17,minishop,gateway-service-68ff9dfb68-kmm59,6,192
2026-01-24T04:57:17,minishop,gateway-service-68ff9dfb68-z6rgf,35,176
2026-01-24T04:57:17,minishop,order-service-578dc67d78-bffmv,6,158
2026-01-24T04:57:17,minishop,product-service-5b66b9564b-h8x4v,19,163
2026-01-24T04:57:20,minishop,gateway-service-68ff9dfb68-4l79c,9,173
2026-01-24T04:57:20,minishop,gateway-service-68ff9dfb68-4ppdj,8,179
2026-01-24T04:57:20,minishop,gateway-service-68ff9dfb68-89grp,97,179
2026-01-24T04:57:20,minishop,gateway-service-68ff9dfb68-hvzqb,27,177
2026-01-24T04:57:20,minishop,gateway-service-68ff9dfb68-kmm59,6,192
2026-01-24T04:57:20,minishop,gateway-service-68ff9dfb68-z6rgf,35,176
2026-01-24T04:57:20,minishop,order-service-578dc67d78-bffmv,6,158
2026-01-24T04:57:20,minishop,product-service-5b66b9564b-h8x4v,19,163
2026-01-24T04:57:22,minishop,gateway-service-68ff9dfb68-4l79c,9,173
2026-01-24T04:57:22,minishop,gateway-service-68ff9dfb68-4ppdj,8,179
2026-01-24T04:57:22,minishop,gateway-service-68ff9dfb68-89grp,97,179
2026-01-24T04:57:22,minishop,gateway-service-68ff9dfb68-hvzqb,27,177
2026-01-24T04:57:22,minishop,gateway-service-68ff9dfb68-kmm59,6,192
2026-01-24T04:57:22,minishop,gateway-service-68ff9dfb68-z6rgf,35,176
2026-01-24T04:57:22,minishop,order-service-578dc67d78-bffmv,6,158
2026-01-24T04:57:22,minishop,product-service-5b66b9564b-h8x4v,19,163
2026-01-24T04:57:25,minishop,gateway-service-68ff9dfb68-4l79c,9,173
2026-01-24T04:57:25,minishop,gateway-service-68ff9dfb68-4ppdj,8,179
2026-01-24T04:57:25,minishop,gateway-service-68ff9dfb68-89grp,97,179
2026-01-24T04:57:25,minishop,gateway-service-68ff9dfb68-hvzqb,27,177
2026-01-24T04:57:25,minishop,gateway-service-68ff9dfb68-kmm59,6,192
2026-01-24T04:57:25,minishop,gateway-service-68ff9dfb68-z6rgf,35,176
2026-01-24T04:57:25,minishop,order-service-578dc67d78-bffmv,6,158
2026-01-24T04:57:25,minishop,product-service-5b66b9564b-h8x4v,19,163
2026-01-24T04:57:27,minishop,gateway-service-68ff9dfb68-4l79c,9,173
2026-01-24T04:57:27,minishop,gateway-service-68ff9dfb68-4ppdj,8,179
2026-01-24T04:57:27,minishop,gateway-service-68ff9dfb68-89grp,97,179
2026-01-24T04:57:27,minishop,gateway-service-68ff9dfb68-hvzqb,27,177
2026-01-24T04:57:27,minishop,gateway-service-68ff9dfb68-kmm59,6,192
2026-01-24T04:57:27,minishop,gateway-service-68ff9dfb68-z6rgf,35,176
2026-01-24T04:57:27,minishop,order-service-578dc67d78-bffmv,6,158
2026-01-24T04:57:27,minishop,product-service-5b66b9564b-h8x4v,19,163
2026-01-24T04:57:30,minishop,gateway-service-68ff9dfb68-4l79c,9,173
2026-01-24T04:57:30,minishop,gateway-service-68ff9dfb68-4ppdj,8,179
2026-01-24T04:57:30,minishop,gateway-service-68ff9dfb68-89grp,97,179
2026-01-24T04:57:30,minishop,gateway-service-68ff9dfb68-hvzqb,27,177
2026-01-24T04:57:30,minishop,gateway-service-68ff9dfb68-kmm59,6,192
2026-01-24T04:57:30,minishop,gateway-service-68ff9dfb68-z6rgf,35,176
2026-01-24T04:57:30,minishop,order-service-578dc67d78-bffmv,6,158
2026-01-24T04:57:30,minishop,product-service-5b66b9564b-h8x4v,19,163
2026-01-24T04:57:32,minishop,gateway-service-68ff9dfb68-4l79c,9,173
2026-01-24T04:57:32,minishop,gateway-service-68ff9dfb68-4ppdj,8,179
2026-01-24T04:57:32,minishop,gateway-service-68ff9dfb68-89grp,97,179
2026-01-24T04:57:32,minishop,gateway-service-68ff9dfb68-hvzqb,27,177
2026-01-24T04:57:32,minishop,gateway-service-68ff9dfb68-kmm59,6,192
2026-01-24T04:57:32,minishop,gateway-service-68ff9dfb68-z6rgf,35,176
2026-01-24T04:57:32,minishop,order-service-578dc67d78-bffmv,6,158
2026-01-24T04:57:32,minishop,product-service-5b66b9564b-h8x4v,19,163
2026-01-24T04:57:35,minishop,gateway-service-68ff9dfb68-4l79c,9,173
2026-01-24T04:57:35,minishop,gateway-service-68ff9dfb68-4ppdj,8,179
2026-01-24T04:57:35,minishop,gateway-service-68ff9dfb68-89grp,97,179
2026-01-24T04:57:35,minishop,gateway-service-68ff9dfb68-hvzqb,27,177
2026-01-24T04:57:35,minishop,gateway-service-68ff9dfb68-kmm59,6,192
2026-01-24T04:57:35,minishop,gateway-service-68ff9dfb68-z6rgf,35,176
2026-01-24T04:57:35,minishop,order-service-578dc67d78-bffmv,6,158
2026-01-24T04:57:35,minishop,product-service-5b66b9564b-h8x4v,19,163
2026-01-24T04:57:37,minishop,gateway-service-68ff9dfb68-4l79c,9,173
2026-01-24T04:57:37,minishop,gateway-service-68ff9dfb68-4ppdj,8,179
2026-01-24T04:57:37,minishop,gateway-service-68ff9dfb68-89grp,97,179
2026-01-24T04:57:37,minishop,gateway-service-68ff9dfb68-hvzqb,27,177
2026-01-24T04:57:37,minishop,gateway-service-68ff9dfb68-kmm59,6,192
2026-01-24T04:57:37,minishop,gateway-service-68ff9dfb68-z6rgf,35,176
2026-01-24T04:57:37,minishop,order-service-578dc67d78-bffmv,6,158
2026-01-24T04:57:37,minishop,product-service-5b66b9564b-h8x4v,19,163
2026-01-24T04:57:39,minishop,gateway-service-68ff9dfb68-4l79c,9,173
2026-01-24T04:57:39,minishop,gateway-service-68ff9dfb68-4ppdj,8,179
2026-01-24T04:57:39,minishop,gateway-service-68ff9dfb68-89grp,97,179
2026-01-24T04:57:39,minishop,gateway-service-68ff9dfb68-hvzqb,27,177
2026-01-24T04:57:39,minishop,gateway-service-68ff9dfb68-kmm59,6,192
2026-01-24T04:57:39,minishop,gateway-service-68ff9dfb68-z6rgf,35,176
2026-01-24T04:57:39,minishop,order-service-578dc67d78-bffmv,6,158
2026-01-24T04:57:39,minishop,product-service-5b66b9564b-h8x4v,19,163
