timestamp,namespace,pod,cpu(m),memory(Mi)
2026-01-24T20:36:25,minishop,fortio-low-1-f23c408d,10,7
2026-01-24T20:36:25,minishop,gateway-service-68ff9dfb68-kmm59,60,212
2026-01-24T20:36:25,minishop,order-service-578dc67d78-bffmv,4,176
2026-01-24T20:36:25,minishop,product-service-5b66b9564b-pklfg,14,149
2026-01-24T20:36:28,minishop,fortio-low-1-f23c408d,10,7
2026-01-24T20:36:28,minishop,gateway-service-68ff9dfb68-kmm59,60,212
2026-01-24T20:36:28,minishop,order-service-578dc67d78-bffmv,4,176
2026-01-24T20:36:28,minishop,product-service-5b66b9564b-pklfg,14,149
2026-01-24T20:36:30,minishop,gateway-service-68ff9dfb68-kmm59,60,212
2026-01-24T20:36:30,minishop,order-service-578dc67d78-bffmv,4,176
2026-01-24T20:36:30,minishop,product-service-5b66b9564b-pklfg,14,149
2026-01-24T20:36:33,minishop,gateway-service-68ff9dfb68-kmm59,60,212
2026-01-24T20:36:33,minishop,order-service-578dc67d78-bffmv,4,176
2026-01-24T20:36:33,minishop,product-service-5b66b9564b-pklfg,14,149
2026-01-24T20:36:35,minishop,gateway-service-68ff9dfb68-kmm59,60,212
2026-01-24T20:36:35,minishop,order-service-578dc67d78-bffmv,4,176
2026-01-24T20:36:35,minishop,product-service-5b66b9564b-pklfg,14,149
