timestamp,namespace,pod,cpu(m),memory(Mi)
2026-01-24T04:47:17,minishop,gateway-service-68ff9dfb68-4l79c,180,171
2026-01-24T04:47:17,minishop,gateway-service-68ff9dfb68-4ppdj,273,166
2026-01-24T04:47:17,minishop,gateway-service-68ff9dfb68-89grp,277,155
2026-01-24T04:47:17,minishop,gateway-service-68ff9dfb68-hvzqb,130,169
2026-01-24T04:47:17,minishop,gateway-service-68ff9dfb68-kmm59,12,191
2026-01-24T04:47:17,minishop,gateway-service-68ff9dfb68-z6rgf,241,163
2026-01-24T04:47:17,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:47:17,minishop,product-service-5b66b9564b-h8x4v,44,163
2026-01-24T04:47:20,minishop,gateway-service-68ff9dfb68-4l79c,180,171
2026-01-24T04:47:20,minishop,gateway-service-68ff9dfb68-4ppdj,273,166
2026-01-24T04:47:20,minishop,gateway-service-68ff9dfb68-89grp,277,155
2026-01-24T04:47:20,minishop,gateway-service-68ff9dfb68-hvzqb,130,169
2026-01-24T04:47:20,minishop,gateway-service-68ff9dfb68-kmm59,12,191
2026-01-24T04:47:20,minishop,gateway-service-68ff9dfb68-z6rgf,241,163
2026-01-24T04:47:20,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:47:20,minishop,product-service-5b66b9564b-h8x4v,44,163
2026-01-24T04:47:22,minishop,gateway-service-68ff9dfb68-4l79c,180,171
2026-01-24T04:47:22,minishop,gateway-service-68ff9dfb68-4ppdj,273,166
2026-01-24T04:47:22,minishop,gateway-service-68ff9dfb68-89grp,277,155
2026-01-24T04:47:22,minishop,gateway-service-68ff9dfb68-hvzqb,130,169
2026-01-24T04:47:22,minishop,gateway-service-68ff9dfb68-kmm59,12,191
2026-01-24T04:47:22,minishop,gateway-service-68ff9dfb68-z6rgf,241,163
2026-01-24T04:47:22,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:47:22,minishop,product-service-5b66b9564b-h8x4v,44,163
2026-01-24T04:47:25,minishop,gateway-service-68ff9dfb68-4l79c,180,171
2026-01-24T04:47:25,minishop,gateway-service-68ff9dfb68-4ppdj,273,166
2026-01-24T04:47:25,minishop,gateway-service-68ff9dfb68-89grp,277,155
2026-01-24T04:47:25,minishop,gateway-service-68ff9dfb68-hvzqb,130,169
2026-01-24T04:47:25,minishop,gateway-service-68ff9dfb68-kmm59,12,191
2026-01-24T04:47:25,minishop,gateway-service-68ff9dfb68-z6rgf,241,163
2026-01-24T04:47:25,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:47:25,minishop,product-service-5b66b9564b-h8x4v,44,163
2026-01-24T04:47:28,minishop,gateway-service-68ff9dfb68-4l79c,180,171
2026-01-24T04:47:28,minishop,gateway-service-68ff9dfb68-4ppdj,273,166
2026-01-24T04:47:28,minishop,gateway-service-68ff9dfb68-89grp,277,155
2026-01-24T04:47:28,minishop,gateway-service-68ff9dfb68-hvzqb,130,169
2026-01-24T04:47:28,minishop,gateway-service-68ff9dfb68-kmm59,12,191
2026-01-24T04:47:28,minishop,gateway-service-68ff9dfb68-z6rgf,241,163
2026-01-24T04:47:28,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:47:28,minishop,product-service-5b66b9564b-h8x4v,44,163
2026-01-24T04:47:30,minishop,gateway-service-68ff9dfb68-4l79c,180,171
2026-01-24T04:47:30,minishop,gateway-service-68ff9dfb68-4ppdj,273,166
2026-01-24T04:47:30,minishop,gateway-service-68ff9dfb68-89grp,277,155
2026-01-24T04:47:30,minishop,gateway-service-68ff9dfb68-hvzqb,130,169
2026-01-24T04:47:30,minishop,gateway-service-68ff9dfb68-kmm59,12,191
2026-01-24T04:47:30,minishop,gateway-service-68ff9dfb68-z6rgf,241,163
2026-01-24T04:47:30,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:47:30,minishop,product-service-5b66b9564b-h8x4v,44,163
2026-01-24T04:47:33,minishop,gateway-service-68ff9dfb68-4l79c,180,171
2026-01-24T04:47:33,minishop,gateway-service-68ff9dfb68-4ppdj,273,166
2026-01-24T04:47:33,minishop,gateway-service-68ff9dfb68-89grp,277,155
2026-01-24T04:47:33,minishop,gateway-service-68ff9dfb68-hvzqb,130,169
2026-01-24T04:47:33,minishop,gateway-service-68ff9dfb68-kmm59,12,191
2026-01-24T04:47:33,minishop,gateway-service-68ff9dfb68-z6rgf,241,163
2026-01-24T04:47:33,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:47:33,minishop,product-service-5b66b9564b-h8x4v,44,163
2026-01-24T04:47:35,minishop,gateway-service-68ff9dfb68-4l79c,180,171
2026-01-24T04:47:35,minishop,gateway-service-68ff9dfb68-4ppdj,273,166
2026-01-24T04:47:35,minishop,gateway-service-68ff9dfb68-89grp,277,155
2026-01-24T04:47:35,minishop,gateway-service-68ff9dfb68-hvzqb,130,169
2026-01-24T04:47:35,minishop,gateway-service-68ff9dfb68-kmm59,12,191
2026-01-24T04:47:35,minishop,gateway-service-68ff9dfb68-z6rgf,241,163
2026-01-24T04:47:35,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:47:35,minishop,product-service-5b66b9564b-h8x4v,44,163
2026-01-24T04:47:38,minishop,gateway-service-68ff9dfb68-4l79c,180,171
2026-01-24T04:47:38,minishop,gateway-service-68ff9dfb68-4ppdj,273,166
