timestamp,namespace,pod,cpu(m),memory(Mi)
2026-01-24T05:05:01,minishop,product-service-5b66b9564b-h8x4v,23,163
2026-01-24T05:05:03,minishop,gateway-service-68ff9dfb68-4l79c,33,181
2026-01-24T05:05:03,minishop,gateway-service-68ff9dfb68-4ppdj,19,179
2026-01-24T05:05:03,minishop,gateway-service-68ff9dfb68-89grp,27,178
2026-01-24T05:05:03,minishop,gateway-service-68ff9dfb68-hvzqb,20,179
2026-01-24T05:05:03,minishop,gateway-service-68ff9dfb68-kmm59,15,192
2026-01-24T05:05:03,minishop,gateway-service-68ff9dfb68-z6rgf,34,180
2026-01-24T05:05:03,minishop,order-service-578dc67d78-bffmv,4,159
2026-01-24T05:05:03,minishop,product-service-5b66b9564b-h8x4v,23,163
2026-01-24T05:05:06,minishop,gateway-service-68ff9dfb68-4l79c,33,181
2026-01-24T05:05:06,minishop,gateway-service-68ff9dfb68-4ppdj,19,179
2026-01-24T05:05:06,minishop,gateway-service-68ff9dfb68-89grp,27,178
2026-01-24T05:05:06,minishop,gateway-service-68ff9dfb68-hvzqb,20,179
2026-01-24T05:05:06,minishop,gateway-service-68ff9dfb68-kmm59,15,192
2026-01-24T05:05:06,minishop,gateway-service-68ff9dfb68-z6rgf,34,180
2026-01-24T05:05:06,minishop,order-service-578dc67d78-bffmv,4,159
2026-01-24T05:05:06,minishop,product-service-5b66b9564b-h8x4v,23,163
2026-01-24T05:05:08,minishop,gateway-service-68ff9dfb68-4l79c,33,181
2026-01-24T05:05:08,minishop,gateway-service-68ff9dfb68-4ppdj,19,179
2026-01-24T05:05:08,minishop,gateway-service-68ff9dfb68-89grp,27,178
2026-01-24T05:05:08,minishop,gateway-service-68ff9dfb68-hvzqb,20,179
2026-01-24T05:05:08,minishop,gateway-service-68ff9dfb68-kmm59,15,192
2026-01-24T05:05:08,minishop,gateway-service-68ff9dfb68-z6rgf,34,180
2026-01-24T05:05:08,minishop,order-service-578dc67d78-bffmv,4,159
2026-01-24T05:05:08,minishop,product-service-5b66b9564b-h8x4v,23,163
2026-01-24T05:05:11,minishop,gateway-service-68ff9dfb68-4l79c,33,181
2026-01-24T05:05:11,minishop,gateway-service-68ff9dfb68-4ppdj,19,179
2026-01-24T05:05:11,minishop,gateway-service-68ff9dfb68-89grp,27,178
2026-01-24T05:05:11,minishop,gateway-service-68ff9dfb68-hvzqb,20,179
2026-01-24T05:05:11,minishop,gateway-service-68ff9dfb68-kmm59,15,192
2026-01-24T05:05:11,minishop,gateway-service-68ff9dfb68-z6rgf,34,180
2026-01-24T05:05:11,minishop,order-service-578dc67d78-bffmv,4,159
2026-01-24T05:05:11,minishop,product-service-5b66b9564b-h8x4v,23,163
2026-01-24T05:05:13,minishop,gateway-service-68ff9dfb68-4l79c,33,181
2026-01-24T05:05:13,minishop,gateway-service-68ff9dfb68-4ppdj,19,179
2026-01-24T05:05:13,minishop,gateway-service-68ff9dfb68-89grp,27,178
2026-01-24T05:05:13,minishop,gateway-service-68ff9dfb68-hvzqb,20,179
2026-01-24T05:05:13,minishop,gateway-service-68ff9dfb68-kmm59,15,192
2026-01-24T05:05:13,minishop,gateway-service-68ff9dfb68-z6rgf,34,180
2026-01-24T05:05:13,minishop,order-service-578dc67d78-bffmv,4,159
2026-01-24T05:05:13,minishop,product-service-5b66b9564b-h8x4v,23,163
2026-01-24T05:05:16,minishop,gateway-service-68ff9dfb68-4l79c,33,181
2026-01-24T05:05:16,minishop,gateway-service-68ff9dfb68-4ppdj,19,179
2026-01-24T05:05:16,minishop,gateway-service-68ff9dfb68-89grp,27,178
2026-01-24T05:05:16,minishop,gateway-service-68ff9dfb68-hvzqb,20,179
2026-01-24T05:05:16,minishop,gateway-service-68ff9dfb68-kmm59,15,192
2026-01-24T05:05:16,minishop,gateway-service-68ff9dfb68-z6rgf,34,180
2026-01-24T05:05:16,minishop,order-service-578dc67d78-bffmv,4,159
2026-01-24T05:05:16,minishop,product-service-5b66b9564b-h8x4v,23,163
2026-01-24T05:05:19,minishop,gateway-service-68ff9dfb68-4l79c,33,181
2026-01-24T05:05:19,minishop,gateway-service-68ff9dfb68-4ppdj,19,179
2026-01-24T05:05:19,minishop,gateway-service-68ff9dfb68-89grp,27,178
2026-01-24T05:05:19,minishop,gateway-service-68ff9dfb68-hvzqb,20,179
2026-01-24T05:05:19,minishop,gateway-service-68ff9dfb68-kmm59,15,192
2026-01-24T05:05:19,minishop,gateway-service-68ff9dfb68-z6rgf,34,180
2026-01-24T05:05:19,minishop,order-service-578dc67d78-bffmv,4,159
2026-01-24T05:05:19,minishop,product-service-5b66b9564b-h8x4v,23,163
2026-01-24T05:05:21,minishop,gateway-service-68ff9dfb68-4l79c,33,181
2026-01-24T05:05:21,minishop,gateway-service-68ff9dfb68-4ppdj,19,179
2026-01-24T05:05:21,minishop,gateway-service-68ff9dfb68-89grp,27,178
2026-01-24T05:05:21,minishop,gateway-service-68ff9dfb68-hvzqb,20,179
2026-01-24T05:05:21,minishop,gateway-service-68ff9dfb68-kmm59,15,192
2026-01-24T05:05:21,minishop,gateway-service-68ff9dfb68-z6rgf,34,180
2026-01-24T05:05:21,minishop,order-service-578dc67d78-bffmv,4,159
2026-01-24T05:05:21,minishop,product-service-5b66b9564b-h8x4v,23,163
2026-01-24T05:05:24,minishop,gateway-service-68ff9dfb68-4l79c,33,181
2026-01-24T05:05:24,minishop,gateway-service-68ff9dfb68-4ppdj,19,179
2026-01-24T05:05:24,minishop,gateway-service-68ff9dfb68-89grp,27,178
2026-01-24T05:05:24,minishop,gateway-service-68ff9dfb68-hvzqb,20,179
2026-01-24T05:05:24,minishop,gateway-service-68ff9dfb68-kmm59,15,192
2026-01-24T05:05:24,minishop,gateway-service-68ff9dfb68-z6rgf,34,180
2026-01-24T05:05:24,minishop,order-service-578dc67d78-bffmv,4,159
2026-01-24T05:05:24,minishop,product-service-5b66b9564b-h8x4v,23,163
2026-01-24T05:05:26,minishop,gateway-service-68ff9dfb68-4l79c,33,181
2026-01-24T05:05:26,minishop,gateway-service-68ff9dfb68-4ppdj,19,179
2026-01-24T05:05:26,minishop,gateway-service-68ff9dfb68-89grp,27,178
2026-01-24T05:05:26,minishop,gateway-service-68ff9dfb68-hvzqb,20,179
2026-01-24T05:05:26,minishop,gateway-service-68ff9dfb68-kmm59,15,192
2026-01-24T05:05:26,minishop,gateway-service-68ff9dfb68-z6rgf,34,180
2026-01-24T05:05:26,minishop,order-service-578dc67d78-bffmv,4,159
2026-01-24T05:05:26,minishop,product-service-5b66b9564b-h8x4v,23,163
2026-01-24T05:05:29,minishop,gateway-service-68ff9dfb68-4l79c,33,181
2026-01-24T05:05:29,minishop,gateway-service-68ff9dfb68-4ppdj,19,179
2026-01-24T05:05:29,minishop,gateway-service-68ff9dfb68-89grp,27,178
2026-01-24T05:05:29,minishop,gateway-service-68ff9dfb68-hvzqb,20,179
2026-01-24T05:05:29,minishop,gateway-service-68ff9dfb68-kmm59,15,192
2026-01-24T05:05:29,minishop,gateway-service-68ff9dfb68-z6rgf,34,180
2026-01-24T05:05:29,minishop,order-service-578dc67d78-bffmv,4,159
2026-01-24T05:05:29,minishop,product-service-5b66b9564b-h8x4v,23,163
