LAST SEEN   TYPE      REASON              OBJECT                                  MESSAGE
6m37s       Normal    Scheduled           pod/fortio-f360d9c7                     Successfully assigned minishop/fortio-f360d9c7 to minikube
6m36s       Normal    Pulled              pod/fortio-f360d9c7                     Container image "fortio/fortio:1.63.0" already present on machine
6m36s       Normal    Created             pod/fortio-f360d9c7                     Created container: fortio-f360d9c7
6m36s       Normal    Started             pod/fortio-f360d9c7                     Started container fortio-f360d9c7
5m57s       Normal    Scheduled           pod/fortio-1fe09d32                     Successfully assigned minishop/fortio-1fe09d32 to minikube
5m56s       Normal    Created             pod/fortio-1fe09d32                     Created container: fortio-1fe09d32
5m56s       Normal    Pulled              pod/fortio-1fe09d32                     Container image "fortio/fortio:1.63.0" already present on machine
5m55s       Normal    Started             pod/fortio-1fe09d32                     Started container fortio-1fe09d32
5m46s       Normal    Scheduled           pod/fortio-530189d7                     Successfully assigned minishop/fortio-530189d7 to minikube
5m45s       Normal    Pulled              pod/fortio-530189d7                     Container image "fortio/fortio:1.63.0" already present on machine
5m45s       Normal    Started             pod/fortio-530189d7                     Started container fortio-530189d7
5m45s       Normal    Created             pod/fortio-530189d7                     Created container: fortio-530189d7
5m31s       Normal    SuccessfulCreate    cronjob/hybrid-set-min-high             Created job hybrid-set-min-high-29487120
28s         Warning   FailedCreate        job/hybrid-set-min-high-29487120        Error creating: pods "hybrid-set-min-high-29487120-" is forbidden: error looking up service account minishop/autoscaler-sa: serviceaccount "autoscaler-sa" not found
5m6s        Normal    Scheduled           pod/fortio-53e9afd4                     Successfully assigned minishop/fortio-53e9afd4 to minikube
5m5s        Normal    Pulled              pod/fortio-53e9afd4                     Container image "fortio/fortio:1.63.0" already present on machine
5m5s        Normal    Created             pod/fortio-53e9afd4                     Created container: fortio-53e9afd4
5m5s        Normal    Started             pod/fortio-53e9afd4                     Started container fortio-53e9afd4
4m55s       Normal    Scheduled           pod/fortio-68079e5b                     Successfully assigned minishop/fortio-68079e5b to minikube
4m55s       Normal    Created             pod/fortio-68079e5b                     Created container: fortio-68079e5b
4m55s       Normal    Pulled              pod/fortio-68079e5b                     Container image "fortio/fortio:1.63.0" already present on machine
4m54s       Normal    Started             pod/fortio-68079e5b                     Started container fortio-68079e5b
4m14s       Normal    Scheduled           pod/fortio-27b513c9                     Successfully assigned minishop/fortio-27b513c9 to minikube
4m13s       Normal    Created             pod/fortio-27b513c9                     Created container: fortio-27b513c9
4m13s       Normal    Pulled              pod/fortio-27b513c9                     Container image "fortio/fortio:1.63.0" already present on machine
4m12s       Normal    Started             pod/fortio-27b513c9                     Started container fortio-27b513c9
4m2s        Normal    Scheduled           pod/fortio-9be5487d                     Successfully assigned minishop/fortio-9be5487d to minikube
4m1s        Normal    Pulled              pod/fortio-9be5487d                     Container image "fortio/fortio:1.63.0" already present on machine
4m1s        Normal    Created             pod/fortio-9be5487d                     Created container: fortio-9be5487d
4m1s        Normal    Started             pod/fortio-9be5487d                     Started container fortio-9be5487d
3m19s       Normal    Scheduled           pod/fortio-9f2d4eb3                     Successfully assigned minishop/fortio-9f2d4eb3 to minikube
3m18s       Normal    Pulled              pod/fortio-9f2d4eb3                     Container image "fortio/fortio:1.63.0" already present on machine
3m18s       Normal    Created             pod/fortio-9f2d4eb3                     Created container: fortio-9f2d4eb3
3m18s       Normal    Started             pod/fortio-9f2d4eb3                     Started container fortio-9f2d4eb3
3m9s        Normal    Scheduled           pod/fortio-360af5cb                     Successfully assigned minishop/fortio-360af5cb to minikube
3m8s        Normal    Created             pod/fortio-360af5cb                     Created container: fortio-360af5cb
3m8s        Normal    Pulled              pod/fortio-360af5cb                     Container image "fortio/fortio:1.63.0" already present on machine
3m7s        Normal    Started             pod/fortio-360af5cb                     Started container fortio-360af5cb
2m26s       Normal    Scheduled           pod/fortio-46d83715                     Successfully assigned minishop/fortio-46d83715 to minikube
2m25s       Normal    Pulled              pod/fortio-46d83715                     Container image "fortio/fortio:1.63.0" already present on machine
2m25s       Normal    Created             pod/fortio-46d83715                     Created container: fortio-46d83715
2m24s       Normal    Started             pod/fortio-46d83715                     Started container fortio-46d83715
2m16s       Normal    Scheduled           pod/fortio-e5846cfd                     Successfully assigned minishop/fortio-e5846cfd to minikube
2m15s       Normal    Started             pod/fortio-e5846cfd                     Started container fortio-e5846cfd
2m15s       Normal    Pulled              pod/fortio-e5846cfd                     Container image "fortio/fortio:1.63.0" already present on machine
2m15s       Normal    Created             pod/fortio-e5846cfd                     Created container: fortio-e5846cfd
95s         Normal    Scheduled           pod/fortio-b3d052f8                     Successfully assigned minishop/fortio-b3d052f8 to minikube
94s         Normal    Pulled              pod/fortio-b3d052f8                     Container image "fortio/fortio:1.63.0" already present on machine
94s         Normal    Started             pod/fortio-b3d052f8                     Started container fortio-b3d052f8
94s         Normal    Created             pod/fortio-b3d052f8                     Created container: fortio-b3d052f8
85s         Normal    Scheduled           pod/fortio-8a310b49                     Successfully assigned minishop/fortio-8a310b49 to minikube
85s         Normal    Pulled              pod/fortio-8a310b49                     Container image "fortio/fortio:1.63.0" already present on machine
84s         Normal    Created             pod/fortio-8a310b49                     Created container: fortio-8a310b49
84s         Normal    Started             pod/fortio-8a310b49                     Started container fortio-8a310b49
45s         Normal    Scheduled           pod/fortio-8ac7bd09                     Successfully assigned minishop/fortio-8ac7bd09 to minikube
44s         Normal    Started             pod/fortio-8ac7bd09                     Started container fortio-8ac7bd09
44s         Normal    Created             pod/fortio-8ac7bd09                     Created container: fortio-8ac7bd09
44s         Normal    Pulled              pod/fortio-8ac7bd09                     Container image "fortio/fortio:1.63.0" already present on machine
35s         Normal    Scheduled           pod/fortio-294a7c18                     Successfully assigned minishop/fortio-294a7c18 to minikube
35s         Normal    Created             pod/fortio-294a7c18                     Created container: fortio-294a7c18
35s         Normal    Pulled              pod/fortio-294a7c18                     Container image "fortio/fortio:1.63.0" already present on machine
34s         Normal    Started             pod/fortio-294a7c18                     Started container fortio-294a7c18
