timestamp,deploy,replicas_ready,replicas_total
2026-01-24T03:01:43.1175561+01:00,ERROR,0,0
2026-01-24T03:01:43.1271013+01:00,ERROR,0,0
2026-01-24T03:01:43.1377121+01:00,ERROR,0,0
2026-01-24T03:01:43.1467656+01:00,ERROR,0,0
2026-01-24T03:01:43.1563010+01:00,ERROR,0,0
2026-01-24T03:01:43.1667284+01:00,ERROR,0,0
2026-01-24T03:01:43.1772702+01:00,ERROR,0,0
2026-01-24T03:01:43.1859773+01:00,ERROR,0,0
2026-01-24T03:01:43.1969522+01:00,ERROR,0,0
2026-01-24T03:01:43.2048081+01:00,ERROR,0,0
2026-01-24T03:01:43.2131095+01:00,ERROR,0,0
2026-01-24T03:01:43.2306637+01:00,ERROR,0,0
2026-01-24T03:01:43.2436696+01:00,ERROR,0,0
2026-01-24T03:01:43.2555736+01:00,ERROR,0,0
2026-01-24T03:01:43.2677678+01:00,ERROR,0,0
2026-01-24T03:01:43.2841928+01:00,ERROR,0,0
2026-01-24T03:01:43.2950177+01:00,ERROR,0,0
2026-01-24T03:01:43.3092788+01:00,ERROR,0,0
2026-01-24T03:01:43.3210892+01:00,ERROR,0,0
2026-01-24T03:01:43.3354636+01:00,ERROR,0,0
2026-01-24T03:01:43.3455806+01:00,ERROR,0,0
2026-01-24T03:01:43.3575222+01:00,ERROR,0,0
2026-01-24T03:01:43.3679171+01:00,ERROR,0,0
2026-01-24T03:01:43.3768981+01:00,ERROR,0,0
2026-01-24T03:01:43.3884452+01:00,ERROR,0,0
2026-01-24T03:01:43.3976637+01:00,ERROR,0,0
2026-01-24T03:01:43.4087488+01:00,ERROR,0,0
2026-01-24T03:01:43.4226361+01:00,ERROR,0,0
2026-01-24T03:01:43.4355526+01:00,ERROR,0,0
2026-01-24T03:01:43.4496593+01:00,ERROR,0,0
2026-01-24T03:01:43.4624597+01:00,ERROR,0,0
2026-01-24T03:01:43.4753062+01:00,ERROR,0,0
2026-01-24T03:01:43.4840940+01:00,ERROR,0,0
2026-01-24T03:01:43.4944912+01:00,ERROR,0,0
2026-01-24T03:01:43.5063610+01:00,ERROR,0,0
2026-01-24T03:01:43.5148586+01:00,ERROR,0,0
2026-01-24T03:01:43.5258953+01:00,ERROR,0,0
2026-01-24T03:01:43.5329154+01:00,ERROR,0,0
2026-01-24T03:01:43.5432589+01:00,ERROR,0,0
2026-01-24T03:01:43.5535186+01:00,ERROR,0,0
2026-01-24T03:01:43.5635856+01:00,ERROR,0,0
2026-01-24T03:01:43.5703916+01:00,ERROR,0,0
2026-01-24T03:01:43.5799403+01:00,ERROR,0,0
2026-01-24T03:01:43.5902238+01:00,ERROR,0,0
2026-01-24T03:01:43.5992635+01:00,ERROR,0,0
2026-01-24T03:01:43.6078712+01:00,ERROR,0,0
2026-01-24T03:01:43.6161697+01:00,ERROR,0,0
2026-01-24T03:01:43.6282785+01:00,ERROR,0,0
2026-01-24T03:01:43.6372989+01:00,ERROR,0,0
2026-01-24T03:01:43.6475835+01:00,ERROR,0,0
2026-01-24T03:01:43.6571503+01:00,ERROR,0,0
2026-01-24T03:01:43.6673060+01:00,ERROR,0,0
2026-01-24T03:01:43.6771871+01:00,ERROR,0,0
2026-01-24T03:01:43.6873745+01:00,ERROR,0,0
2026-01-24T03:01:43.7041345+01:00,ERROR,0,0
2026-01-24T03:01:43.7174772+01:00,ERROR,0,0
2026-01-24T03:01:43.7276257+01:00,ERROR,0,0
2026-01-24T03:01:43.7370403+01:00,ERROR,0,0
2026-01-24T03:01:43.7469049+01:00,ERROR,0,0
2026-01-24T03:01:43.7574661+01:00,ERROR,0,0
2026-01-24T03:01:43.7649948+01:00,ERROR,0,0
2026-01-24T03:01:43.7761772+01:00,ERROR,0,0
2026-01-24T03:01:43.7953735+01:00,ERROR,0,0
2026-01-24T03:01:43.8030867+01:00,ERROR,0,0
2026-01-24T03:01:43.8121773+01:00,ERROR,0,0
2026-01-24T03:01:43.8213450+01:00,ERROR,0,0
2026-01-24T03:01:43.8289197+01:00,ERROR,0,0
2026-01-24T03:01:43.8381068+01:00,ERROR,0,0
2026-01-24T03:01:43.8456192+01:00,ERROR,0,0
2026-01-24T03:01:43.8538418+01:00,ERROR,0,0
2026-01-24T03:01:43.8623656+01:00,ERROR,0,0
2026-01-24T03:01:43.8722606+01:00,ERROR,0,0
2026-01-24T03:01:43.8799989+01:00,ERROR,0,0
2026-01-24T03:01:43.8917980+01:00,ERROR,0,0
2026-01-24T03:01:43.9041343+01:00,ERROR,0,0
2026-01-24T03:01:43.9155343+01:00,ERROR,0,0
2026-01-24T03:01:43.9278837+01:00,ERROR,0,0
2026-01-24T03:01:43.9369690+01:00,ERROR,0,0
2026-01-24T03:01:43.9489601+01:00,ERROR,0,0
2026-01-24T03:01:43.9600615+01:00,ERROR,0,0
2026-01-24T03:01:43.9698038+01:00,ERROR,0,0
2026-01-24T03:01:43.9807656+01:00,ERROR,0,0
2026-01-24T03:01:43.9942660+01:00,ERROR,0,0
2026-01-24T03:01:44.0081290+01:00,ERROR,0,0
2026-01-24T03:01:44.0248822+01:00,ERROR,0,0
2026-01-24T03:01:44.0422372+01:00,ERROR,0,0
2026-01-24T03:01:44.0599678+01:00,ERROR,0,0
2026-01-24T03:01:44.0787160+01:00,ERROR,0,0
2026-01-24T03:01:44.0969032+01:00,ERROR,0,0
2026-01-24T03:01:44.1109708+01:00,ERROR,0,0
2026-01-24T03:01:44.1287125+01:00,ERROR,0,0
2026-01-24T03:01:44.1469432+01:00,ERROR,0,0
2026-01-24T03:01:44.1606317+01:00,ERROR,0,0
2026-01-24T03:01:44.1751710+01:00,ERROR,0,0
2026-01-24T03:01:44.1881045+01:00,ERROR,0,0
2026-01-24T03:01:44.2070634+01:00,ERROR,0,0
2026-01-24T03:01:44.2225170+01:00,ERROR,0,0
2026-01-24T03:01:44.2373925+01:00,ERROR,0,0
2026-01-24T03:01:44.2539255+01:00,ERROR,0,0
2026-01-24T03:01:44.2669565+01:00,ERROR,0,0
2026-01-24T03:01:44.2832461+01:00,ERROR,0,0
2026-01-24T03:01:44.3029293+01:00,ERROR,0,0
2026-01-24T03:01:44.3216622+01:00,ERROR,0,0
2026-01-24T03:01:44.3389979+01:00,ERROR,0,0
2026-01-24T03:01:44.3494027+01:00,ERROR,0,0
2026-01-24T03:01:44.3639743+01:00,ERROR,0,0
2026-01-24T03:01:44.3758372+01:00,ERROR,0,0
2026-01-24T03:01:44.3920309+01:00,ERROR,0,0
2026-01-24T03:01:44.4105072+01:00,ERROR,0,0
2026-01-24T03:01:44.4249975+01:00,ERROR,0,0
2026-01-24T03:01:44.4405373+01:00,ERROR,0,0
2026-01-24T03:01:44.4520418+01:00,ERROR,0,0
2026-01-24T03:01:44.4637871+01:00,ERROR,0,0
2026-01-24T03:01:44.4760213+01:00,ERROR,0,0
2026-01-24T03:01:44.4907025+01:00,ERROR,0,0
2026-01-24T03:01:44.5013388+01:00,ERROR,0,0
2026-01-24T03:01:44.5100672+01:00,ERROR,0,0
2026-01-24T03:01:44.5181767+01:00,ERROR,0,0
2026-01-24T03:01:44.5282052+01:00,ERROR,0,0
2026-01-24T03:01:44.5399638+01:00,ERROR,0,0
2026-01-24T03:01:44.5471035+01:00,ERROR,0,0
2026-01-24T03:01:44.5568540+01:00,ERROR,0,0
2026-01-24T03:01:44.5648662+01:00,ERROR,0,0
2026-01-24T03:01:44.5730396+01:00,ERROR,0,0
2026-01-24T03:01:44.5821270+01:00,ERROR,0,0
2026-01-24T03:01:44.5896648+01:00,ERROR,0,0
2026-01-24T03:01:44.5991855+01:00,ERROR,0,0
2026-01-24T03:01:44.6078578+01:00,ERROR,0,0
2026-01-24T03:01:44.6164274+01:00,ERROR,0,0
2026-01-24T03:01:44.6259204+01:00,ERROR,0,0
2026-01-24T03:01:44.6332721+01:00,ERROR,0,0
2026-01-24T03:01:44.6425804+01:00,ERROR,0,0
2026-01-24T03:01:44.6518565+01:00,ERROR,0,0
2026-01-24T03:01:44.6603816+01:00,ERROR,0,0
2026-01-24T03:01:44.6681120+01:00,ERROR,0,0
2026-01-24T03:01:44.6776428+01:00,ERROR,0,0
2026-01-24T03:01:44.6848234+01:00,ERROR,0,0
2026-01-24T03:01:44.6933647+01:00,ERROR,0,0
2026-01-24T03:01:44.7025936+01:00,ERROR,0,0
2026-01-24T03:01:44.7118819+01:00,ERROR,0,0
2026-01-24T03:01:44.7204150+01:00,ERROR,0,0
2026-01-24T03:01:44.7306575+01:00,ERROR,0,0
2026-01-24T03:01:44.7434021+01:00,ERROR,0,0
2026-01-24T03:01:44.7522843+01:00,ERROR,0,0
2026-01-24T03:01:44.7614889+01:00,ERROR,0,0
2026-01-24T03:01:44.7720173+01:00,ERROR,0,0
2026-01-24T03:01:44.7802170+01:00,ERROR,0,0
2026-01-24T03:01:44.7893700+01:00,ERROR,0,0
2026-01-24T03:01:44.7990731+01:00,ERROR,0,0
2026-01-24T03:01:44.8065387+01:00,ERROR,0,0
2026-01-24T03:01:44.8245682+01:00,ERROR,0,0
2026-01-24T03:01:44.8352870+01:00,ERROR,0,0
2026-01-24T03:01:44.8418262+01:00,ERROR,0,0
2026-01-24T03:01:44.8489519+01:00,ERROR,0,0
2026-01-24T03:01:44.8592170+01:00,ERROR,0,0
2026-01-24T03:01:44.8662316+01:00,ERROR,0,0
2026-01-24T03:01:44.8755107+01:00,ERROR,0,0
2026-01-24T03:01:44.8827414+01:00,ERROR,0,0
2026-01-24T03:01:44.8913117+01:00,ERROR,0,0
2026-01-24T03:01:44.8995686+01:00,ERROR,0,0
2026-01-24T03:01:44.9090849+01:00,ERROR,0,0
2026-01-24T03:01:44.9178715+01:00,ERROR,0,0
2026-01-24T03:01:44.9280697+01:00,ERROR,0,0
2026-01-24T03:01:44.9371903+01:00,ERROR,0,0
2026-01-24T03:01:44.9455365+01:00,ERROR,0,0
2026-01-24T03:01:44.9542110+01:00,ERROR,0,0
2026-01-24T03:01:44.9634288+01:00,ERROR,0,0
2026-01-24T03:01:44.9709340+01:00,ERROR,0,0
2026-01-24T03:01:44.9796296+01:00,ERROR,0,0
2026-01-24T03:01:44.9871753+01:00,ERROR,0,0
2026-01-24T03:01:44.9953664+01:00,ERROR,0,0
2026-01-24T03:01:45.0049140+01:00,ERROR,0,0
2026-01-24T03:01:45.0235551+01:00,ERROR,0,0
2026-01-24T03:01:45.0305574+01:00,ERROR,0,0
2026-01-24T03:01:45.0398091+01:00,ERROR,0,0
2026-01-24T03:01:45.0483306+01:00,ERROR,0,0
2026-01-24T03:01:45.0576498+01:00,ERROR,0,0
2026-01-24T03:01:45.0661753+01:00,ERROR,0,0
2026-01-24T03:01:45.0817288+01:00,ERROR,0,0
2026-01-24T03:01:45.0898768+01:00,ERROR,0,0
2026-01-24T03:01:45.1010627+01:00,ERROR,0,0
2026-01-24T03:01:45.1092036+01:00,ERROR,0,0
2026-01-24T03:01:45.1193967+01:00,ERROR,0,0
2026-01-24T03:01:45.1269192+01:00,ERROR,0,0
2026-01-24T03:01:45.1361169+01:00,ERROR,0,0
2026-01-24T03:01:45.1464157+01:00,ERROR,0,0
2026-01-24T03:01:45.1555844+01:00,ERROR,0,0
2026-01-24T03:01:45.1637620+01:00,ERROR,0,0
2026-01-24T03:01:45.1722935+01:00,ERROR,0,0
2026-01-24T03:01:45.1814610+01:00,ERROR,0,0
2026-01-24T03:01:45.1889828+01:00,ERROR,0,0
2026-01-24T03:01:45.1970959+01:00,ERROR,0,0
2026-01-24T03:01:45.2056409+01:00,ERROR,0,0
2026-01-24T03:01:45.2147072+01:00,ERROR,0,0
2026-01-24T03:01:45.2223813+01:00,ERROR,0,0
2026-01-24T03:01:45.2306184+01:00,ERROR,0,0
2026-01-24T03:01:45.2392251+01:00,ERROR,0,0
2026-01-24T03:01:45.2477875+01:00,ERROR,0,0
2026-01-24T03:01:45.2565266+01:00,ERROR,0,0
2026-01-24T03:01:45.2658832+01:00,ERROR,0,0
2026-01-24T03:01:45.2740589+01:00,ERROR,0,0
2026-01-24T03:01:45.2826042+01:00,ERROR,0,0
2026-01-24T03:01:45.2917425+01:00,ERROR,0,0
2026-01-24T03:01:45.3013488+01:00,ERROR,0,0
2026-01-24T03:01:45.3088528+01:00,ERROR,0,0
2026-01-24T03:01:45.3181347+01:00,ERROR,0,0
2026-01-24T03:01:45.3266658+01:00,ERROR,0,0
2026-01-24T03:01:45.3364469+01:00,ERROR,0,0
2026-01-24T03:01:45.3449201+01:00,ERROR,0,0
2026-01-24T03:01:45.3536278+01:00,ERROR,0,0
2026-01-24T03:01:45.3618784+01:00,ERROR,0,0
2026-01-24T03:01:45.3694017+01:00,ERROR,0,0
2026-01-24T03:01:45.3779190+01:00,ERROR,0,0
2026-01-24T03:01:45.3871039+01:00,ERROR,0,0
2026-01-24T03:01:45.3966346+01:00,ERROR,0,0
2026-01-24T03:01:45.4046442+01:00,ERROR,0,0
2026-01-24T03:01:45.4205224+01:00,ERROR,0,0
2026-01-24T03:01:45.4287717+01:00,ERROR,0,0
2026-01-24T03:01:45.4383262+01:00,ERROR,0,0
2026-01-24T03:01:45.4459519+01:00,ERROR,0,0
2026-01-24T03:01:45.4559948+01:00,ERROR,0,0
2026-01-24T03:01:45.4655448+01:00,ERROR,0,0
2026-01-24T03:01:45.4738477+01:00,ERROR,0,0
2026-01-24T03:01:45.4811073+01:00,ERROR,0,0
2026-01-24T03:01:45.4880754+01:00,ERROR,0,0
2026-01-24T03:01:45.4993070+01:00,ERROR,0,0
2026-01-24T03:01:45.5084499+01:00,ERROR,0,0
2026-01-24T03:01:45.5180110+01:00,ERROR,0,0
2026-01-24T03:01:45.5264540+01:00,ERROR,0,0
2026-01-24T03:01:45.5362140+01:00,ERROR,0,0
2026-01-24T03:01:45.5443124+01:00,ERROR,0,0
2026-01-24T03:01:45.5540373+01:00,ERROR,0,0
2026-01-24T03:01:45.5615579+01:00,ERROR,0,0
2026-01-24T03:01:45.5703286+01:00,ERROR,0,0
2026-01-24T03:01:45.5788778+01:00,ERROR,0,0
2026-01-24T03:01:45.5881278+01:00,ERROR,0,0
2026-01-24T03:01:45.5956484+01:00,ERROR,0,0
2026-01-24T03:01:45.6048749+01:00,ERROR,0,0
2026-01-24T03:01:45.6124158+01:00,ERROR,0,0
2026-01-24T03:01:45.6221987+01:00,ERROR,0,0
2026-01-24T03:01:45.6303519+01:00,ERROR,0,0
2026-01-24T03:01:45.6417006+01:00,ERROR,0,0
2026-01-24T03:01:45.6517342+01:00,ERROR,0,0
2026-01-24T03:01:45.6618982+01:00,ERROR,0,0
2026-01-24T03:01:45.6694707+01:00,ERROR,0,0
2026-01-24T03:01:45.6776136+01:00,ERROR,0,0
2026-01-24T03:01:45.6861432+01:00,ERROR,0,0
2026-01-24T03:01:45.6948212+01:00,ERROR,0,0
2026-01-24T03:01:45.7023390+01:00,ERROR,0,0
2026-01-24T03:01:45.7135391+01:00,ERROR,0,0
2026-01-24T03:01:45.7210645+01:00,ERROR,0,0
2026-01-24T03:01:45.7293684+01:00,ERROR,0,0
2026-01-24T03:01:45.7526221+01:00,ERROR,0,0
2026-01-24T03:01:45.7628377+01:00,ERROR,0,0
2026-01-24T03:01:45.7740215+01:00,ERROR,0,0
2026-01-24T03:01:45.7831652+01:00,ERROR,0,0
2026-01-24T03:01:45.7922892+01:00,ERROR,0,0
2026-01-24T03:01:45.8007966+01:00,ERROR,0,0
2026-01-24T03:01:45.8096014+01:00,ERROR,0,0
2026-01-24T03:01:45.8205725+01:00,ERROR,0,0
2026-01-24T03:01:45.8291184+01:00,ERROR,0,0
2026-01-24T03:01:45.8393804+01:00,ERROR,0,0
2026-01-24T03:01:45.8629634+01:00,ERROR,0,0
2026-01-24T03:01:45.8719871+01:00,ERROR,0,0
2026-01-24T03:01:45.8821871+01:00,ERROR,0,0
2026-01-24T03:01:45.8927413+01:00,ERROR,0,0
2026-01-24T03:01:45.9024148+01:00,ERROR,0,0
2026-01-24T03:01:45.9106468+01:00,ERROR,0,0
2026-01-24T03:01:45.9221975+01:00,ERROR,0,0
2026-01-24T03:01:45.9307508+01:00,ERROR,0,0
2026-01-24T03:01:45.9397799+01:00,ERROR,0,0
2026-01-24T03:01:45.9481321+01:00,ERROR,0,0
2026-01-24T03:01:45.9593182+01:00,ERROR,0,0
2026-01-24T03:01:45.9678585+01:00,ERROR,0,0
2026-01-24T03:01:45.9771137+01:00,ERROR,0,0
2026-01-24T03:01:45.9861563+01:00,ERROR,0,0
2026-01-24T03:01:45.9953895+01:00,ERROR,0,0
2026-01-24T03:01:46.0046096+01:00,ERROR,0,0
2026-01-24T03:01:46.0137205+01:00,ERROR,0,0
2026-01-24T03:01:46.0234043+01:00,ERROR,0,0
2026-01-24T03:01:46.0309595+01:00,ERROR,0,0
2026-01-24T03:01:46.0412401+01:00,ERROR,0,0
2026-01-24T03:01:46.0502927+01:00,ERROR,0,0
2026-01-24T03:01:46.0584645+01:00,ERROR,0,0
2026-01-24T03:01:46.0666789+01:00,ERROR,0,0
2026-01-24T03:01:46.0802321+01:00,ERROR,0,0
2026-01-24T03:01:46.1020164+01:00,ERROR,0,0
2026-01-24T03:01:46.1105669+01:00,ERROR,0,0
2026-01-24T03:01:46.1197239+01:00,ERROR,0,0
2026-01-24T03:01:46.1282514+01:00,ERROR,0,0
2026-01-24T03:01:46.1364191+01:00,ERROR,0,0
2026-01-24T03:01:46.1455199+01:00,ERROR,0,0
2026-01-24T03:01:46.1536280+01:00,ERROR,0,0
2026-01-24T03:01:46.1628111+01:00,ERROR,0,0
2026-01-24T03:01:46.1713542+01:00,ERROR,0,0
2026-01-24T03:01:46.1785361+01:00,ERROR,0,0
2026-01-24T03:01:46.1870907+01:00,ERROR,0,0
2026-01-24T03:01:46.1983149+01:00,ERROR,0,0
2026-01-24T03:01:46.2089903+01:00,ERROR,0,0
2026-01-24T03:01:46.2180082+01:00,ERROR,0,0
2026-01-24T03:01:46.2265667+01:00,ERROR,0,0
2026-01-24T03:01:46.2377934+01:00,ERROR,0,0
2026-01-24T03:01:46.2483020+01:00,ERROR,0,0
2026-01-24T03:01:46.2584701+01:00,ERROR,0,0
2026-01-24T03:01:46.2708293+01:00,ERROR,0,0
2026-01-24T03:01:46.2788031+01:00,ERROR,0,0
2026-01-24T03:01:46.2860133+01:00,ERROR,0,0
2026-01-24T03:01:46.2945532+01:00,ERROR,0,0
2026-01-24T03:01:46.3029502+01:00,ERROR,0,0
2026-01-24T03:01:46.3114937+01:00,ERROR,0,0
2026-01-24T03:01:46.3191598+01:00,ERROR,0,0
2026-01-24T03:01:46.3277326+01:00,ERROR,0,0
2026-01-24T03:01:46.3380623+01:00,ERROR,0,0
2026-01-24T03:01:46.3485849+01:00,ERROR,0,0
2026-01-24T03:01:46.3559042+01:00,ERROR,0,0
2026-01-24T03:01:46.3644406+01:00,ERROR,0,0
2026-01-24T03:01:46.3729494+01:00,ERROR,0,0
2026-01-24T03:01:46.3805981+01:00,ERROR,0,0
2026-01-24T03:01:46.3881128+01:00,ERROR,0,0
2026-01-24T03:01:46.4013564+01:00,ERROR,0,0
2026-01-24T03:01:46.4086105+01:00,ERROR,0,0
2026-01-24T03:01:46.4247455+01:00,ERROR,0,0
2026-01-24T03:01:46.4381104+01:00,ERROR,0,0
2026-01-24T03:01:46.4487718+01:00,ERROR,0,0
2026-01-24T03:01:46.4582034+01:00,ERROR,0,0
2026-01-24T03:01:46.4692684+01:00,ERROR,0,0
2026-01-24T03:01:46.4769382+01:00,ERROR,0,0
2026-01-24T03:01:46.4875034+01:00,ERROR,0,0
2026-01-24T03:01:46.4955139+01:00,ERROR,0,0
2026-01-24T03:01:46.5056885+01:00,ERROR,0,0
2026-01-24T03:01:46.5159546+01:00,ERROR,0,0
2026-01-24T03:01:46.5245254+01:00,ERROR,0,0
2026-01-24T03:01:46.5327076+01:00,ERROR,0,0
2026-01-24T03:01:46.5407399+01:00,ERROR,0,0
2026-01-24T03:01:46.5495353+01:00,ERROR,0,0
2026-01-24T03:01:46.5577307+01:00,ERROR,0,0
2026-01-24T03:01:46.5667585+01:00,ERROR,0,0
2026-01-24T03:01:46.5742962+01:00,ERROR,0,0
2026-01-24T03:01:46.5824930+01:00,ERROR,0,0
2026-01-24T03:01:46.5920190+01:00,ERROR,0,0
2026-01-24T03:01:46.6012889+01:00,ERROR,0,0
2026-01-24T03:01:46.6103589+01:00,ERROR,0,0
2026-01-24T03:01:46.6181697+01:00,ERROR,0,0
2026-01-24T03:01:46.6290485+01:00,ERROR,0,0
2026-01-24T03:01:46.6372685+01:00,ERROR,0,0
2026-01-24T03:01:46.6444456+01:00,ERROR,0,0
2026-01-24T03:01:46.6514456+01:00,ERROR,0,0
2026-01-24T03:01:46.6610722+01:00,ERROR,0,0
2026-01-24T03:01:46.6696263+01:00,ERROR,0,0
2026-01-24T03:01:46.6798760+01:00,ERROR,0,0
2026-01-24T03:01:46.6880356+01:00,ERROR,0,0
2026-01-24T03:01:46.6965856+01:00,ERROR,0,0
2026-01-24T03:01:46.7048321+01:00,ERROR,0,0
2026-01-24T03:01:46.7138585+01:00,ERROR,0,0
2026-01-24T03:01:46.7226573+01:00,ERROR,0,0
2026-01-24T03:01:46.7324163+01:00,ERROR,0,0
2026-01-24T03:01:46.7417297+01:00,ERROR,0,0
2026-01-24T03:01:46.7495139+01:00,ERROR,0,0
2026-01-24T03:01:46.7560707+01:00,ERROR,0,0
2026-01-24T03:01:46.7653067+01:00,ERROR,0,0
2026-01-24T03:01:46.7778810+01:00,ERROR,0,0
2026-01-24T03:01:46.7868773+01:00,ERROR,0,0
2026-01-24T03:01:46.7960521+01:00,ERROR,0,0
2026-01-24T03:01:46.8046161+01:00,ERROR,0,0
2026-01-24T03:01:46.8128868+01:00,ERROR,0,0
2026-01-24T03:01:46.8215253+01:00,ERROR,0,0
2026-01-24T03:01:46.8320788+01:00,ERROR,0,0
2026-01-24T03:01:46.8390788+01:00,ERROR,0,0
2026-01-24T03:01:46.8487328+01:00,ERROR,0,0
2026-01-24T03:01:46.8596045+01:00,ERROR,0,0
2026-01-24T03:01:46.8702487+01:00,ERROR,0,0
2026-01-24T03:01:46.8820528+01:00,ERROR,0,0
2026-01-24T03:01:46.8909187+01:00,ERROR,0,0
2026-01-24T03:01:46.8994565+01:00,ERROR,0,0
2026-01-24T03:01:46.9181762+01:00,ERROR,0,0
2026-01-24T03:01:46.9273948+01:00,ERROR,0,0
2026-01-24T03:01:46.9349415+01:00,ERROR,0,0
2026-01-24T03:01:46.9453389+01:00,ERROR,0,0
2026-01-24T03:01:46.9524934+01:00,ERROR,0,0
2026-01-24T03:01:46.9610426+01:00,ERROR,0,0
2026-01-24T03:01:46.9706739+01:00,ERROR,0,0
2026-01-24T03:01:46.9782008+01:00,ERROR,0,0
2026-01-24T03:01:46.9863215+01:00,ERROR,0,0
2026-01-24T03:01:46.9986100+01:00,ERROR,0,0
2026-01-24T03:01:47.0071735+01:00,ERROR,0,0
2026-01-24T03:01:47.0148178+01:00,ERROR,0,0
2026-01-24T03:01:47.0240148+01:00,ERROR,0,0
2026-01-24T03:01:47.0342585+01:00,ERROR,0,0
2026-01-24T03:01:47.0423276+01:00,ERROR,0,0
2026-01-24T03:01:47.0520394+01:00,ERROR,0,0
2026-01-24T03:01:47.0615288+01:00,ERROR,0,0
2026-01-24T03:01:47.0686482+01:00,ERROR,0,0
2026-01-24T03:01:47.0773621+01:00,ERROR,0,0
2026-01-24T03:01:47.0859133+01:00,ERROR,0,0
2026-01-24T03:01:47.0961410+01:00,ERROR,0,0
2026-01-24T03:01:47.1154603+01:00,ERROR,0,0
2026-01-24T03:01:47.1262599+01:00,ERROR,0,0
2026-01-24T03:01:47.1337977+01:00,ERROR,0,0
2026-01-24T03:01:47.1426224+01:00,ERROR,0,0
2026-01-24T03:01:47.1537049+01:00,ERROR,0,0
2026-01-24T03:01:47.1622171+01:00,ERROR,0,0
2026-01-24T03:01:47.1719183+01:00,ERROR,0,0
2026-01-24T03:01:47.1794617+01:00,ERROR,0,0
2026-01-24T03:01:47.1876037+01:00,ERROR,0,0
2026-01-24T03:01:47.1961437+01:00,ERROR,0,0
2026-01-24T03:01:47.2049082+01:00,ERROR,0,0
2026-01-24T03:01:47.2134312+01:00,ERROR,0,0
2026-01-24T03:01:47.2211745+01:00,ERROR,0,0
2026-01-24T03:01:47.2316464+01:00,ERROR,0,0
2026-01-24T03:01:47.2392148+01:00,ERROR,0,0
2026-01-24T03:01:47.2484207+01:00,ERROR,0,0
2026-01-24T03:01:47.2570983+01:00,ERROR,0,0
2026-01-24T03:01:47.2665108+01:00,ERROR,0,0
2026-01-24T03:01:47.2745122+01:00,ERROR,0,0
2026-01-24T03:01:47.2827415+01:00,ERROR,0,0
2026-01-24T03:01:47.2902821+01:00,ERROR,0,0
2026-01-24T03:01:47.2995068+01:00,ERROR,0,0
2026-01-24T03:01:47.3086926+01:00,ERROR,0,0
2026-01-24T03:01:47.3157350+01:00,ERROR,0,0
2026-01-24T03:01:47.3260631+01:00,ERROR,0,0
2026-01-24T03:01:47.3336108+01:00,ERROR,0,0
2026-01-24T03:01:47.3443547+01:00,ERROR,0,0
