timestamp,namespace,pod,cpu(m),memory(Mi)
2026-01-24T04:37:19,minishop,gateway-service-68ff9dfb68-kmm59,146,192
2026-01-24T04:37:19,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:37:19,minishop,product-service-5b66b9564b-h8x4v,38,162
2026-01-24T04:37:22,minishop,gateway-service-68ff9dfb68-kmm59,146,192
2026-01-24T04:37:22,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:37:22,minishop,product-service-5b66b9564b-h8x4v,38,162
2026-01-24T04:37:25,minishop,gateway-service-68ff9dfb68-kmm59,146,192
2026-01-24T04:37:25,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:37:25,minishop,product-service-5b66b9564b-h8x4v,38,162
2026-01-24T04:37:27,minishop,gateway-service-68ff9dfb68-kmm59,146,192
2026-01-24T04:37:27,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:37:27,minishop,product-service-5b66b9564b-h8x4v,38,162
2026-01-24T04:37:29,minishop,gateway-service-68ff9dfb68-kmm59,146,192
2026-01-24T04:37:29,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:37:29,minishop,product-service-5b66b9564b-h8x4v,38,162
2026-01-24T04:37:32,minishop,gateway-service-68ff9dfb68-kmm59,146,192
2026-01-24T04:37:32,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:37:32,minishop,product-service-5b66b9564b-h8x4v,38,162
2026-01-24T04:37:34,minishop,gateway-service-68ff9dfb68-kmm59,146,192
2026-01-24T04:37:34,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:37:34,minishop,product-service-5b66b9564b-h8x4v,38,162
2026-01-24T04:37:37,minishop,gateway-service-68ff9dfb68-kmm59,146,192
2026-01-24T04:37:37,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:37:37,minishop,product-service-5b66b9564b-h8x4v,38,162
2026-01-24T04:37:39,minishop,gateway-service-68ff9dfb68-kmm59,146,192
2026-01-24T04:37:39,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:37:39,minishop,product-service-5b66b9564b-h8x4v,38,162
2026-01-24T04:37:42,minishop,gateway-service-68ff9dfb68-kmm59,146,192
2026-01-24T04:37:42,minishop,order-service-578dc67d78-bffmv,5,158
2026-01-24T04:37:42,minishop,product-service-5b66b9564b-h8x4v,38,162
2026-01-24T04:37:44,minishop,fortio-19ecaf76,29,4
2026-01-24T04:37:44,minishop,gateway-service-68ff9dfb68-kmm59,64,192
2026-01-24T04:37:44,minishop,order-service-578dc67d78-bffmv,7,158
2026-01-24T04:37:44,minishop,product-service-5b66b9564b-h8x4v,14,162
2026-01-24T04:37:47,minishop,fortio-19ecaf76,29,4
2026-01-24T04:37:47,minishop,gateway-service-68ff9dfb68-kmm59,64,192
2026-01-24T04:37:47,minishop,order-service-578dc67d78-bffmv,7,158
2026-01-24T04:37:47,minishop,product-service-5b66b9564b-h8x4v,14,162
2026-01-24T04:37:49,minishop,fortio-19ecaf76,29,4
2026-01-24T04:37:49,minishop,gateway-service-68ff9dfb68-kmm59,64,192
2026-01-24T04:37:49,minishop,order-service-578dc67d78-bffmv,7,158
2026-01-24T04:37:49,minishop,product-service-5b66b9564b-h8x4v,14,162
2026-01-24T04:37:52,minishop,fortio-19ecaf76,29,4
2026-01-24T04:37:52,minishop,gateway-service-68ff9dfb68-kmm59,64,192
2026-01-24T04:37:52,minishop,order-service-578dc67d78-bffmv,7,158
2026-01-24T04:37:52,minishop,product-service-5b66b9564b-h8x4v,14,162
2026-01-24T04:37:54,minishop,fortio-19ecaf76,29,4
2026-01-24T04:37:54,minishop,gateway-service-68ff9dfb68-kmm59,64,192
2026-01-24T04:37:54,minishop,order-service-578dc67d78-bffmv,7,158
2026-01-24T04:37:54,minishop,product-service-5b66b9564b-h8x4v,14,162
2026-01-24T04:37:57,minishop,fortio-19ecaf76,29,4
2026-01-24T04:37:57,minishop,gateway-service-68ff9dfb68-kmm59,64,192
2026-01-24T04:37:57,minishop,order-service-578dc67d78-bffmv,7,158
2026-01-24T04:37:57,minishop,product-service-5b66b9564b-h8x4v,14,162
2026-01-24T04:37:59,minishop,fortio-19ecaf76,29,4
2026-01-24T04:37:59,minishop,gateway-service-68ff9dfb68-kmm59,64,192
2026-01-24T04:37:59,minishop,order-service-578dc67d78-bffmv,7,158
2026-01-24T04:37:59,minishop,product-service-5b66b9564b-h8x4v,14,162
2026-01-24T04:38:02,minishop,fortio-19ecaf76,29,4
2026-01-24T04:38:02,minishop,gateway-service-68ff9dfb68-kmm59,64,192
2026-01-24T04:38:02,minishop,order-service-578dc67d78-bffmv,7,158
2026-01-24T04:38:02,minishop,product-service-5b66b9564b-h8x4v,14,162
2026-01-24T04:38:04,minishop,gateway-service-68ff9dfb68-kmm59,64,192
2026-01-24T04:38:04,minishop,order-service-578dc67d78-bffmv,7,158
2026-01-24T04:38:04,minishop,product-service-5b66b9564b-h8x4v,14,162
