timestamp,deploy,replicas_ready,replicas_total
2026-01-24T02:59:18.3284885+01:00,ERROR,0,0
2026-01-24T02:59:18.3370081+01:00,ERROR,0,0
2026-01-24T02:59:18.3445583+01:00,ERROR,0,0
2026-01-24T02:59:18.3520819+01:00,ERROR,0,0
2026-01-24T02:59:18.3606180+01:00,ERROR,0,0
2026-01-24T02:59:18.3680804+01:00,ERROR,0,0
2026-01-24T02:59:18.3772966+01:00,ERROR,0,0
2026-01-24T02:59:18.3843165+01:00,ERROR,0,0
2026-01-24T02:59:18.3928715+01:00,ERROR,0,0
2026-01-24T02:59:18.4049119+01:00,ERROR,0,0
2026-01-24T02:59:18.4119819+01:00,ERROR,0,0
2026-01-24T02:59:18.4213612+01:00,ERROR,0,0
2026-01-24T02:59:18.4293893+01:00,ERROR,0,0
2026-01-24T02:59:18.4379124+01:00,ERROR,0,0
2026-01-24T02:59:18.4459304+01:00,ERROR,0,0
2026-01-24T02:59:18.4529835+01:00,ERROR,0,0
2026-01-24T02:59:18.4605047+01:00,ERROR,0,0
2026-01-24T02:59:18.4695082+01:00,ERROR,0,0
2026-01-24T02:59:18.4777426+01:00,ERROR,0,0
2026-01-24T02:59:18.4862607+01:00,ERROR,0,0
2026-01-24T02:59:18.4927989+01:00,ERROR,0,0
2026-01-24T02:59:18.5027847+01:00,ERROR,0,0
2026-01-24T02:59:18.5113183+01:00,ERROR,0,0
2026-01-24T02:59:18.5218471+01:00,ERROR,0,0
2026-01-24T02:59:18.5298705+01:00,ERROR,0,0
2026-01-24T02:59:18.5403778+01:00,ERROR,0,0
2026-01-24T02:59:18.5474461+01:00,ERROR,0,0
2026-01-24T02:59:18.5547922+01:00,ERROR,0,0
2026-01-24T02:59:18.5617930+01:00,ERROR,0,0
2026-01-24T02:59:18.5700031+01:00,ERROR,0,0
2026-01-24T02:59:18.5802803+01:00,ERROR,0,0
2026-01-24T02:59:18.5898085+01:00,ERROR,0,0
2026-01-24T02:59:18.5990784+01:00,ERROR,0,0
2026-01-24T02:59:18.6092937+01:00,ERROR,0,0
2026-01-24T02:59:18.6196145+01:00,ERROR,0,0
2026-01-24T02:59:18.6317752+01:00,ERROR,0,0
2026-01-24T02:59:18.6485404+01:00,ERROR,0,0
2026-01-24T02:59:18.6587155+01:00,ERROR,0,0
2026-01-24T02:59:18.6689284+01:00,ERROR,0,0
2026-01-24T02:59:18.6811194+01:00,ERROR,0,0
2026-01-24T02:59:18.6912863+01:00,ERROR,0,0
2026-01-24T02:59:18.7000503+01:00,ERROR,0,0
2026-01-24T02:59:18.7103673+01:00,ERROR,0,0
2026-01-24T02:59:18.7207961+01:00,ERROR,0,0
2026-01-24T02:59:18.7302513+01:00,ERROR,0,0
2026-01-24T02:59:18.7398242+01:00,ERROR,0,0
2026-01-24T02:59:18.7500948+01:00,ERROR,0,0
2026-01-24T02:59:18.7581560+01:00,ERROR,0,0
2026-01-24T02:59:18.7654128+01:00,ERROR,0,0
2026-01-24T02:59:18.7730831+01:00,ERROR,0,0
2026-01-24T02:59:18.7830264+01:00,ERROR,0,0
2026-01-24T02:59:18.7915458+01:00,ERROR,0,0
2026-01-24T02:59:18.8010138+01:00,ERROR,0,0
2026-01-24T02:59:18.8088576+01:00,ERROR,0,0
2026-01-24T02:59:18.8250681+01:00,ERROR,0,0
2026-01-24T02:59:18.8353570+01:00,ERROR,0,0
2026-01-24T02:59:18.8444315+01:00,ERROR,0,0
2026-01-24T02:59:18.8570693+01:00,ERROR,0,0
2026-01-24T02:59:18.8669098+01:00,ERROR,0,0
2026-01-24T02:59:18.8764688+01:00,ERROR,0,0
2026-01-24T02:59:18.8857166+01:00,ERROR,0,0
2026-01-24T02:59:18.8963137+01:00,ERROR,0,0
2026-01-24T02:59:18.9041672+01:00,ERROR,0,0
2026-01-24T02:59:18.9136048+01:00,ERROR,0,0
2026-01-24T02:59:18.9235161+01:00,ERROR,0,0
2026-01-24T02:59:18.9321136+01:00,ERROR,0,0
2026-01-24T02:59:18.9402324+01:00,ERROR,0,0
2026-01-24T02:59:18.9497989+01:00,ERROR,0,0
2026-01-24T02:59:18.9589305+01:00,ERROR,0,0
2026-01-24T02:59:18.9676234+01:00,ERROR,0,0
2026-01-24T02:59:18.9796813+01:00,ERROR,0,0
2026-01-24T02:59:18.9904620+01:00,ERROR,0,0
2026-01-24T02:59:19.0011982+01:00,ERROR,0,0
2026-01-24T02:59:19.0107083+01:00,ERROR,0,0
2026-01-24T02:59:19.0185194+01:00,ERROR,0,0
2026-01-24T02:59:19.0270405+01:00,ERROR,0,0
2026-01-24T02:59:19.0374859+01:00,ERROR,0,0
2026-01-24T02:59:19.0457218+01:00,ERROR,0,0
2026-01-24T02:59:19.0556460+01:00,ERROR,0,0
2026-01-24T02:59:19.0638158+01:00,ERROR,0,0
2026-01-24T02:59:19.0733517+01:00,ERROR,0,0
2026-01-24T02:59:19.0820465+01:00,ERROR,0,0
2026-01-24T02:59:19.0905707+01:00,ERROR,0,0
2026-01-24T02:59:19.1011611+01:00,ERROR,0,0
2026-01-24T02:59:19.1158227+01:00,ERROR,0,0
2026-01-24T02:59:19.1251807+01:00,ERROR,0,0
2026-01-24T02:59:19.1337445+01:00,ERROR,0,0
2026-01-24T02:59:19.1422739+01:00,ERROR,0,0
2026-01-24T02:59:19.1523318+01:00,ERROR,0,0
2026-01-24T02:59:19.1606439+01:00,ERROR,0,0
2026-01-24T02:59:19.1701873+01:00,ERROR,0,0
2026-01-24T02:59:19.1781775+01:00,ERROR,0,0
2026-01-24T02:59:19.1869917+01:00,ERROR,0,0
2026-01-24T02:59:19.1945218+01:00,ERROR,0,0
2026-01-24T02:59:19.2040537+01:00,ERROR,0,0
2026-01-24T02:59:19.2135950+01:00,ERROR,0,0
2026-01-24T02:59:19.2237950+01:00,ERROR,0,0
2026-01-24T02:59:19.2336001+01:00,ERROR,0,0
2026-01-24T02:59:19.2436523+01:00,ERROR,0,0
2026-01-24T02:59:19.2525287+01:00,ERROR,0,0
2026-01-24T02:59:19.2610478+01:00,ERROR,0,0
2026-01-24T02:59:19.2686859+01:00,ERROR,0,0
2026-01-24T02:59:19.2767853+01:00,ERROR,0,0
2026-01-24T02:59:19.2863363+01:00,ERROR,0,0
2026-01-24T02:59:19.2938653+01:00,ERROR,0,0
2026-01-24T02:59:19.3029117+01:00,ERROR,0,0
2026-01-24T02:59:19.3116055+01:00,ERROR,0,0
2026-01-24T02:59:19.3285685+01:00,ERROR,0,0
2026-01-24T02:59:19.3363796+01:00,ERROR,0,0
2026-01-24T02:59:19.3460142+01:00,ERROR,0,0
2026-01-24T02:59:19.3576684+01:00,ERROR,0,0
2026-01-24T02:59:19.3647262+01:00,ERROR,0,0
2026-01-24T02:59:19.3739066+01:00,ERROR,0,0
2026-01-24T02:59:19.3814362+01:00,ERROR,0,0
2026-01-24T02:59:19.3899635+01:00,ERROR,0,0
2026-01-24T02:59:19.3981752+01:00,ERROR,0,0
2026-01-24T02:59:19.4083663+01:00,ERROR,0,0
2026-01-24T02:59:19.4163637+01:00,ERROR,0,0
2026-01-24T02:59:19.4265818+01:00,ERROR,0,0
2026-01-24T02:59:19.4343197+01:00,ERROR,0,0
2026-01-24T02:59:19.4444569+01:00,ERROR,0,0
2026-01-24T02:59:19.4520493+01:00,ERROR,0,0
2026-01-24T02:59:19.4611007+01:00,ERROR,0,0
2026-01-24T02:59:19.4682439+01:00,ERROR,0,0
2026-01-24T02:59:19.4777899+01:00,ERROR,0,0
2026-01-24T02:59:19.4859321+01:00,ERROR,0,0
2026-01-24T02:59:19.4944610+01:00,ERROR,0,0
2026-01-24T02:59:19.5033429+01:00,ERROR,0,0
2026-01-24T02:59:19.5130978+01:00,ERROR,0,0
2026-01-24T02:59:19.5206475+01:00,ERROR,0,0
2026-01-24T02:59:19.5337383+01:00,ERROR,0,0
2026-01-24T02:59:19.5412619+01:00,ERROR,0,0
2026-01-24T02:59:19.5484089+01:00,ERROR,0,0
2026-01-24T02:59:19.5581869+01:00,ERROR,0,0
2026-01-24T02:59:19.5662989+01:00,ERROR,0,0
2026-01-24T02:59:19.5758816+01:00,ERROR,0,0
2026-01-24T02:59:19.5828771+01:00,ERROR,0,0
2026-01-24T02:59:19.5920324+01:00,ERROR,0,0
2026-01-24T02:59:19.6011256+01:00,ERROR,0,0
2026-01-24T02:59:19.6123401+01:00,ERROR,0,0
2026-01-24T02:59:19.6203585+01:00,ERROR,0,0
2026-01-24T02:59:19.6303607+01:00,ERROR,0,0
2026-01-24T02:59:19.6381092+01:00,ERROR,0,0
2026-01-24T02:59:19.6467986+01:00,ERROR,0,0
2026-01-24T02:59:19.6640510+01:00,ERROR,0,0
2026-01-24T02:59:19.6737489+01:00,ERROR,0,0
2026-01-24T02:59:19.6829001+01:00,ERROR,0,0
2026-01-24T02:59:19.6904476+01:00,ERROR,0,0
2026-01-24T02:59:19.7018512+01:00,ERROR,0,0
2026-01-24T02:59:19.7109275+01:00,ERROR,0,0
2026-01-24T02:59:19.7218301+01:00,ERROR,0,0
2026-01-24T02:59:19.7303666+01:00,ERROR,0,0
2026-01-24T02:59:19.7380182+01:00,ERROR,0,0
2026-01-24T02:59:19.7524011+01:00,ERROR,0,0
2026-01-24T02:59:19.7599060+01:00,ERROR,0,0
2026-01-24T02:59:19.7685587+01:00,ERROR,0,0
2026-01-24T02:59:19.7751058+01:00,ERROR,0,0
2026-01-24T02:59:19.7843030+01:00,ERROR,0,0
2026-01-24T02:59:19.7908007+01:00,ERROR,0,0
2026-01-24T02:59:19.7994841+01:00,ERROR,0,0
2026-01-24T02:59:19.8096684+01:00,ERROR,0,0
2026-01-24T02:59:19.8192036+01:00,ERROR,0,0
2026-01-24T02:59:19.8294369+01:00,ERROR,0,0
2026-01-24T02:59:19.8369767+01:00,ERROR,0,0
2026-01-24T02:59:19.8452198+01:00,ERROR,0,0
2026-01-24T02:59:19.8539159+01:00,ERROR,0,0
2026-01-24T02:59:19.8711403+01:00,ERROR,0,0
2026-01-24T02:59:19.8784117+01:00,ERROR,0,0
2026-01-24T02:59:19.8861443+01:00,ERROR,0,0
2026-01-24T02:59:19.8956867+01:00,ERROR,0,0
2026-01-24T02:59:19.9039025+01:00,ERROR,0,0
2026-01-24T02:59:19.9124339+01:00,ERROR,0,0
2026-01-24T02:59:19.9220427+01:00,ERROR,0,0
2026-01-24T02:59:19.9302238+01:00,ERROR,0,0
2026-01-24T02:59:19.9392745+01:00,ERROR,0,0
2026-01-24T02:59:19.9468358+01:00,ERROR,0,0
2026-01-24T02:59:19.9570044+01:00,ERROR,0,0
2026-01-24T02:59:19.9650063+01:00,ERROR,0,0
2026-01-24T02:59:19.9736641+01:00,ERROR,0,0
2026-01-24T02:59:19.9827712+01:00,ERROR,0,0
2026-01-24T02:59:19.9943334+01:00,ERROR,0,0
2026-01-24T02:59:20.0074831+01:00,ERROR,0,0
2026-01-24T02:59:20.0171401+01:00,ERROR,0,0
2026-01-24T02:59:20.0258773+01:00,ERROR,0,0
2026-01-24T02:59:20.0349571+01:00,ERROR,0,0
2026-01-24T02:59:20.0434853+01:00,ERROR,0,0
2026-01-24T02:59:20.0529710+01:00,ERROR,0,0
2026-01-24T02:59:20.0609218+01:00,ERROR,0,0
2026-01-24T02:59:20.0695834+01:00,ERROR,0,0
2026-01-24T02:59:20.0799213+01:00,ERROR,0,0
2026-01-24T02:59:20.0887485+01:00,ERROR,0,0
2026-01-24T02:59:20.0978270+01:00,ERROR,0,0
2026-01-24T02:59:20.1121339+01:00,ERROR,0,0
2026-01-24T02:59:20.1217983+01:00,ERROR,0,0
2026-01-24T02:59:20.1309552+01:00,ERROR,0,0
2026-01-24T02:59:20.1415169+01:00,ERROR,0,0
2026-01-24T02:59:20.1572539+01:00,ERROR,0,0
2026-01-24T02:59:20.1684032+01:00,ERROR,0,0
2026-01-24T02:59:20.1776623+01:00,ERROR,0,0
2026-01-24T02:59:20.1883840+01:00,ERROR,0,0
2026-01-24T02:59:20.1965520+01:00,ERROR,0,0
2026-01-24T02:59:20.2062019+01:00,ERROR,0,0
2026-01-24T02:59:20.2138388+01:00,ERROR,0,0
2026-01-24T02:59:20.2203898+01:00,ERROR,0,0
2026-01-24T02:59:20.2283936+01:00,ERROR,0,0
2026-01-24T02:59:20.2374242+01:00,ERROR,0,0
2026-01-24T02:59:20.2455498+01:00,ERROR,0,0
2026-01-24T02:59:20.2546929+01:00,ERROR,0,0
2026-01-24T02:59:20.2619338+01:00,ERROR,0,0
2026-01-24T02:59:20.2704685+01:00,ERROR,0,0
2026-01-24T02:59:20.2787508+01:00,ERROR,0,0
2026-01-24T02:59:20.2868948+01:00,ERROR,0,0
2026-01-24T02:59:20.2959329+01:00,ERROR,0,0
2026-01-24T02:59:20.3047337+01:00,ERROR,0,0
2026-01-24T02:59:20.3126037+01:00,ERROR,0,0
2026-01-24T02:59:20.3211244+01:00,ERROR,0,0
2026-01-24T02:59:20.3313833+01:00,ERROR,0,0
2026-01-24T02:59:20.3437397+01:00,ERROR,0,0
2026-01-24T02:59:20.3516581+01:00,ERROR,0,0
2026-01-24T02:59:20.3610871+01:00,ERROR,0,0
2026-01-24T02:59:20.3677033+01:00,ERROR,0,0
2026-01-24T02:59:20.3752406+01:00,ERROR,0,0
2026-01-24T02:59:20.3833724+01:00,ERROR,0,0
2026-01-24T02:59:20.3909056+01:00,ERROR,0,0
2026-01-24T02:59:20.4030546+01:00,ERROR,0,0
2026-01-24T02:59:20.4133182+01:00,ERROR,0,0
2026-01-24T02:59:20.4228800+01:00,ERROR,0,0
2026-01-24T02:59:20.4320716+01:00,ERROR,0,0
2026-01-24T02:59:20.4392494+01:00,ERROR,0,0
2026-01-24T02:59:20.4489765+01:00,ERROR,0,0
2026-01-24T02:59:20.4568945+01:00,ERROR,0,0
2026-01-24T02:59:20.4644375+01:00,ERROR,0,0
2026-01-24T02:59:20.4720877+01:00,ERROR,0,0
2026-01-24T02:59:20.4816888+01:00,ERROR,0,0
2026-01-24T02:59:20.4898791+01:00,ERROR,0,0
2026-01-24T02:59:20.4979411+01:00,ERROR,0,0
2026-01-24T02:59:20.5070084+01:00,ERROR,0,0
2026-01-24T02:59:20.5175475+01:00,ERROR,0,0
2026-01-24T02:59:20.5250913+01:00,ERROR,0,0
2026-01-24T02:59:20.5332414+01:00,ERROR,0,0
2026-01-24T02:59:20.5457726+01:00,ERROR,0,0
2026-01-24T02:59:20.5549855+01:00,ERROR,0,0
2026-01-24T02:59:20.5621123+01:00,ERROR,0,0
2026-01-24T02:59:20.5706432+01:00,ERROR,0,0
2026-01-24T02:59:20.5786985+01:00,ERROR,0,0
2026-01-24T02:59:20.5869161+01:00,ERROR,0,0
2026-01-24T02:59:20.5959291+01:00,ERROR,0,0
2026-01-24T02:59:20.6044902+01:00,ERROR,0,0
2026-01-24T02:59:20.6136432+01:00,ERROR,0,0
2026-01-24T02:59:20.6231922+01:00,ERROR,0,0
2026-01-24T02:59:20.6339838+01:00,ERROR,0,0
2026-01-24T02:59:20.6401146+01:00,ERROR,0,0
2026-01-24T02:59:20.6516969+01:00,ERROR,0,0
2026-01-24T02:59:20.6587031+01:00,ERROR,0,0
2026-01-24T02:59:20.6737834+01:00,ERROR,0,0
2026-01-24T02:59:20.6850262+01:00,ERROR,0,0
2026-01-24T02:59:20.6948183+01:00,ERROR,0,0
2026-01-24T02:59:20.7040219+01:00,ERROR,0,0
2026-01-24T02:59:20.7137361+01:00,ERROR,0,0
2026-01-24T02:59:20.7217393+01:00,ERROR,0,0
2026-01-24T02:59:20.7305571+01:00,ERROR,0,0
2026-01-24T02:59:20.7387117+01:00,ERROR,0,0
2026-01-24T02:59:20.7477793+01:00,ERROR,0,0
2026-01-24T02:59:20.7553335+01:00,ERROR,0,0
2026-01-24T02:59:20.7648553+01:00,ERROR,0,0
2026-01-24T02:59:20.7735100+01:00,ERROR,0,0
2026-01-24T02:59:20.7810360+01:00,ERROR,0,0
2026-01-24T02:59:20.7912101+01:00,ERROR,0,0
2026-01-24T02:59:20.7987405+01:00,ERROR,0,0
2026-01-24T02:59:20.8069545+01:00,ERROR,0,0
2026-01-24T02:59:20.8149691+01:00,ERROR,0,0
2026-01-24T02:59:20.8231560+01:00,ERROR,0,0
2026-01-24T02:59:20.8323423+01:00,ERROR,0,0
2026-01-24T02:59:20.8399023+01:00,ERROR,0,0
2026-01-24T02:59:20.8490046+01:00,ERROR,0,0
2026-01-24T02:59:20.8570123+01:00,ERROR,0,0
2026-01-24T02:59:20.8662797+01:00,ERROR,0,0
2026-01-24T02:59:20.8756513+01:00,ERROR,0,0
2026-01-24T02:59:20.8924687+01:00,ERROR,0,0
2026-01-24T02:59:20.9008559+01:00,ERROR,0,0
2026-01-24T02:59:20.9103775+01:00,ERROR,0,0
2026-01-24T02:59:20.9189194+01:00,ERROR,0,0
2026-01-24T02:59:20.9286439+01:00,ERROR,0,0
2026-01-24T02:59:20.9391822+01:00,ERROR,0,0
2026-01-24T02:59:20.9465244+01:00,ERROR,0,0
2026-01-24T02:59:20.9571659+01:00,ERROR,0,0
2026-01-24T02:59:20.9653515+01:00,ERROR,0,0
2026-01-24T02:59:20.9713438+01:00,ERROR,0,0
2026-01-24T02:59:20.9825950+01:00,ERROR,0,0
2026-01-24T02:59:20.9914677+01:00,ERROR,0,0
2026-01-24T02:59:20.9990104+01:00,ERROR,0,0
2026-01-24T02:59:21.0111534+01:00,ERROR,0,0
2026-01-24T02:59:21.0254930+01:00,ERROR,0,0
2026-01-24T02:59:21.0330299+01:00,ERROR,0,0
2026-01-24T02:59:21.0436704+01:00,ERROR,0,0
2026-01-24T02:59:21.0522889+01:00,ERROR,0,0
2026-01-24T02:59:21.0608327+01:00,ERROR,0,0
2026-01-24T02:59:21.0700055+01:00,ERROR,0,0
2026-01-24T02:59:21.0770060+01:00,ERROR,0,0
2026-01-24T02:59:21.0854978+01:00,ERROR,0,0
2026-01-24T02:59:21.0928517+01:00,ERROR,0,0
2026-01-24T02:59:21.1023904+01:00,ERROR,0,0
2026-01-24T02:59:21.1150820+01:00,ERROR,0,0
2026-01-24T02:59:21.1261673+01:00,ERROR,0,0
2026-01-24T02:59:21.1365033+01:00,ERROR,0,0
2026-01-24T02:59:21.1453572+01:00,ERROR,0,0
2026-01-24T02:59:21.1551498+01:00,ERROR,0,0
2026-01-24T02:59:21.1649093+01:00,ERROR,0,0
2026-01-24T02:59:21.1734232+01:00,ERROR,0,0
2026-01-24T02:59:21.1820883+01:00,ERROR,0,0
2026-01-24T02:59:21.1923010+01:00,ERROR,0,0
2026-01-24T02:59:21.1993145+01:00,ERROR,0,0
2026-01-24T02:59:21.2094985+01:00,ERROR,0,0
2026-01-24T02:59:21.2210447+01:00,ERROR,0,0
2026-01-24T02:59:21.2313989+01:00,ERROR,0,0
2026-01-24T02:59:21.2395973+01:00,ERROR,0,0
2026-01-24T02:59:21.2486464+01:00,ERROR,0,0
2026-01-24T02:59:21.2564218+01:00,ERROR,0,0
2026-01-24T02:59:21.2654794+01:00,ERROR,0,0
2026-01-24T02:59:21.2731073+01:00,ERROR,0,0
2026-01-24T02:59:21.2816419+01:00,ERROR,0,0
2026-01-24T02:59:21.2897665+01:00,ERROR,0,0
2026-01-24T02:59:21.2972986+01:00,ERROR,0,0
2026-01-24T02:59:21.3055857+01:00,ERROR,0,0
2026-01-24T02:59:21.3151339+01:00,ERROR,0,0
2026-01-24T02:59:21.3226699+01:00,ERROR,0,0
2026-01-24T02:59:21.3308932+01:00,ERROR,0,0
2026-01-24T02:59:21.3405943+01:00,ERROR,0,0
2026-01-24T02:59:21.3488054+01:00,ERROR,0,0
2026-01-24T02:59:21.3579160+01:00,ERROR,0,0
2026-01-24T02:59:21.3668458+01:00,ERROR,0,0
2026-01-24T02:59:21.3753802+01:00,ERROR,0,0
2026-01-24T02:59:21.3846480+01:00,ERROR,0,0
2026-01-24T02:59:21.3931804+01:00,ERROR,0,0
2026-01-24T02:59:21.4224096+01:00,ERROR,0,0
2026-01-24T02:59:21.4302202+01:00,ERROR,0,0
2026-01-24T02:59:21.4382967+01:00,ERROR,0,0
2026-01-24T02:59:21.4456835+01:00,ERROR,0,0
2026-01-24T02:59:21.4544921+01:00,ERROR,0,0
2026-01-24T02:59:21.4646777+01:00,ERROR,0,0
2026-01-24T02:59:21.4728840+01:00,ERROR,0,0
2026-01-24T02:59:21.4808981+01:00,ERROR,0,0
2026-01-24T02:59:21.4891275+01:00,ERROR,0,0
2026-01-24T02:59:21.4976993+01:00,ERROR,0,0
2026-01-24T02:59:21.5059978+01:00,ERROR,0,0
2026-01-24T02:59:21.5216033+01:00,ERROR,0,0
2026-01-24T02:59:21.5301253+01:00,ERROR,0,0
2026-01-24T02:59:21.5404295+01:00,ERROR,0,0
2026-01-24T02:59:21.5484945+01:00,ERROR,0,0
2026-01-24T02:59:21.5575768+01:00,ERROR,0,0
2026-01-24T02:59:21.5655755+01:00,ERROR,0,0
2026-01-24T02:59:21.5752783+01:00,ERROR,0,0
2026-01-24T02:59:21.5835117+01:00,ERROR,0,0
2026-01-24T02:59:21.5920566+01:00,ERROR,0,0
2026-01-24T02:59:21.6002894+01:00,ERROR,0,0
2026-01-24T02:59:21.6077938+01:00,ERROR,0,0
2026-01-24T02:59:21.6164991+01:00,ERROR,0,0
2026-01-24T02:59:21.6250253+01:00,ERROR,0,0
2026-01-24T02:59:21.6347756+01:00,ERROR,0,0
2026-01-24T02:59:21.6431030+01:00,ERROR,0,0
2026-01-24T02:59:21.6513062+01:00,ERROR,0,0
2026-01-24T02:59:21.6605017+01:00,ERROR,0,0
2026-01-24T02:59:21.6675194+01:00,ERROR,0,0
2026-01-24T02:59:21.6767293+01:00,ERROR,0,0
2026-01-24T02:59:21.6852750+01:00,ERROR,0,0
2026-01-24T02:59:21.6945007+01:00,ERROR,0,0
2026-01-24T02:59:21.7051808+01:00,ERROR,0,0
2026-01-24T02:59:21.7241402+01:00,ERROR,0,0
2026-01-24T02:59:21.7314570+01:00,ERROR,0,0
2026-01-24T02:59:21.7392146+01:00,ERROR,0,0
2026-01-24T02:59:21.7477524+01:00,ERROR,0,0
2026-01-24T02:59:21.7560038+01:00,ERROR,0,0
2026-01-24T02:59:21.7640117+01:00,ERROR,0,0
2026-01-24T02:59:21.7721616+01:00,ERROR,0,0
2026-01-24T02:59:21.7807454+01:00,ERROR,0,0
2026-01-24T02:59:21.7889060+01:00,ERROR,0,0
2026-01-24T02:59:21.7964277+01:00,ERROR,0,0
2026-01-24T02:59:21.8052005+01:00,ERROR,0,0
2026-01-24T02:59:21.8143869+01:00,ERROR,0,0
2026-01-24T02:59:21.8239549+01:00,ERROR,0,0
2026-01-24T02:59:21.8316100+01:00,ERROR,0,0
2026-01-24T02:59:21.8408765+01:00,ERROR,0,0
2026-01-24T02:59:21.8484777+01:00,ERROR,0,0
2026-01-24T02:59:21.8562724+01:00,ERROR,0,0
2026-01-24T02:59:21.8646997+01:00,ERROR,0,0
2026-01-24T02:59:21.8742354+01:00,ERROR,0,0
2026-01-24T02:59:21.8823424+01:00,ERROR,0,0
2026-01-24T02:59:21.8914598+01:00,ERROR,0,0
2026-01-24T02:59:21.8994611+01:00,ERROR,0,0
2026-01-24T02:59:21.9061362+01:00,ERROR,0,0
2026-01-24T02:59:21.9162287+01:00,ERROR,0,0
2026-01-24T02:59:21.9264926+01:00,ERROR,0,0
2026-01-24T02:59:21.9366742+01:00,ERROR,0,0
2026-01-24T02:59:21.9452111+01:00,ERROR,0,0
