timestamp,namespace,pod,cpu(m),memory(Mi)
2026-01-24T04:57:54,minishop,gateway-service-68ff9dfb68-4l79c,40,174
2026-01-24T04:57:54,minishop,gateway-service-68ff9dfb68-4ppdj,36,179
2026-01-24T04:57:54,minishop,gateway-service-68ff9dfb68-89grp,82,181
2026-01-24T04:57:54,minishop,gateway-service-68ff9dfb68-hvzqb,56,177
2026-01-24T04:57:54,minishop,gateway-service-68ff9dfb68-kmm59,46,192
2026-01-24T04:57:54,minishop,gateway-service-68ff9dfb68-z6rgf,74,176
2026-01-24T04:57:54,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:57:54,minishop,product-service-5b66b9564b-h8x4v,37,163
2026-01-24T04:57:57,minishop,gateway-service-68ff9dfb68-4l79c,40,174
2026-01-24T04:57:57,minishop,gateway-service-68ff9dfb68-4ppdj,36,179
2026-01-24T04:57:57,minishop,gateway-service-68ff9dfb68-89grp,82,181
2026-01-24T04:57:57,minishop,gateway-service-68ff9dfb68-hvzqb,56,177
2026-01-24T04:57:57,minishop,gateway-service-68ff9dfb68-kmm59,46,192
2026-01-24T04:57:57,minishop,gateway-service-68ff9dfb68-z6rgf,74,176
2026-01-24T04:57:57,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:57:57,minishop,product-service-5b66b9564b-h8x4v,37,163
2026-01-24T04:57:59,minishop,gateway-service-68ff9dfb68-4l79c,40,174
2026-01-24T04:57:59,minishop,gateway-service-68ff9dfb68-4ppdj,36,179
2026-01-24T04:57:59,minishop,gateway-service-68ff9dfb68-89grp,82,181
2026-01-24T04:57:59,minishop,gateway-service-68ff9dfb68-hvzqb,56,177
2026-01-24T04:57:59,minishop,gateway-service-68ff9dfb68-kmm59,46,192
2026-01-24T04:57:59,minishop,gateway-service-68ff9dfb68-z6rgf,74,176
2026-01-24T04:57:59,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:57:59,minishop,product-service-5b66b9564b-h8x4v,37,163
2026-01-24T04:58:02,minishop,gateway-service-68ff9dfb68-4l79c,40,174
2026-01-24T04:58:02,minishop,gateway-service-68ff9dfb68-4ppdj,36,179
2026-01-24T04:58:02,minishop,gateway-service-68ff9dfb68-89grp,82,181
2026-01-24T04:58:02,minishop,gateway-service-68ff9dfb68-hvzqb,56,177
2026-01-24T04:58:02,minishop,gateway-service-68ff9dfb68-kmm59,46,192
2026-01-24T04:58:02,minishop,gateway-service-68ff9dfb68-z6rgf,74,176
2026-01-24T04:58:02,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:58:02,minishop,product-service-5b66b9564b-h8x4v,37,163
2026-01-24T04:58:04,minishop,gateway-service-68ff9dfb68-4l79c,40,174
2026-01-24T04:58:04,minishop,gateway-service-68ff9dfb68-4ppdj,36,179
2026-01-24T04:58:04,minishop,gateway-service-68ff9dfb68-89grp,82,181
2026-01-24T04:58:04,minishop,gateway-service-68ff9dfb68-hvzqb,56,177
2026-01-24T04:58:04,minishop,gateway-service-68ff9dfb68-kmm59,46,192
2026-01-24T04:58:04,minishop,gateway-service-68ff9dfb68-z6rgf,74,176
2026-01-24T04:58:04,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:58:04,minishop,product-service-5b66b9564b-h8x4v,37,163
2026-01-24T04:58:07,minishop,gateway-service-68ff9dfb68-4l79c,40,174
2026-01-24T04:58:07,minishop,gateway-service-68ff9dfb68-4ppdj,36,179
2026-01-24T04:58:07,minishop,gateway-service-68ff9dfb68-89grp,82,181
2026-01-24T04:58:07,minishop,gateway-service-68ff9dfb68-hvzqb,56,177
2026-01-24T04:58:07,minishop,gateway-service-68ff9dfb68-kmm59,46,192
2026-01-24T04:58:07,minishop,gateway-service-68ff9dfb68-z6rgf,74,176
2026-01-24T04:58:07,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:58:07,minishop,product-service-5b66b9564b-h8x4v,37,163
2026-01-24T04:58:09,minishop,gateway-service-68ff9dfb68-4l79c,40,174
2026-01-24T04:58:09,minishop,gateway-service-68ff9dfb68-4ppdj,36,179
2026-01-24T04:58:09,minishop,gateway-service-68ff9dfb68-89grp,82,181
2026-01-24T04:58:09,minishop,gateway-service-68ff9dfb68-hvzqb,56,177
2026-01-24T04:58:09,minishop,gateway-service-68ff9dfb68-kmm59,46,192
2026-01-24T04:58:09,minishop,gateway-service-68ff9dfb68-z6rgf,74,176
2026-01-24T04:58:09,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:58:09,minishop,product-service-5b66b9564b-h8x4v,37,163
2026-01-24T04:58:12,minishop,gateway-service-68ff9dfb68-4l79c,40,174
2026-01-24T04:58:12,minishop,gateway-service-68ff9dfb68-4ppdj,36,179
2026-01-24T04:58:12,minishop,gateway-service-68ff9dfb68-89grp,82,181
2026-01-24T04:58:12,minishop,gateway-service-68ff9dfb68-hvzqb,56,177
2026-01-24T04:58:12,minishop,gateway-service-68ff9dfb68-kmm59,46,192
2026-01-24T04:58:12,minishop,gateway-service-68ff9dfb68-z6rgf,74,176
2026-01-24T04:58:12,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:58:12,minishop,product-service-5b66b9564b-h8x4v,37,163
2026-01-24T04:58:14,minishop,gateway-service-68ff9dfb68-4l79c,40,174
2026-01-24T04:58:14,minishop,gateway-service-68ff9dfb68-4ppdj,36,179
2026-01-24T04:58:14,minishop,gateway-service-68ff9dfb68-89grp,82,181
2026-01-24T04:58:14,minishop,gateway-service-68ff9dfb68-hvzqb,56,177
2026-01-24T04:58:14,minishop,gateway-service-68ff9dfb68-kmm59,46,192
2026-01-24T04:58:14,minishop,gateway-service-68ff9dfb68-z6rgf,74,176
2026-01-24T04:58:14,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:58:14,minishop,product-service-5b66b9564b-h8x4v,37,163
2026-01-24T04:58:17,minishop,gateway-service-68ff9dfb68-4l79c,40,174
2026-01-24T04:58:17,minishop,gateway-service-68ff9dfb68-4ppdj,36,179
2026-01-24T04:58:17,minishop,gateway-service-68ff9dfb68-89grp,82,181
2026-01-24T04:58:17,minishop,gateway-service-68ff9dfb68-hvzqb,56,177
2026-01-24T04:58:17,minishop,gateway-service-68ff9dfb68-kmm59,46,192
2026-01-24T04:58:17,minishop,gateway-service-68ff9dfb68-z6rgf,74,176
2026-01-24T04:58:17,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:58:17,minishop,product-service-5b66b9564b-h8x4v,37,163
2026-01-24T04:58:19,minishop,gateway-service-68ff9dfb68-4l79c,40,174
2026-01-24T04:58:19,minishop,gateway-service-68ff9dfb68-4ppdj,36,179
2026-01-24T04:58:19,minishop,gateway-service-68ff9dfb68-89grp,82,181
2026-01-24T04:58:19,minishop,gateway-service-68ff9dfb68-hvzqb,56,177
2026-01-24T04:58:19,minishop,gateway-service-68ff9dfb68-kmm59,46,192
2026-01-24T04:58:19,minishop,gateway-service-68ff9dfb68-z6rgf,74,176
2026-01-24T04:58:19,minishop,order-service-578dc67d78-bffmv,4,158
2026-01-24T04:58:19,minishop,product-service-5b66b9564b-h8x4v,37,163
2026-01-24T04:58:22,minishop,gateway-service-68ff9dfb68-4l79c,40,174
2026-01-24T04:58:22,minishop,gateway-service-68ff9dfb68-4ppdj,36,179
2026-01-24T04:58:22,minishop,gateway-service-68ff9dfb68-89grp,82,181
