timestamp,namespace,pod,cpu(m),memory(Mi)
2026-01-24T05:02:23,minishop,product-service-5b66b9564b-h8x4v,18,163
2026-01-24T05:02:26,minishop,gateway-service-68ff9dfb68-4l79c,40,177
2026-01-24T05:02:26,minishop,gateway-service-68ff9dfb68-4ppdj,24,179
2026-01-24T05:02:26,minishop,gateway-service-68ff9dfb68-89grp,20,178
2026-01-24T05:02:26,minishop,gateway-service-68ff9dfb68-hvzqb,7,178
2026-01-24T05:02:26,minishop,gateway-service-68ff9dfb68-kmm59,12,192
2026-01-24T05:02:26,minishop,gateway-service-68ff9dfb68-z6rgf,15,177
2026-01-24T05:02:26,minishop,order-service-578dc67d78-bffmv,4,159
2026-01-24T05:02:26,minishop,product-service-5b66b9564b-h8x4v,18,163
2026-01-24T05:02:28,minishop,gateway-service-68ff9dfb68-4l79c,40,177
2026-01-24T05:02:28,minishop,gateway-service-68ff9dfb68-4ppdj,24,179
2026-01-24T05:02:28,minishop,gateway-service-68ff9dfb68-89grp,20,178
2026-01-24T05:02:28,minishop,gateway-service-68ff9dfb68-hvzqb,7,178
2026-01-24T05:02:28,minishop,gateway-service-68ff9dfb68-kmm59,12,192
2026-01-24T05:02:28,minishop,gateway-service-68ff9dfb68-z6rgf,15,177
2026-01-24T05:02:28,minishop,order-service-578dc67d78-bffmv,4,159
2026-01-24T05:02:28,minishop,product-service-5b66b9564b-h8x4v,18,163
2026-01-24T05:02:31,minishop,gateway-service-68ff9dfb68-4l79c,40,177
2026-01-24T05:02:31,minishop,gateway-service-68ff9dfb68-4ppdj,24,179
2026-01-24T05:02:31,minishop,gateway-service-68ff9dfb68-89grp,20,178
2026-01-24T05:02:31,minishop,gateway-service-68ff9dfb68-hvzqb,7,178
2026-01-24T05:02:31,minishop,gateway-service-68ff9dfb68-kmm59,12,192
2026-01-24T05:02:31,minishop,gateway-service-68ff9dfb68-z6rgf,15,177
2026-01-24T05:02:31,minishop,order-service-578dc67d78-bffmv,4,159
2026-01-24T05:02:31,minishop,product-service-5b66b9564b-h8x4v,18,163
2026-01-24T05:02:33,minishop,gateway-service-68ff9dfb68-4l79c,40,177
2026-01-24T05:02:33,minishop,gateway-service-68ff9dfb68-4ppdj,24,179
2026-01-24T05:02:33,minishop,gateway-service-68ff9dfb68-89grp,20,178
2026-01-24T05:02:33,minishop,gateway-service-68ff9dfb68-hvzqb,7,178
2026-01-24T05:02:33,minishop,gateway-service-68ff9dfb68-kmm59,12,192
2026-01-24T05:02:33,minishop,gateway-service-68ff9dfb68-z6rgf,15,177
2026-01-24T05:02:33,minishop,order-service-578dc67d78-bffmv,4,159
2026-01-24T05:02:33,minishop,product-service-5b66b9564b-h8x4v,18,163
2026-01-24T05:02:36,minishop,gateway-service-68ff9dfb68-4l79c,40,177
2026-01-24T05:02:36,minishop,gateway-service-68ff9dfb68-4ppdj,24,179
2026-01-24T05:02:36,minishop,gateway-service-68ff9dfb68-89grp,20,178
2026-01-24T05:02:36,minishop,gateway-service-68ff9dfb68-hvzqb,7,178
2026-01-24T05:02:36,minishop,gateway-service-68ff9dfb68-kmm59,12,192
2026-01-24T05:02:36,minishop,gateway-service-68ff9dfb68-z6rgf,15,177
2026-01-24T05:02:36,minishop,order-service-578dc67d78-bffmv,4,159
2026-01-24T05:02:36,minishop,product-service-5b66b9564b-h8x4v,18,163
2026-01-24T05:02:39,minishop,gateway-service-68ff9dfb68-4l79c,40,177
2026-01-24T05:02:39,minishop,gateway-service-68ff9dfb68-4ppdj,24,179
2026-01-24T05:02:39,minishop,gateway-service-68ff9dfb68-89grp,20,178
2026-01-24T05:02:39,minishop,gateway-service-68ff9dfb68-hvzqb,7,178
2026-01-24T05:02:39,minishop,gateway-service-68ff9dfb68-kmm59,12,192
2026-01-24T05:02:39,minishop,gateway-service-68ff9dfb68-z6rgf,15,177
2026-01-24T05:02:39,minishop,order-service-578dc67d78-bffmv,4,159
2026-01-24T05:02:39,minishop,product-service-5b66b9564b-h8x4v,18,163
2026-01-24T05:02:41,minishop,gateway-service-68ff9dfb68-4l79c,40,177
2026-01-24T05:02:41,minishop,gateway-service-68ff9dfb68-4ppdj,24,179
2026-01-24T05:02:41,minishop,gateway-service-68ff9dfb68-89grp,20,178
2026-01-24T05:02:41,minishop,gateway-service-68ff9dfb68-hvzqb,7,178
2026-01-24T05:02:41,minishop,gateway-service-68ff9dfb68-kmm59,12,192
2026-01-24T05:02:41,minishop,gateway-service-68ff9dfb68-z6rgf,15,177
2026-01-24T05:02:41,minishop,order-service-578dc67d78-bffmv,4,159
2026-01-24T05:02:41,minishop,product-service-5b66b9564b-h8x4v,18,163
2026-01-24T05:02:44,minishop,fortio-360af5cb,54,5
2026-01-24T05:02:44,minishop,gateway-service-68ff9dfb68-4l79c,174,181
2026-01-24T05:02:44,minishop,gateway-service-68ff9dfb68-4ppdj,24,179
2026-01-24T05:02:44,minishop,gateway-service-68ff9dfb68-89grp,66,178
2026-01-24T05:02:44,minishop,gateway-service-68ff9dfb68-hvzqb,34,179
2026-01-24T05:02:44,minishop,gateway-service-68ff9dfb68-kmm59,32,192
2026-01-24T05:02:44,minishop,gateway-service-68ff9dfb68-z6rgf,79,179
2026-01-24T05:02:44,minishop,order-service-578dc67d78-bffmv,5,159
2026-01-24T05:02:44,minishop,product-service-5b66b9564b-h8x4v,39,163
2026-01-24T05:02:47,minishop,fortio-360af5cb,54,5
2026-01-24T05:02:47,minishop,gateway-service-68ff9dfb68-4l79c,174,181
2026-01-24T05:02:47,minishop,gateway-service-68ff9dfb68-4ppdj,24,179
2026-01-24T05:02:47,minishop,gateway-service-68ff9dfb68-89grp,66,178
2026-01-24T05:02:47,minishop,gateway-service-68ff9dfb68-hvzqb,34,179
2026-01-24T05:02:47,minishop,gateway-service-68ff9dfb68-kmm59,32,192
2026-01-24T05:02:47,minishop,gateway-service-68ff9dfb68-z6rgf,79,179
2026-01-24T05:02:47,minishop,order-service-578dc67d78-bffmv,5,159
2026-01-24T05:02:47,minishop,product-service-5b66b9564b-h8x4v,39,163
2026-01-24T05:02:50,minishop,fortio-360af5cb,54,5
2026-01-24T05:02:50,minishop,gateway-service-68ff9dfb68-4l79c,174,181
2026-01-24T05:02:50,minishop,gateway-service-68ff9dfb68-4ppdj,24,179
2026-01-24T05:02:50,minishop,gateway-service-68ff9dfb68-89grp,66,178
2026-01-24T05:02:50,minishop,gateway-service-68ff9dfb68-hvzqb,34,179
2026-01-24T05:02:50,minishop,gateway-service-68ff9dfb68-kmm59,32,192
2026-01-24T05:02:50,minishop,gateway-service-68ff9dfb68-z6rgf,79,179
2026-01-24T05:02:50,minishop,order-service-578dc67d78-bffmv,5,159
2026-01-24T05:02:50,minishop,product-service-5b66b9564b-h8x4v,39,163
2026-01-24T05:02:52,minishop,fortio-360af5cb,54,5
2026-01-24T05:02:52,minishop,gateway-service-68ff9dfb68-4l79c,174,181
2026-01-24T05:02:52,minishop,gateway-service-68ff9dfb68-4ppdj,24,179
2026-01-24T05:02:52,minishop,gateway-service-68ff9dfb68-89grp,66,178
2026-01-24T05:02:52,minishop,gateway-service-68ff9dfb68-hvzqb,34,179
2026-01-24T05:02:52,minishop,gateway-service-68ff9dfb68-kmm59,32,192
2026-01-24T05:02:52,minishop,gateway-service-68ff9dfb68-z6rgf,79,179
2026-01-24T05:02:52,minishop,order-service-578dc67d78-bffmv,5,159
2026-01-24T05:02:52,minishop,product-service-5b66b9564b-h8x4v,39,163
2026-01-24T05:02:55,minishop,fortio-360af5cb,54,5
2026-01-24T05:02:55,minishop,gateway-service-68ff9dfb68-4l79c,174,181
2026-01-24T05:02:55,minishop,gateway-service-68ff9dfb68-4ppdj,24,179
2026-01-24T05:02:55,minishop,gateway-service-68ff9dfb68-89grp,66,178
2026-01-24T05:02:55,minishop,gateway-service-68ff9dfb68-hvzqb,34,179
2026-01-24T05:02:55,minishop,gateway-service-68ff9dfb68-kmm59,32,192
2026-01-24T05:02:55,minishop,gateway-service-68ff9dfb68-z6rgf,79,179
2026-01-24T05:02:55,minishop,order-service-578dc67d78-bffmv,5,159
2026-01-24T05:02:55,minishop,product-service-5b66b9564b-h8x4v,39,163
2026-01-24T05:02:57,minishop,gateway-service-68ff9dfb68-4l79c,174,181
2026-01-24T05:02:57,minishop,gateway-service-68ff9dfb68-4ppdj,24,179
2026-01-24T05:02:57,minishop,gateway-service-68ff9dfb68-89grp,66,178
2026-01-24T05:02:57,minishop,gateway-service-68ff9dfb68-hvzqb,34,179
2026-01-24T05:02:57,minishop,gateway-service-68ff9dfb68-kmm59,32,192
2026-01-24T05:02:57,minishop,gateway-service-68ff9dfb68-z6rgf,79,179
2026-01-24T05:02:57,minishop,order-service-578dc67d78-bffmv,5,159
2026-01-24T05:02:57,minishop,product-service-5b66b9564b-h8x4v,39,163
