LAST SEEN   TYPE      REASON              OBJECT                                  MESSAGE
16m         Normal    Pulled              pod/fortio-a06f7d81                     Container image "fortio/fortio:1.63.0" already present on machine
16m         Normal    Started             pod/fortio-a06f7d81                     Started container fortio-a06f7d81
16m         Normal    Scheduled           pod/fortio-71edca08                     Successfully assigned minishop/fortio-71edca08 to minikube
16m         Normal    Pulled              pod/fortio-71edca08                     Container image "fortio/fortio:1.63.0" already present on machine
16m         Normal    Created             pod/fortio-71edca08                     Created container: fortio-71edca08
16m         Normal    Started             pod/fortio-71edca08                     Started container fortio-71edca08
15m         Normal    Scheduled           pod/fortio-036dab72                     Successfully assigned minishop/fortio-036dab72 to minikube
15m         Normal    Pulled              pod/fortio-036dab72                     Container image "fortio/fortio:1.63.0" already present on machine
15m         Normal    Started             pod/fortio-036dab72                     Started container fortio-036dab72
15m         Normal    Created             pod/fortio-036dab72                     Created container: fortio-036dab72
15m         Normal    Scheduled           pod/fortio-fe80b693                     Successfully assigned minishop/fortio-fe80b693 to minikube
15m         Normal    Pulled              pod/fortio-fe80b693                     Container image "fortio/fortio:1.63.0" already present on machine
15m         Normal    Created             pod/fortio-fe80b693                     Created container: fortio-fe80b693
15m         Normal    Started             pod/fortio-fe80b693                     Started container fortio-fe80b693
15m         Normal    Scheduled           pod/fortio-fca4d6e0                     Successfully assigned minishop/fortio-fca4d6e0 to minikube
15m         Normal    Pulled              pod/fortio-fca4d6e0                     Container image "fortio/fortio:1.63.0" already present on machine
15m         Normal    Created             pod/fortio-fca4d6e0                     Created container: fortio-fca4d6e0
15m         Normal    Started             pod/fortio-fca4d6e0                     Started container fortio-fca4d6e0
14m         Normal    Scheduled           pod/fortio-2e5704fc                     Successfully assigned minishop/fortio-2e5704fc to minikube
14m         Normal    Pulled              pod/fortio-2e5704fc                     Container image "fortio/fortio:1.63.0" already present on machine
14m         Normal    Created             pod/fortio-2e5704fc                     Created container: fortio-2e5704fc
14m         Normal    Started             pod/fortio-2e5704fc                     Started container fortio-2e5704fc
14m         Normal    Scheduled           pod/fortio-19ecaf76                     Successfully assigned minishop/fortio-19ecaf76 to minikube
14m         Normal    Pulled              pod/fortio-19ecaf76                     Container image "fortio/fortio:1.63.0" already present on machine
14m         Normal    Created             pod/fortio-19ecaf76                     Created container: fortio-19ecaf76
14m         Normal    Started             pod/fortio-19ecaf76                     Started container fortio-19ecaf76
13m         Normal    Scheduled           pod/fortio-143ce05a                     Successfully assigned minishop/fortio-143ce05a to minikube
13m         Normal    Pulled              pod/fortio-143ce05a                     Container image "fortio/fortio:1.63.0" already present on machine
13m         Normal    Created             pod/fortio-143ce05a                     Created container: fortio-143ce05a
13m         Normal    Started             pod/fortio-143ce05a                     Started container fortio-143ce05a
13m         Normal    Scheduled           pod/fortio-fe5b712a                     Successfully assigned minishop/fortio-fe5b712a to minikube
13m         Normal    Created             pod/fortio-fe5b712a                     Created container: fortio-fe5b712a
13m         Normal    Started             pod/fortio-fe5b712a                     Started container fortio-fe5b712a
13m         Normal    Pulled              pod/fortio-fe5b712a                     Container image "fortio/fortio:1.63.0" already present on machine
12m         Normal    Scheduled           pod/fortio-978f51a2                     Successfully assigned minishop/fortio-978f51a2 to minikube
12m         Normal    Pulled              pod/fortio-978f51a2                     Container image "fortio/fortio:1.63.0" already present on machine
12m         Normal    Created             pod/fortio-978f51a2                     Created container: fortio-978f51a2
12m         Normal    Started             pod/fortio-978f51a2                     Started container fortio-978f51a2
12m         Normal    Scheduled           pod/fortio-92e54f87                     Successfully assigned minishop/fortio-92e54f87 to minikube
12m         Normal    Created             pod/fortio-92e54f87                     Created container: fortio-92e54f87
12m         Normal    Pulled              pod/fortio-92e54f87                     Container image "fortio/fortio:1.63.0" already present on machine
12m         Normal    Started             pod/fortio-92e54f87                     Started container fortio-92e54f87
11m         Normal    Scheduled           pod/fortio-e95fc817                     Successfully assigned minishop/fortio-e95fc817 to minikube
11m         Normal    Pulled              pod/fortio-e95fc817                     Container image "fortio/fortio:1.63.0" already present on machine
11m         Normal    Created             pod/fortio-e95fc817                     Created container: fortio-e95fc817
11m         Normal    Started             pod/fortio-e95fc817                     Started container fortio-e95fc817
11m         Normal    Scheduled           pod/fortio-f564c2d3                     Successfully assigned minishop/fortio-f564c2d3 to minikube
11m         Normal    Started             pod/fortio-f564c2d3                     Started container fortio-f564c2d3
11m         Normal    Created             pod/fortio-f564c2d3                     Created container: fortio-f564c2d3
11m         Normal    Pulled              pod/fortio-f564c2d3                     Container image "fortio/fortio:1.63.0" already present on machine
10m         Normal    Scheduled           pod/fortio-02af395d                     Successfully assigned minishop/fortio-02af395d to minikube
10m         Normal    Pulled              pod/fortio-02af395d                     Container image "fortio/fortio:1.63.0" already present on machine
10m         Normal    Created             pod/fortio-02af395d                     Created container: fortio-02af395d
10m         Normal    Started             pod/fortio-02af395d                     Started container fortio-02af395d
10m         Normal    Scheduled           pod/fortio-1fdb3e76                     Successfully assigned minishop/fortio-1fdb3e76 to minikube
10m         Normal    Created             pod/fortio-1fdb3e76                     Created container: fortio-1fdb3e76
10m         Normal    Pulled              pod/fortio-1fdb3e76                     Container image "fortio/fortio:1.63.0" already present on machine
10m         Normal    Started             pod/fortio-1fdb3e76                     Started container fortio-1fdb3e76
10m         Normal    Scheduled           pod/nettest                             Successfully assigned minishop/nettest to minikube
10m         Normal    Started             pod/nettest                             Started container nettest
10m         Normal    Created             pod/nettest                             Created container: nettest
10m         Normal    Pulled              pod/nettest                             Container image "busybox:1.36" already present on machine
9m59s       Normal    Scheduled           pod/fortio-b1572f9c                     Successfully assigned minishop/fortio-b1572f9c to minikube
9m59s       Normal    Created             pod/fortio-b1572f9c                     Created container: fortio-b1572f9c
9m59s       Normal    Pulled              pod/fortio-b1572f9c                     Container image "fortio/fortio:1.63.0" already present on machine
9m58s       Normal    Started             pod/fortio-b1572f9c                     Started container fortio-b1572f9c
9m52s       Normal    SuccessfulCreate    replicaset/gateway-service-68ff9dfb68   Created pod: gateway-service-68ff9dfb68-4l79c
9m52s       Normal    SuccessfulCreate    replicaset/gateway-service-68ff9dfb68   Created pod: gateway-service-68ff9dfb68-hvzqb
9m52s       Normal    ScalingReplicaSet   deployment/gateway-service              Scaled up replica set gateway-service-68ff9dfb68 from 1 to 3
9m52s       Normal    SuccessfulRescale   horizontalpodautoscaler/gateway-hpa     New size: 3; reason: cpu resource utilization (percentage of request) above target
9m51s       Normal    Scheduled           pod/gateway-service-68ff9dfb68-hvzqb    Successfully assigned minishop/gateway-service-68ff9dfb68-hvzqb to minikube
9m51s       Normal    Scheduled           pod/gateway-service-68ff9dfb68-4l79c    Successfully assigned minishop/gateway-service-68ff9dfb68-4l79c to minikube
9m50s       Normal    Created             pod/gateway-service-68ff9dfb68-hvzqb    Created container: gateway-service
9m50s       Normal    Pulled              pod/gateway-service-68ff9dfb68-hvzqb    Container image "minishop/gateway-service:0.1" already present on machine
9m50s       Normal    Created             pod/gateway-service-68ff9dfb68-4l79c    Created container: gateway-service
9m50s       Normal    Pulled              pod/gateway-service-68ff9dfb68-4l79c    Container image "minishop/gateway-service:0.1" already present on machine
9m49s       Normal    Started             pod/gateway-service-68ff9dfb68-hvzqb    Started container gateway-service
9m49s       Normal    Started             pod/gateway-service-68ff9dfb68-4l79c    Started container gateway-service
9m49s       Normal    Scheduled           pod/fortio-5f081bad                     Successfully assigned minishop/fortio-5f081bad to minikube
9m48s       Normal    Created             pod/fortio-5f081bad                     Created container: fortio-5f081bad
9m48s       Normal    Started             pod/fortio-5f081bad                     Started container fortio-5f081bad
9m48s       Normal    Pulled              pod/fortio-5f081bad                     Container image "fortio/fortio:1.63.0" already present on machine
9m6s        Warning   Unhealthy           pod/gateway-service-68ff9dfb68-4l79c    Startup probe failed: Get "http://10.244.2.212:8081/actuator/health": dial tcp 10.244.2.212:8081: connect: connection refused
9m6s        Warning   Unhealthy           pod/gateway-service-68ff9dfb68-hvzqb    Startup probe failed: Get "http://10.244.2.213:8081/actuator/health": dial tcp 10.244.2.213:8081: connect: connection refused
9m6s        Normal    Scheduled           pod/fortio-368fabc0                     Successfully assigned minishop/fortio-368fabc0 to minikube
9m5s        Normal    Started             pod/fortio-368fabc0                     Started container fortio-368fabc0
9m5s        Normal    Pulled              pod/fortio-368fabc0                     Container image "fortio/fortio:1.63.0" already present on machine
9m5s        Normal    Created             pod/fortio-368fabc0                     Created container: fortio-368fabc0
9m          Warning   Unhealthy           pod/gateway-service-68ff9dfb68-4l79c    Startup probe failed: Get "http://10.244.2.212:8081/actuator/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
9m          Warning   Unhealthy           pod/gateway-service-68ff9dfb68-hvzqb    Startup probe failed: Get "http://10.244.2.213:8081/actuator/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
8m54s       Normal    Scheduled           pod/fortio-a26ed17b                     Successfully assigned minishop/fortio-a26ed17b to minikube
8m54s       Normal    Pulled              pod/fortio-a26ed17b                     Container image "fortio/fortio:1.63.0" already present on machine
8m53s       Normal    Created             pod/fortio-a26ed17b                     Created container: fortio-a26ed17b
8m53s       Normal    Started             pod/fortio-a26ed17b                     Started container fortio-a26ed17b
8m11s       Normal    Scheduled           pod/fortio-caebd375                     Successfully assigned minishop/fortio-caebd375 to minikube
8m10s       Normal    Started             pod/fortio-caebd375                     Started container fortio-caebd375
8m10s       Normal    Created             pod/fortio-caebd375                     Created container: fortio-caebd375
8m10s       Normal    Pulled              pod/fortio-caebd375                     Container image "fortio/fortio:1.63.0" already present on machine
8m          Normal    Scheduled           pod/fortio-f31489d2                     Successfully assigned minishop/fortio-f31489d2 to minikube
7m59s       Normal    Created             pod/fortio-f31489d2                     Created container: fortio-f31489d2
7m59s       Normal    Pulled              pod/fortio-f31489d2                     Container image "fortio/fortio:1.63.0" already present on machine
7m58s       Normal    Started             pod/fortio-f31489d2                     Started container fortio-f31489d2
7m18s       Normal    Scheduled           pod/fortio-cf8b7029                     Successfully assigned minishop/fortio-cf8b7029 to minikube
7m17s       Normal    Pulled              pod/fortio-cf8b7029                     Container image "fortio/fortio:1.63.0" already present on machine
7m17s       Normal    Created             pod/fortio-cf8b7029                     Created container: fortio-cf8b7029
7m16s       Normal    Started             pod/fortio-cf8b7029                     Started container fortio-cf8b7029
7m7s        Normal    Scheduled           pod/fortio-20ac5814                     Successfully assigned minishop/fortio-20ac5814 to minikube
7m6s        Normal    Pulled              pod/fortio-20ac5814                     Container image "fortio/fortio:1.63.0" already present on machine
7m6s        Normal    Created             pod/fortio-20ac5814                     Created container: fortio-20ac5814
7m6s        Normal    Started             pod/fortio-20ac5814                     Started container fortio-20ac5814
6m51s       Normal    SuccessfulCreate    replicaset/gateway-service-68ff9dfb68   Created pod: gateway-service-68ff9dfb68-z6rgf
6m51s       Normal    SuccessfulCreate    replicaset/gateway-service-68ff9dfb68   Created pod: gateway-service-68ff9dfb68-89grp
6m51s       Normal    ScalingReplicaSet   deployment/gateway-service              Scaled up replica set gateway-service-68ff9dfb68 from 3 to 6
6m51s       Normal    Scheduled           pod/gateway-service-68ff9dfb68-89grp    Successfully assigned minishop/gateway-service-68ff9dfb68-89grp to minikube
6m51s       Normal    SuccessfulCreate    replicaset/gateway-service-68ff9dfb68   Created pod: gateway-service-68ff9dfb68-4ppdj
6m51s       Normal    Scheduled           pod/gateway-service-68ff9dfb68-4ppdj    Successfully assigned minishop/gateway-service-68ff9dfb68-4ppdj to minikube
6m51s       Normal    Scheduled           pod/gateway-service-68ff9dfb68-z6rgf    Successfully assigned minishop/gateway-service-68ff9dfb68-z6rgf to minikube
6m51s       Normal    SuccessfulRescale   horizontalpodautoscaler/gateway-hpa     New size: 6; reason: cpu resource utilization (percentage of request) above target
6m49s       Normal    Created             pod/gateway-service-68ff9dfb68-89grp    Created container: gateway-service
6m49s       Normal    Created             pod/gateway-service-68ff9dfb68-4ppdj    Created container: gateway-service
6m49s       Normal    Pulled              pod/gateway-service-68ff9dfb68-4ppdj    Container image "minishop/gateway-service:0.1" already present on machine
6m49s       Normal    Pulled              pod/gateway-service-68ff9dfb68-89grp    Container image "minishop/gateway-service:0.1" already present on machine
6m49s       Normal    Created             pod/gateway-service-68ff9dfb68-z6rgf    Created container: gateway-service
6m49s       Normal    Pulled              pod/gateway-service-68ff9dfb68-z6rgf    Container image "minishop/gateway-service:0.1" already present on machine
6m48s       Normal    Started             pod/gateway-service-68ff9dfb68-4ppdj    Started container gateway-service
6m48s       Normal    Started             pod/gateway-service-68ff9dfb68-89grp    Started container gateway-service
6m48s       Normal    Started             pod/gateway-service-68ff9dfb68-z6rgf    Started container gateway-service
5m51s       Warning   Unhealthy           pod/gateway-service-68ff9dfb68-z6rgf    Startup probe failed: Get "http://10.244.2.221:8081/actuator/health": dial tcp 10.244.2.221:8081: connect: connection refused
5m51s       Warning   Unhealthy           pod/gateway-service-68ff9dfb68-89grp    Startup probe failed: Get "http://10.244.2.222:8081/actuator/health": dial tcp 10.244.2.222:8081: connect: connection refused
5m51s       Warning   Unhealthy           pod/gateway-service-68ff9dfb68-4ppdj    Startup probe failed: Get "http://10.244.2.223:8081/actuator/health": dial tcp 10.244.2.223:8081: connect: connection refused
6m16s       Normal    Scheduled           pod/fortio-16704acf                     Successfully assigned minishop/fortio-16704acf to minikube
6m16s       Normal    Pulled              pod/fortio-16704acf                     Container image "fortio/fortio:1.63.0" already present on machine
6m15s       Normal    Started             pod/fortio-16704acf                     Started container fortio-16704acf
6m15s       Normal    Created             pod/fortio-16704acf                     Created container: fortio-16704acf
6m4s        Normal    Scheduled           pod/fortio-d634eaf1                     Successfully assigned minishop/fortio-d634eaf1 to minikube
6m3s        Normal    Started             pod/fortio-d634eaf1                     Started container fortio-d634eaf1
6m3s        Normal    Created             pod/fortio-d634eaf1                     Created container: fortio-d634eaf1
6m3s        Normal    Pulled              pod/fortio-d634eaf1                     Container image "fortio/fortio:1.63.0" already present on machine
5m45s       Warning   Unhealthy           pod/gateway-service-68ff9dfb68-89grp    Startup probe failed: Get "http://10.244.2.222:8081/actuator/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
5m45s       Warning   Unhealthy           pod/gateway-service-68ff9dfb68-z6rgf    Startup probe failed: Get "http://10.244.2.221:8081/actuator/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
5m45s       Warning   Unhealthy           pod/gateway-service-68ff9dfb68-4ppdj    Startup probe failed: Get "http://10.244.2.223:8081/actuator/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
5m22s       Normal    Scheduled           pod/fortio-71dce2bf                     Successfully assigned minishop/fortio-71dce2bf to minikube
5m21s       Normal    Created             pod/fortio-71dce2bf                     Created container: fortio-71dce2bf
5m21s       Normal    Started             pod/fortio-71dce2bf                     Started container fortio-71dce2bf
5m21s       Normal    Pulled              pod/fortio-71dce2bf                     Container image "fortio/fortio:1.63.0" already present on machine
5m9s        Normal    Scheduled           pod/fortio-e3fb8a01                     Successfully assigned minishop/fortio-e3fb8a01 to minikube
5m8s        Normal    Created             pod/fortio-e3fb8a01                     Created container: fortio-e3fb8a01
5m8s        Normal    Pulled              pod/fortio-e3fb8a01                     Container image "fortio/fortio:1.63.0" already present on machine
5m7s        Normal    Started             pod/fortio-e3fb8a01                     Started container fortio-e3fb8a01
4m26s       Normal    Scheduled           pod/fortio-6d20cbf7                     Successfully assigned minishop/fortio-6d20cbf7 to minikube
4m25s       Normal    Pulled              pod/fortio-6d20cbf7                     Container image "fortio/fortio:1.63.0" already present on machine
4m25s       Normal    Started             pod/fortio-6d20cbf7                     Started container fortio-6d20cbf7
4m25s       Normal    Created             pod/fortio-6d20cbf7                     Created container: fortio-6d20cbf7
4m16s       Normal    Scheduled           pod/fortio-d7e8c93f                     Successfully assigned minishop/fortio-d7e8c93f to minikube
4m15s       Normal    Started             pod/fortio-d7e8c93f                     Started container fortio-d7e8c93f
4m15s       Normal    Pulled              pod/fortio-d7e8c93f                     Container image "fortio/fortio:1.63.0" already present on machine
4m15s       Normal    Created             pod/fortio-d7e8c93f                     Created container: fortio-d7e8c93f
3m31s       Normal    Scheduled           pod/fortio-24bf1ae7                     Successfully assigned minishop/fortio-24bf1ae7 to minikube
3m30s       Normal    Pulled              pod/fortio-24bf1ae7                     Container image "fortio/fortio:1.63.0" already present on machine
3m30s       Normal    Created             pod/fortio-24bf1ae7                     Created container: fortio-24bf1ae7
3m30s       Normal    Started             pod/fortio-24bf1ae7                     Started container fortio-24bf1ae7
3m21s       Normal    Scheduled           pod/fortio-9a8e5240                     Successfully assigned minishop/fortio-9a8e5240 to minikube
3m20s       Normal    Started             pod/fortio-9a8e5240                     Started container fortio-9a8e5240
3m20s       Normal    Created             pod/fortio-9a8e5240                     Created container: fortio-9a8e5240
3m20s       Normal    Pulled              pod/fortio-9a8e5240                     Container image "fortio/fortio:1.63.0" already present on machine
2m38s       Normal    Scheduled           pod/fortio-b81256f0                     Successfully assigned minishop/fortio-b81256f0 to minikube
2m38s       Normal    Created             pod/fortio-b81256f0                     Created container: fortio-b81256f0
2m38s       Normal    Pulled              pod/fortio-b81256f0                     Container image "fortio/fortio:1.63.0" already present on machine
2m37s       Normal    Started             pod/fortio-b81256f0                     Started container fortio-b81256f0
2m29s       Normal    Scheduled           pod/fortio-7a410c63                     Successfully assigned minishop/fortio-7a410c63 to minikube
2m28s       Normal    Started             pod/fortio-7a410c63                     Started container fortio-7a410c63
2m28s       Normal    Pulled              pod/fortio-7a410c63                     Container image "fortio/fortio:1.63.0" already present on machine
2m28s       Normal    Created             pod/fortio-7a410c63                     Created container: fortio-7a410c63
105s        Normal    Scheduled           pod/nettest                             Successfully assigned minishop/nettest to minikube
104s        Normal    Started             pod/nettest                             Started container nettest
104s        Normal    Created             pod/nettest                             Created container: nettest
104s        Normal    Pulled              pod/nettest                             Container image "busybox:1.36" already present on machine
99s         Normal    Scheduled           pod/fortio-2d4fec5a                     Successfully assigned minishop/fortio-2d4fec5a to minikube
98s         Normal    Started             pod/fortio-2d4fec5a                     Started container fortio-2d4fec5a
98s         Normal    Pulled              pod/fortio-2d4fec5a                     Container image "fortio/fortio:1.63.0" already present on machine
98s         Normal    Created             pod/fortio-2d4fec5a                     Created container: fortio-2d4fec5a
89s         Normal    Scheduled           pod/fortio-a5c19de2                     Successfully assigned minishop/fortio-a5c19de2 to minikube
89s         Normal    Pulled              pod/fortio-a5c19de2                     Container image "fortio/fortio:1.63.0" already present on machine
88s         Normal    Created             pod/fortio-a5c19de2                     Created container: fortio-a5c19de2
88s         Normal    Started             pod/fortio-a5c19de2                     Started container fortio-a5c19de2
48s         Normal    Scheduled           pod/fortio-835d92f7                     Successfully assigned minishop/fortio-835d92f7 to minikube
47s         Normal    Pulled              pod/fortio-835d92f7                     Container image "fortio/fortio:1.63.0" already present on machine
47s         Normal    Created             pod/fortio-835d92f7                     Created container: fortio-835d92f7
47s         Normal    Started             pod/fortio-835d92f7                     Started container fortio-835d92f7
37s         Normal    Scheduled           pod/fortio-1f789c2e                     Successfully assigned minishop/fortio-1f789c2e to minikube
36s         Normal    Pulled              pod/fortio-1f789c2e                     Container image "fortio/fortio:1.63.0" already present on machine
36s         Normal    Created             pod/fortio-1f789c2e                     Created container: fortio-1f789c2e
36s         Normal    Started             pod/fortio-1f789c2e                     Started container fortio-1f789c2e
