timestamp,namespace,pod,cpu(m),memory(Mi)
2026-01-24T05:03:06,minishop,gateway-service-68ff9dfb68-4l79c,174,181
2026-01-24T05:03:06,minishop,gateway-service-68ff9dfb68-4ppdj,24,179
2026-01-24T05:03:06,minishop,gateway-service-68ff9dfb68-89grp,66,178
2026-01-24T05:03:06,minishop,gateway-service-68ff9dfb68-hvzqb,34,179
2026-01-24T05:03:06,minishop,gateway-service-68ff9dfb68-kmm59,32,192
2026-01-24T05:03:06,minishop,gateway-service-68ff9dfb68-z6rgf,79,179
2026-01-24T05:03:06,minishop,order-service-578dc67d78-bffmv,5,159
2026-01-24T05:03:06,minishop,product-service-5b66b9564b-h8x4v,39,163
2026-01-24T05:03:08,minishop,gateway-service-68ff9dfb68-4l79c,174,181
2026-01-24T05:03:08,minishop,gateway-service-68ff9dfb68-4ppdj,24,179
2026-01-24T05:03:08,minishop,gateway-service-68ff9dfb68-89grp,66,178
2026-01-24T05:03:08,minishop,gateway-service-68ff9dfb68-hvzqb,34,179
2026-01-24T05:03:08,minishop,gateway-service-68ff9dfb68-kmm59,32,192
2026-01-24T05:03:08,minishop,gateway-service-68ff9dfb68-z6rgf,79,179
2026-01-24T05:03:08,minishop,order-service-578dc67d78-bffmv,5,159
2026-01-24T05:03:08,minishop,product-service-5b66b9564b-h8x4v,39,163
2026-01-24T05:03:11,minishop,gateway-service-68ff9dfb68-4l79c,174,181
2026-01-24T05:03:11,minishop,gateway-service-68ff9dfb68-4ppdj,24,179
2026-01-24T05:03:11,minishop,gateway-service-68ff9dfb68-89grp,66,178
2026-01-24T05:03:11,minishop,gateway-service-68ff9dfb68-hvzqb,34,179
2026-01-24T05:03:11,minishop,gateway-service-68ff9dfb68-kmm59,32,192
2026-01-24T05:03:11,minishop,gateway-service-68ff9dfb68-z6rgf,79,179
2026-01-24T05:03:11,minishop,order-service-578dc67d78-bffmv,5,159
2026-01-24T05:03:11,minishop,product-service-5b66b9564b-h8x4v,39,163
2026-01-24T05:03:13,minishop,gateway-service-68ff9dfb68-4l79c,174,181
2026-01-24T05:03:13,minishop,gateway-service-68ff9dfb68-4ppdj,24,179
2026-01-24T05:03:13,minishop,gateway-service-68ff9dfb68-89grp,66,178
2026-01-24T05:03:13,minishop,gateway-service-68ff9dfb68-hvzqb,34,179
2026-01-24T05:03:13,minishop,gateway-service-68ff9dfb68-kmm59,32,192
2026-01-24T05:03:13,minishop,gateway-service-68ff9dfb68-z6rgf,79,179
2026-01-24T05:03:13,minishop,order-service-578dc67d78-bffmv,5,159
2026-01-24T05:03:13,minishop,product-service-5b66b9564b-h8x4v,39,163
2026-01-24T05:03:16,minishop,gateway-service-68ff9dfb68-4l79c,174,181
2026-01-24T05:03:16,minishop,gateway-service-68ff9dfb68-4ppdj,24,179
2026-01-24T05:03:16,minishop,gateway-service-68ff9dfb68-89grp,66,178
2026-01-24T05:03:16,minishop,gateway-service-68ff9dfb68-hvzqb,34,179
2026-01-24T05:03:16,minishop,gateway-service-68ff9dfb68-kmm59,32,192
2026-01-24T05:03:16,minishop,gateway-service-68ff9dfb68-z6rgf,79,179
2026-01-24T05:03:16,minishop,order-service-578dc67d78-bffmv,5,159
2026-01-24T05:03:16,minishop,product-service-5b66b9564b-h8x4v,39,163
2026-01-24T05:03:18,minishop,gateway-service-68ff9dfb68-4l79c,174,181
2026-01-24T05:03:18,minishop,gateway-service-68ff9dfb68-4ppdj,24,179
2026-01-24T05:03:18,minishop,gateway-service-68ff9dfb68-89grp,66,178
2026-01-24T05:03:18,minishop,gateway-service-68ff9dfb68-hvzqb,34,179
2026-01-24T05:03:18,minishop,gateway-service-68ff9dfb68-kmm59,32,192
2026-01-24T05:03:18,minishop,gateway-service-68ff9dfb68-z6rgf,79,179
2026-01-24T05:03:18,minishop,order-service-578dc67d78-bffmv,5,159
2026-01-24T05:03:18,minishop,product-service-5b66b9564b-h8x4v,39,163
2026-01-24T05:03:21,minishop,gateway-service-68ff9dfb68-4l79c,174,181
2026-01-24T05:03:21,minishop,gateway-service-68ff9dfb68-4ppdj,24,179
2026-01-24T05:03:21,minishop,gateway-service-68ff9dfb68-89grp,66,178
2026-01-24T05:03:21,minishop,gateway-service-68ff9dfb68-hvzqb,34,179
2026-01-24T05:03:21,minishop,gateway-service-68ff9dfb68-kmm59,32,192
2026-01-24T05:03:21,minishop,gateway-service-68ff9dfb68-z6rgf,79,179
2026-01-24T05:03:21,minishop,order-service-578dc67d78-bffmv,5,159
2026-01-24T05:03:21,minishop,product-service-5b66b9564b-h8x4v,39,163
2026-01-24T05:03:23,minishop,gateway-service-68ff9dfb68-4l79c,174,181
2026-01-24T05:03:23,minishop,gateway-service-68ff9dfb68-4ppdj,24,179
2026-01-24T05:03:23,minishop,gateway-service-68ff9dfb68-89grp,66,178
2026-01-24T05:03:23,minishop,gateway-service-68ff9dfb68-hvzqb,34,179
2026-01-24T05:03:23,minishop,gateway-service-68ff9dfb68-kmm59,32,192
2026-01-24T05:03:23,minishop,gateway-service-68ff9dfb68-z6rgf,79,179
2026-01-24T05:03:23,minishop,order-service-578dc67d78-bffmv,5,159
2026-01-24T05:03:23,minishop,product-service-5b66b9564b-h8x4v,39,163
2026-01-24T05:03:26,minishop,gateway-service-68ff9dfb68-4l79c,174,181
2026-01-24T05:03:26,minishop,gateway-service-68ff9dfb68-4ppdj,24,179
2026-01-24T05:03:26,minishop,gateway-service-68ff9dfb68-89grp,66,178
2026-01-24T05:03:26,minishop,gateway-service-68ff9dfb68-hvzqb,34,179
2026-01-24T05:03:26,minishop,gateway-service-68ff9dfb68-kmm59,32,192
2026-01-24T05:03:26,minishop,gateway-service-68ff9dfb68-z6rgf,79,179
2026-01-24T05:03:26,minishop,order-service-578dc67d78-bffmv,5,159
2026-01-24T05:03:26,minishop,product-service-5b66b9564b-h8x4v,39,163
2026-01-24T05:03:28,minishop,gateway-service-68ff9dfb68-4l79c,174,181
2026-01-24T05:03:28,minishop,gateway-service-68ff9dfb68-4ppdj,24,179
2026-01-24T05:03:28,minishop,gateway-service-68ff9dfb68-89grp,66,178
2026-01-24T05:03:28,minishop,gateway-service-68ff9dfb68-hvzqb,34,179
2026-01-24T05:03:28,minishop,gateway-service-68ff9dfb68-kmm59,32,192
2026-01-24T05:03:28,minishop,gateway-service-68ff9dfb68-z6rgf,79,179
2026-01-24T05:03:28,minishop,order-service-578dc67d78-bffmv,5,159
2026-01-24T05:03:28,minishop,product-service-5b66b9564b-h8x4v,39,163
2026-01-24T05:03:31,minishop,gateway-service-68ff9dfb68-4l79c,174,181
2026-01-24T05:03:31,minishop,gateway-service-68ff9dfb68-4ppdj,24,179
2026-01-24T05:03:31,minishop,gateway-service-68ff9dfb68-89grp,66,178
2026-01-24T05:03:31,minishop,gateway-service-68ff9dfb68-hvzqb,34,179
2026-01-24T05:03:31,minishop,gateway-service-68ff9dfb68-kmm59,32,192
